# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
160,levier_entite,107,0.8706,0.023,0.7984,0.833,0.8554,0.8794,0.8904,0.8942,0.8943,0.8943
170,passif_total,110,433.1773,254.5482,8.5224,88.9775,212.4803,461.0068,676.8418,776.4066,781.9055,781.9055
170,actif_liquide,110,61.1579,27.7948,8.4689,21.9615,39.1527,66.5201,87.243,96.2739,96.7652,96.7652
170,actif_total,110,489.3352,282.2584,11.9913,105.939,246.633,522.5269,759.0848,867.6805,873.6707,873.6707
170,ratio_L_P,110,0.1759,0.0953,0.1238,0.124,0.1289,0.1443,0.1843,0.2468,0.3924,0.9937
170,taux_interne,110,0.0318,0.0209,0.0179,0.0179,0.0192,0.0233,0.0343,0.053,0.1006,0.1713
170,levier_entite,110,0.8727,0.0255,0.7107,0.84,0.8615,0.8823,0.8917,0.8948,0.895,0.895
180,passif_total,114,462.9285,251.3334,20.6013,129.3377,223.8237,471.8303,702.0261,790.6496,800.6131,800.6131
180,actif_liquide,114,64.4584,27.0198,8.8236,28.116,40.5484,67.6043,89.5525,97.5442,98.4309,98.4309
180,actif_total,114,522.3869,278.2633,24.4249,152.4537,259.3722,534.4347,786.5787,883.1938,894.044,894.044
180,ratio_L_P,114,0.1648,0.0589,0.1229,0.1234,0.1276,0.1433,0.1812,0.2174,0.4244,0.4283
180,taux_interne,114,0.0295,0.0177,0.0177,0.0178,0.0189,0.023,0.0334,0.044,0.1092,0.1102
180,levier_entite,114,0.8767,0.0184,0.833,0.8484,0.8629,0.8828,0.8925,0.8952,0.8955,0.8955
190,passif_total,119,486.9388,251.2108,8.5224,151.2145,249.8342,495.8668,718.8091,801.5423,816.9881,816.9881
190,actif_liquide,119,66.9881,26.8224,8.2954,31.1857,43.6735,70.0019,91.0826,98.5131,99.8821,99.8821
190,actif_total,119,548.9269,277.9371,11.9913,177.4002,288.5077,560.8687,804.8917,895.0554,911.8702,911.8702
190,ratio_L_P,119,0.1715,0.1188,0.1223,0.1229,0.1267,0.1412,0.1748,0.2063,0.8999,0.9937
190,taux_interne,119,0.0297,0.0237,0.0175,0.0177,0.0186,0.0225,0.0316,0.0407,0.1619,0.1713
190,levier_entite,119,0.8762,0.0277,0.7107,0.8524,0.866,0.8841,0.8931,0.8955,0.8959,0.8959
200,passif_total,123,513.2043,248.8697,14.6048,137.7673,288.7534,545.6204,740.1149,814.819,831.2973,831.2973
200,actif_liquide,123,69.7048,26.4417,7.9578,29.3143,48.1849,74.8691,93.0128,99.6902,101.1453,101.1453
200,actif_total,123,577.909,275.2076,17.5626,162.0816,331.9383,615.4895,828.1278,909.5093,927.4426,927.4426
200,ratio_L_P,123,0.1588,0.0633,0.1217,0.1223,0.1257,0.1372,0.1669,0.2129,0.444,0.5449
200,taux_interne,123,0.0277,0.0182,0.0173,0.0175,0.0184,0.0214,0.0294,0.0426,0.1119,0.1308
200,levier_entite,123,0.88,0.0177,0.8316,0.85,0.8699,0.8865,0.8937,0.8959,0.8963,0.8963
210,passif_total,132,517.737,262.1383,8.5224,89.5096,338.1781,568.7293,751.8346,827.0664,843.7835,843.7835
210,actif_liquide,132,69.7808,28.3531,7.9386,22.0487,53.6822,77.0934,94.0697,100.7723,102.2439,102.2439
210,actif_total,132,582.5178,290.3641,11.9913,106.5583,386.8603,640.8227,840.9044,922.8387,941.0273,941.0273
210,ratio_L_P,132,0.1719,0.1116,0.1212,0.1218,0.1251,0.1356,0.1587,0.2463,0.6396,0.9937
210,taux_interne,132,0.0306,0.0265,0.0172,0.0174,0.0182,0.021,0.0272,0.0528,0.1417,0.1713
210,levier_entite,132,0.8786,0.0244,0.7107,0.8422,0.8742,0.8875,0.8941,0.8962,0.8967,0.8967
220,passif_total,135,544.8446,257.2347,8.5224,117.7745,388.9563,603.3725,772.6461,839.7266,854.6657,854.6657
220,actif_liquide,135,72.7144,27.3423,8.4689,26.3853,59.1127,80.3902,95.9376,101.8873,103.1985,103.1985
220,actif_total,135,612.559,284.4783,11.9913,139.1598,443.069,678.7627,863.5837,936.6139,952.8642,952.8642
220,ratio_L_P,135,0.1593,0.0876,0.1207,0.1213,0.1242,0.1332,0.152,0.2251,0.3537,0.9937
220,taux_interne,135,0.0273,0.0193,0.0171,0.0173,0.018,0.0204,0.0254,0.0463,0.0888,0.1713
220,levier_entite,135,0.8802,0.0235,0.7107,0.846,0.8779,0.8889,0.8947,0.8966,0.8969,0.8969
230,passif_total,141,558.3515,262.1399,14.6048,111.7691,412.7349,615.6108,789.6865,850.4922,864.1402,864.1402
230,actif_liquide,141,73.9291,27.976,7.9578,25.5274,61.594,81.5442,97.459,102.8327,104.0276,104.0276
230,actif_total,141,627.2805,290.0049,17.5626,132.2964,469.3289,692.155,882.1455,948.3249,963.1679,963.1679
230,ratio_L_P,141,0.1602,0.0805,0.1204,0.1209,0.1234,0.1325,0.1492,0.2284,0.5449,0.5449
230,taux_interne,141,0.028,0.0225,0.017,0.0171,0.0178,0.0202,0.0246,0.0473,0.1308,0.1308
230,levier_entite,141,0.8819,0.0185,0.8316,0.8448,0.8794,0.8894,0.8952,0.8968,0.8972,0.8972
240,passif_total,144,582.2262,257.1968,8.5224,161.7629,447.1004,646.3026,804.9062,860.2257,872.3818,872.3818
240,actif_liquide,144,76.4527,27.0715,8.2954,32.6201,65.1132,84.4156,98.8119,103.6853,104.7473,104.7473
240,actif_total,144,653.6789,284.1755,11.9913,189.383,507.2136,725.7182,898.7182,958.911,972.1291,972.1291
240,ratio_L_P,144,0.1552,0.087,0.1201,0.1205,0.1228,0.1306,0.1457,0.2017,0.431,0.9937
240,taux_interne,144,0.0261,0.0194,0.0169,0.017,0.0176,0.0197,0.0237,0.0393,0.1093,0.1713
240,levier_entite,144,0.8825,0.0225,0.7107,0.8541,0.8815,0.8906,0.8956,0.8971,0.8974,0.8974
250,passif_total,148,600.3848,256.1547,8.5224,196.0335,442.9082,665.8663,820.0071,868.6503,879.5454,879.5454
250,actif_liquide,148,78.253,26.86,7.9386,37.0908,64.6885,86.2302,100.149,104.4217,105.3718,105.3718
250,actif_total,148,673.6378,282.9217,11.9913,228.1243,502.5967,747.0966,915.1561,968.072,979.9172,979.9172
250,ratio_L_P,148,0.155,0.0942,0.1198,0.1202,0.1221,0.1295,0.1461,0.1892,0.5628,0.9937
250,taux_interne,148,0.0259,0.0209,0.0169,0.017,0.0175,0.0194,0.0238,0.0357,0.1295,0.1713
250,levier_entite,148,0.8833,0.0226,0.7107,0.8593,0.8812,0.8913,0.896,0.8973,0.8976,0.8976
260,passif_total,159,590.6007,278.3677,8.5224,102.7569,397.952,690.5714,831.2882,874.9279,885.7681,885.7681
260,actif_liquide,159,76.7388,29.9269,7.9386,24.1377,60.0563,88.5047,101.1445,104.9694,105.9133,105.9133
260,actif_total,159,662.3395,308.1766,11.9913,121.8946,453.0082,774.0762,927.4327,974.8973,986.6814,986.6814
260,ratio_L_P,159,0.1702,0.1275,0.1196,0.12,0.1217,0.1282,0.1509,0.2353,0.813,0.9937
260,taux_interne,159,0.0297,0.0288,0.0168,0.0169,0.0173,0.019,0.0251,0.0494,0.1569,0.1713
260,levier_entite,159,0.8813,0.0273,0.7107,0.8436,0.8785,0.8921,0.8963,0.8975,0.8977,0.8977
270,passif_total,166,596.7376,283.9632,8.5224,76.547,390.4741,701.2447,836.4977,881.1832,891.1703,891.1703
270,actif_liquide,166,77.2698,30.3957,8.2954,19.8692,59.2731,89.481,101.6033,105.5144,106.3828,106.3828
270,actif_total,166,669.0074,314.2557,11.9913,91.4162,444.7472,785.7256,933.101,981.6976,992.5531,992.5531
270,ratio_L_P,166,0.1611,0.0944,0.1194,0.1197,0.1215,0.1276,0.1518,0.2605,0.4723,0.9937
270,taux_interne,166,0.0281,0.0232,0.0167,0.0168,0.0173,0.0189,0.0253,0.0574,0.1193,0.1713
270,levier_entite,166,0.8822,0.0239,0.7107,0.8419,0.878,0.8925,0.8965,0.8976,0.8979,0.8979
280,passif_total,173,603.032,287.5761,8.5224,100.4551,412.7349,708.7888,848.3174,886.5654,895.858,895.858
280,actif_liquide,173,77.8928,30.5475,7.9578,23.7908,61.594,90.1704,102.6419,105.9826,106.7898,106.7898
280,actif_total,173,675.9248,318.0315,11.9913,119.2459,469.3289,793.9592,945.9593,987.548,997.6478,997.6478
280,ratio_L_P,173,0.1596,0.0925,0.1192,0.1195,0.121,0.1272,0.1492,0.2368,0.4926,0.9937
280,taux_interne,173,0.0276,0.0224,0.0167,0.0168,0.0172,0.0188,0.0246,0.0499,0.1225,0.1713
280,levier_entite,173,0.8823,0.0238,0.7107,0.8426,0.8794,0.8927,0.8968,0.8977,0.898,0.898
290,passif_total,176,622.973,278.5754,17.5651,147.5041,455.5165,729.7121,855.6528,891.4128,899.924,899.924
290,actif_liquide,176,80.1303,29.0247,8.2954,30.6782,65.9675,92.0718,103.285,106.4039,107.1424,107.1424
290,actif_total,176,698.1034,307.5265,20.8605,173.1823,516.484,816.7838,953.9378,992.8167,1002.0664,1002.0664
290,ratio_L_P,176,0.1482,0.0521,0.1191,0.1194,0.1207,0.1262,0.1448,0.208,0.3477,0.4723
290,taux_interne,176,0.0248,0.0153,0.0167,0.0167,0.0171,0.0185,0.0234,0.0412,0.0868,0.1193
290,levier_entite,176,0.8844,0.0188,0.8328,0.8517,0.882,0.8934,0.897,0.8979,0.8981,0.8981
300,passif_total,179,641.9878,269.1679,20.6013,178.7772,477.0835,751.2399,862.324,895.6786,903.4496,903.4496
300,actif_liquide,179,82.1867,27.6563,8.8236,34.8727,68.1255,94.0162,103.8688,106.7742,107.4479,107.4479
300,actif_total,179,719.1744,296.7558,24.4249,208.6499,540.2091,840.2561,961.1928,997.4528,1005.8975,1005.8975
300,ratio_L_P,179,0.1443,0.0478,0.1189,0.1192,0.1205,0.1251,0.1429,0.1951,0.3878,0.4283
300,taux_interne,179,0.0237,0.0141,0.0166,0.0167,0.017,0.0182,0.0229,0.0374,0.0992,0.1102
300,levier_entite,179,0.886,0.0168,0.8332,0.8568,0.8831,0.8941,0.8971,0.898,0.8982,0.8982
310,passif_total,181,663.3895,256.3818,23.7598,236.8221,480.0386,765.0658,869.2228,899.543,906.5055,906.5055
310,actif_liquide,181,84.467,25.9616,9.4686,42.1223,68.4294,95.2585,104.4716,107.1094,107.7125,107.7125
310,actif_total,181,742.8564,282.2829,28.2285,273.9444,543.468,855.3243,968.6944,1001.6524,1009.218,1009.218
310,ratio_L_P,181,0.1398,0.039,0.1188,0.1191,0.1202,0.1245,0.1425,0.1779,0.2986,0.3985
310,taux_interne,181,0.0224,0.0115,0.0166,0.0167,0.017,0.0181,0.0228,0.0325,0.07,0.1026
310,levier_entite,181,0.8875,0.0153,0.8338,0.8645,0.8833,0.8945,0.8973,0.8981,0.8982,0.8982
320,passif_total,185,676.1759,252.398,11.6386,271.9272,521.3251,785.8472,875.3685,902.8493,909.1538,909.1538
320,actif_liquide,185,85.6879,25.643,7.9386,46.2559,72.5062,97.1168,105.0078,107.3959,107.9416,107.9416
320,actif_total,185,756.8638,277.9634,14.5772,313.1831,588.8313,877.964,975.3764,1005.2452,1012.0954,1012.0954
320,ratio_L_P,185,0.1416,0.0579,0.1187,0.119,0.12,0.1236,0.1391,0.1701,0.3917,0.6821
320,taux_interne,185,0.0227,0.0153,0.0166,0.0166,0.0169,0.0178,0.0219,0.0303,0.0998,0.1466
320,levier_entite,185,0.888,0.0158,0.7984,0.8683,0.8854,0.8951,0.8975,0.8981,0.8983,0.8983
330,passif_total,189,687.8596,249.2393,30.5325,300.3426,540.8546,802.351,881.5052,905.7512,911.4481,911.4481
330,actif_liquide,189,86.7956,25.3791,10.9534,49.495,74.4075,98.5852,105.5424,107.6472,108.1401,108.1401
330,actif_total,189,769.6552,274.5369,36.4859,344.8376,610.2621,895.9362,982.0476,1008.3984,1014.5882,1014.5882
330,ratio_L_P,189,0.1388,0.0423,0.1186,0.1188,0.1197,0.1229,0.1376,0.1648,0.3457,0.3587
330,taux_interne,189,0.0222,0.0127,0.0166,0.0166,0.0168,0.0177,0.0215,0.0289,0.0861,0.0905
