step,value
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
0,0.171273
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.077218
10,0.090488
10,0.096108
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
20,0.052849
