step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
59,40,40,2,626.0916,135.4549,0,473.514,0,0.0,0.0,3686.0672,77,15239.5485,10648.6154,1104.8659,266.2154,0.037955
60,40,40,0,635.1093,135.4549,2,458.5187,0,0.0,0.0,3862.8473,79,15807.6661,11074.9418,1069.8769,276.8735,0.031599
61,41,41,1,658.578,140.0512,1,483.3389,0,0.0,0.0,3955.4033,80,16316.5321,11438.3379,1127.7909,278.9839,0.031684
62,41,41,0,674.036,142.4192,1,502.572,0,0.0,0.0,4045.9537,81,16820.4152,11806.7936,1172.668,287.9706,0.030978
63,41,41,0,685.8569,144.7124,3,462.8015,0,0.0,0.0,4324.6363,84,17515.7482,12316.2417,1079.8703,300.3961,0.029734
64,41,41,0,703.9068,151.6265,1,493.7836,0,0.0,0.0,4426.7925,85,18043.9109,12669.9567,1152.1616,309.0233,0.029158
65,41,41,0,714.8727,154.1345,2,492.4089,0,0.0,0.0,4615.123,87,18660.4743,13101.397,1148.9542,319.5463,0.028591
66,44,44,3,734.3266,158.6964,1,533.7153,0,0.0,0.0,4711.0872,88,19224.5715,13488.1486,1245.3357,306.5488,0.035253
67,44,44,0,750.8831,160.9945,1,555.7327,0,0.0,0.0,4814.9394,89,19774.0194,13882.3704,1296.7096,315.5084,0.031588
68,44,44,0,766.8525,163.4531,2,545.7666,0,0.0,0.0,5018.0084,91,20429.4222,14357.9586,1273.4553,326.3172,0.028764
69,44,44,0,785.5974,168.2049,0,605.3615,0,0.0,0.0,5018.0084,91,20891.0794,14680.5609,1412.5102,333.6491,0.028473
70,45,45,1,796.3135,168.2049,4,524.0646,0,0.0,0.0,5445.5735,95,21791.3703,15347.9794,1222.8174,341.0662,0.027824
71,45,45,0,823.4505,177.9642,0,601.6028,0,0.0,0.0,5445.5735,95,22271.4359,15647.1226,1403.7398,347.7138,0.027577
72,45,45,0,831.2109,177.9642,0,657.0755,0,0.0,0.0,5445.5735,95,22749.5053,15995.7556,1533.1762,355.4612,0.027309
73,45,45,0,840.0321,177.9642,0,697.7232,0,0.0,0.0,5445.5735,95,23226.6581,16378.0638,1628.0209,363.957,0.02703
74,46,46,1,851.7533,177.9642,0,731.9936,0,0.0,0.0,5445.5735,95,23715.5546,16791.9961,1707.9851,365.0434,0.029875
75,46,46,0,862.3302,177.9642,0,755.6727,0,0.0,0.0,5445.5735,95,24195.2386,17216.4289,1763.2363,374.2702,0.029051
76,47,47,1,875.1758,177.9642,0,778.6331,0,0.0,0.0,5445.5735,95,24687.7176,17660.3334,1816.8107,375.7518,0.031454
77,49,49,2,890.9752,177.9642,0,801.969,0,0.0,0.0,5445.5735,95,25195.6303,18123.7958,1871.2611,369.8734,0.036125
78,49,49,0,903.4962,177.9642,0,815.7786,0,0.0,0.0,5445.5735,95,25686.0554,18581.9985,1903.4835,379.2245,0.034329
79,49,49,0,915.5247,177.9642,0,828.7884,0,0.0,0.0,5445.5735,95,26178.46,19044.0469,1933.8396,388.654,0.033034
80,49,49,0,927.2914,177.9642,0,841.1725,0,0.0,0.0,5445.5735,95,26672.5478,19509.2385,1962.7359,398.1477,0.031994
81,49,49,0,938.8819,177.9642,0,853.0756,0,0.0,0.0,5445.5735,95,27168.1126,19977.0293,1990.5098,407.6945,0.031112
82,49,49,0,950.3338,177.9642,0,864.608,0,0.0,0.0,5445.5735,95,27664.9889,20446.9968,2017.4187,417.2856,0.03034
