# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
80,levier_entite,49,0.8431,0.1611,0.4788,0.5351,0.8612,0.9336,0.9414,0.945,0.948,0.948
90,passif_total,55,443.2477,288.9784,15.0148,41.58,336.9485,385.8645,493.3061,928.0853,985.4689,995.1512
90,actif_liquide,55,41.2028,30.4454,7.692,11.5923,27.5193,29.2043,38.2882,97.9579,108.1089,112.9654
90,actif_total,55,578.4609,501.04,17.7068,48.1723,360.289,408.0015,526.5943,1503.9176,1682.5673,1770.8211
90,ratio_L_P,55,0.1325,0.1117,0.067,0.0713,0.0765,0.0852,0.108,0.2958,0.5123,0.5123
90,taux_interne,55,0.0356,0.0294,0.0158,0.0164,0.0225,0.0255,0.0272,0.0816,0.129,0.129
90,levier_entite,55,0.8595,0.1254,0.562,0.6145,0.8622,0.9336,0.94,0.9448,0.9479,0.9479
100,passif_total,58,508.9571,364.0545,8.5974,64.696,380.4206,426.2121,555.9397,1153.4146,1249.3402,1279.2886
100,actif_liquide,58,44.1571,32.1085,8.3939,15.1739,29.5276,31.7506,41.3418,105.6469,117.0269,122.7961
100,actif_total,58,642.0034,576.5444,11.9913,74.8699,406.7792,451.6849,592.2815,1733.0766,1951.2613,2064.7892
100,ratio_L_P,58,0.1255,0.1304,0.0658,0.0696,0.074,0.0815,0.0937,0.2347,0.6231,0.9763
100,taux_interne,58,0.0321,0.0256,0.014,0.0147,0.0212,0.0242,0.0256,0.0622,0.1303,0.1705
100,levier_entite,58,0.869,0.1062,0.6196,0.6675,0.8623,0.9354,0.9401,0.945,0.948,0.9481
110,passif_total,68,515.5874,440.286,8.5974,32.6385,137.6923,471.0285,601.4937,1364.7312,1489.5709,1546.1983
110,actif_liquide,68,42.9815,33.5586,7.7697,10.2321,23.3481,33.3243,43.1211,110.4915,123.6629,131.0
110,actif_total,68,633.6508,641.6687,11.9913,37.8706,156.0404,499.0823,639.6148,1914.5012,2184.477,2339.9028
110,ratio_L_P,68,0.1479,0.1511,0.0646,0.0682,0.0715,0.079,0.1696,0.3135,0.7613,0.9763
110,taux_interne,68,0.0378,0.0331,0.0127,0.0135,0.0204,0.023,0.0426,0.0875,0.1536,0.1705
110,levier_entite,68,0.8761,0.0874,0.6608,0.7129,0.8618,0.9017,0.9405,0.9453,0.9482,0.9484
120,passif_total,73,561.2719,494.7803,8.5974,60.8582,196.4753,518.8443,638.8635,1553.152,1711.9062,1793.5982
120,actif_liquide,73,45.0095,34.0521,7.692,14.6472,28.4471,35.6817,44.813,115.9178,129.6183,137.9655
120,actif_total,73,675.8783,692.5717,11.9913,70.5054,219.9224,548.2058,678.6765,2108.2184,2405.9423,2594.2681
120,ratio_L_P,73,0.1358,0.1342,0.0634,0.0666,0.0689,0.0751,0.1448,0.2407,0.6422,0.9763
120,taux_interne,73,0.0344,0.0289,0.0118,0.0127,0.0198,0.022,0.0357,0.0641,0.1407,0.1705
120,levier_entite,73,0.8833,0.0765,0.6914,0.7336,0.8632,0.9065,0.9421,0.9458,0.9485,0.9488
130,passif_total,83,570.9439,541.7144,8.5974,29.51,155.1276,564.3711,618.639,1720.58,1906.5287,2020.7673
130,actif_liquide,83,44.6982,34.4941,7.7697,9.691,24.9573,37.5836,43.2342,119.7987,134.0113,143.9343
130,actif_total,83,676.2514,730.3789,11.9913,34.201,175.0849,595.8957,655.7997,2264.6961,2591.3069,2827.4061
130,ratio_L_P,83,0.1457,0.1431,0.0623,0.0653,0.067,0.0713,0.1609,0.3288,0.7131,0.9763
130,taux_interne,83,0.037,0.0323,0.0111,0.0121,0.0201,0.021,0.0401,0.0921,0.1498,0.1705
130,levier_entite,83,0.8876,0.0672,0.7147,0.7593,0.8645,0.9065,0.9428,0.9462,0.9489,0.9492
140,passif_total,87,623.6474,577.1359,8.5974,66.3408,205.1302,603.1743,674.2007,1865.2354,2088.415,2227.9048
140,actif_liquide,87,47.4588,34.3117,7.692,15.3996,29.1304,40.7878,47.2509,122.1676,138.3248,149.0816
140,actif_total,87,728.699,762.9885,11.9913,76.7404,229.2606,636.1838,713.6227,2383.8252,2772.0464,3039.6908
140,ratio_L_P,87,0.1294,0.126,0.0612,0.0636,0.0652,0.0695,0.142,0.2321,0.5773,0.9763
140,taux_interne,87,0.0323,0.0271,0.0106,0.0116,0.0193,0.0204,0.0349,0.0614,0.1348,0.1705
140,levier_entite,87,0.8932,0.0618,0.717,0.7742,0.8659,0.9146,0.944,0.9468,0.9493,0.9497
150,passif_total,99,622.9506,608.2015,8.5974,28.7279,151.2024,533.2401,724.1552,1972.8171,2237.1001,2415.7615
150,actif_liquide,99,46.7138,34.5968,7.692,9.5557,24.6012,41.7021,48.8188,123.4804,140.9611,153.5406
150,actif_total,99,719.6702,784.2639,11.9913,33.2836,170.8036,577.057,765.1305,2474.6955,2907.8625,3232.0066
150,ratio_L_P,99,0.1654,0.2044,0.0601,0.0622,0.0633,0.0915,0.1628,0.3326,0.9763,0.9763
150,taux_interne,99,0.0386,0.0396,0.0102,0.0113,0.0186,0.0217,0.0407,0.0933,0.1705,0.1705
150,levier_entite,99,0.8901,0.0646,0.717,0.778,0.8631,0.9103,0.9442,0.9471,0.9498,0.9502
160,passif_total,107,652.1573,630.7999,11.8553,45.7289,209.5165,596.7501,773.0444,1658.7601,2385.1759,2585.4083
160,actif_liquide,107,48.0276,34.3452,7.692,12.4012,29.4695,43.9897,52.0663,99.1249,144.3111,157.4168
160,actif_total,107,746.0781,801.0335,14.625,53.1301,233.9859,643.5737,816.2305,1928.5531,3057.8471,3405.5296
160,ratio_L_P,107,0.1294,0.1045,0.0591,0.0605,0.0613,0.0868,0.1407,0.2712,0.5123,0.6554
160,taux_interne,107,0.033,0.0269,0.0098,0.0125,0.018,0.0205,0.0345,0.0739,0.129,0.1452
160,levier_entite,107,0.8995,0.0505,0.7592,0.8101,0.8632,0.9154,0.9453,0.9479,0.9503,0.9507
170,passif_total,110,712.8656,647.2543,8.5974,102.8611,271.1269,685.5821,829.9663,1515.0088,2522.4697,2738.0862
170,actif_liquide,110,51.3959,33.5341,8.3939,19.8079,33.931,46.8665,56.4809,87.5999,147.4731,160.7953
170,actif_total,110,808.7668,815.1873,11.9913,117.669,300.058,728.7872,881.3788,1668.5055,3199.2013,3561.586
