# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
80,taux_interne,49,0.0392,0.0254,0.0199,0.0199,0.0219,0.0291,0.0475,0.0654,0.1186,0.1186
80,levier_entite,49,0.8684,0.0199,0.8351,0.8423,0.8469,0.8724,0.8872,0.8917,0.8917,0.8917
90,passif_total,55,364.2864,252.3214,14.7054,39.8662,142.6627,341.2149,595.5931,724.2123,724.2123,724.2123
90,actif_liquide,55,52.5167,28.0679,7.9631,12.7163,29.536,53.1758,78.3524,90.0523,90.0523,90.0523
90,actif_total,55,411.803,280.2593,17.6685,47.5825,167.1987,389.3907,668.9456,809.2647,809.2647,809.2647
90,ratio_L_P,55,0.197,0.1023,0.1243,0.1243,0.1316,0.1558,0.2082,0.3349,0.5415,0.5415
90,taux_interne,55,0.0393,0.0293,0.0186,0.0186,0.0205,0.0271,0.0421,0.0832,0.1304,0.1304
90,levier_entite,55,0.8708,0.0209,0.8323,0.8395,0.8528,0.8763,0.8903,0.8949,0.8949,0.8949
100,passif_total,58,425.4807,274.948,8.5224,61.6378,200.3199,402.5709,684.1469,816.3577,816.3577,816.3577
100,actif_liquide,58,59.0239,29.2855,8.4689,17.043,37.0835,59.5663,86.4616,98.1517,98.1517,98.1517
100,actif_total,58,479.5046,304.1199,11.9913,73.6809,232.4034,457.1372,765.6085,909.5094,909.5094,909.5094
100,ratio_L_P,58,0.1842,0.1227,0.1202,0.1202,0.1264,0.1481,0.1851,0.2766,0.6511,0.9937
100,taux_interne,58,0.0342,0.0256,0.0175,0.0175,0.0191,0.025,0.0353,0.0637,0.1315,0.1713
100,levier_entite,58,0.8724,0.0297,0.7107,0.8375,0.8619,0.8805,0.8936,0.8976,0.8976,0.8976
110,passif_total,68,439.0744,313.9367,8.5224,31.4548,129.7195,392.9712,745.2186,904.9067,904.9067,904.9067
110,actif_liquide,68,59.4856,33.5421,7.9391,11.0671,27.7808,58.5987,91.9172,105.7542,105.7542,105.7542
110,actif_total,68,493.56,347.3205,11.9913,37.5219,152.5003,446.57,832.1358,1005.6609,1005.6609,1005.6609
110,ratio_L_P,68,0.2008,0.1423,0.1169,0.1169,0.1233,0.1491,0.2142,0.3518,0.7836,0.9937
110,taux_interne,68,0.039,0.0331,0.0166,0.0166,0.0183,0.0252,0.0439,0.0892,0.1546,0.1713
110,levier_entite,68,0.872,0.0307,0.7107,0.8383,0.8506,0.88,0.8955,0.8998,0.8998,0.8998
120,passif_total,73,486.2939,338.2265,8.5224,58.038,184.2046,455.2581,807.2939,989.3094,989.3094,989.3094
120,actif_liquide,73,64.1966,35.1195,7.9631,16.3887,35.0624,64.8909,97.364,112.8595,112.8595,112.8595
120,actif_total,73,545.4905,373.2002,11.9913,69.4267,214.267,515.149,899.6579,1097.1689,1097.1689,1097.1689
120,ratio_L_P,73,0.1869,0.127,0.1141,0.1141,0.1206,0.1425,0.1903,0.2824,0.6681,0.9937
120,taux_interne,73,0.0353,0.0291,0.0159,0.0159,0.0176,0.0234,0.0368,0.0656,0.1418,0.1713
120,levier_entite,73,0.8745,0.0301,0.7107,0.8391,0.8597,0.8837,0.8973,0.9017,0.9017,0.9017
130,passif_total,83,502.3488,370.202,8.5224,28.4924,145.9038,474.5741,811.79,1069.2208,1069.2208,1069.2208
130,actif_liquide,83,65.1594,38.2089,7.9391,10.4278,30.0293,66.7974,97.7529,119.4755,119.4755,119.4755
130,actif_total,83,562.5083,408.242,11.9913,33.9202,170.9331,536.3714,904.5429,1183.6963,1183.6963,1183.6963
130,ratio_L_P,83,0.1946,0.136,0.1117,0.1117,0.1204,0.1408,0.2058,0.3664,0.7366,0.9937
130,taux_interne,83,0.0376,0.0327,0.0153,0.0153,0.0176,0.023,0.0414,0.0938,0.1508,0.1713
130,levier_entite,83,0.8746,0.0305,0.7107,0.8417,0.8536,0.8848,0.8975,0.9033,0.9033,0.9033
140,passif_total,87,555.8627,387.6539,8.5224,63.1806,192.2097,571.44,887.5143,1144.4562,1144.4562,1144.4562
140,actif_liquide,87,70.6157,38.8397,7.9631,17.3235,36.0727,76.0946,104.2736,125.6166,125.6166,125.6166
140,actif_total,87,621.4784,426.3464,11.9913,75.5041,223.2824,642.5346,986.7879,1265.0728,1265.0728,1265.0728
140,ratio_L_P,87,0.178,0.1202,0.1098,0.1098,0.1175,0.1332,0.1877,0.2742,0.6048,0.9937
140,taux_interne,87,0.0328,0.0275,0.0148,0.0148,0.0168,0.0209,0.0361,0.0629,0.1361,0.1713
140,levier_entite,87,0.8773,0.0299,0.7107,0.8374,0.8608,0.8894,0.8994,0.9047,0.9047,0.9047
150,passif_total,99,561.2423,418.6965,8.5224,27.7518,142.2617,493.9298,943.4204,1214.9543,1214.9543,1214.9543
150,actif_liquide,99,70.4475,41.9908,7.9391,10.2679,29.5288,68.6889,109.0122,131.3011,131.3011,131.3011
150,actif_total,99,626.6898,460.5072,11.9913,33.0197,166.7905,557.6187,1047.4326,1341.2554,1341.2554,1341.2554
150,ratio_L_P,99,0.2118,0.1962,0.1081,0.1081,0.1156,0.1391,0.2076,0.37,0.9937,0.9937
150,taux_interne,99,0.0391,0.0399,0.0143,0.0143,0.0163,0.0225,0.0419,0.0949,0.1713,0.1713
150,levier_entite,99,0.8723,0.042,0.7107,0.8353,0.8529,0.8858,0.9007,0.9058,0.9058,0.9058
160,passif_total,107,592.722,437.7555,11.6733,43.8129,196.2648,552.0783,989.3094,1269.1979,1280.7472,1280.7472
160,actif_liquide,107,73.3509,43.2658,7.9391,13.6503,36.5781,74.2682,112.8595,135.6321,136.5504,136.5504
