step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
841,10,8585,10,293.2549,0.0,0.0,0,1013.7751,9,0.0,0.0,0,0,2122.5503,2913.7751,1108.7751,291.3775,0.030593
842,7,8592,7,269.6793,0.0,0.0,0,705.0023,10,0.0,0.0,0,0,1476.5045,2035.0023,771.5023,290.7146,0.027781
843,10,8602,10,244.4144,0.0,0.0,0,1007.7775,7,0.0,0.0,0,0,2110.5551,2907.7775,1102.7775,290.7778,0.02805
844,13,8615,13,337.4424,0.0,0.0,0,1311.4609,10,0.0,0.0,0,0,2746.4217,3781.4609,1434.9609,290.8816,0.028487
845,12,8627,12,380.45,0.0,0.0,0,1212.7815,13,0.0,0.0,0,0,2539.5631,3492.7815,1326.7815,291.0651,0.029269
846,8,8635,8,321.8904,0.0,0.0,0,812.1239,12,0.0,0.0,0,0,1700.2478,2332.1239,888.1239,291.5155,0.03118
847,6,8641,6,230.5911,0.0,0.0,0,607.8274,8,0.0,0.0,0,0,1272.6547,1747.8274,664.8274,291.3046,0.030284
848,9,8650,9,232.3735,0.0,0.0,0,910.9063,6,0.0,0.0,0,0,1907.3126,2620.9063,996.4063,291.2118,0.029894
849,9,8659,9,274.3947,0.0,0.0,0,906.4625,9,0.0,0.0,0,0,1898.4251,2616.4625,991.9625,290.7181,0.027794
850,7,8666,7,234.1044,0.0,0.0,0,703.6058,9,0.0,0.0,0,0,1473.7116,2033.6058,770.1058,290.5151,0.026931
851,6,8672,6,193.3047,0.0,0.0,0,606.8447,7,0.0,0.0,0,0,1270.6894,1746.8447,663.8447,291.1408,0.029589
852,5,8677,5,170.2162,0.0,0.0,0,504.4561,6,0.0,0.0,0,0,1056.4122,1454.4561,551.9561,290.8912,0.028529
853,9,8686,9,211.9208,0.0,0.0,0,912.0002,5,0.0,0.0,0,0,1909.5005,2622.0002,997.5002,291.3334,0.030408
854,12,8698,12,325.8415,0.0,0.0,0,1213.2909,9,0.0,0.0,0,0,2540.5818,3493.2909,1327.2909,291.1076,0.029449
855,10,8708,10,338.2079,0.0,0.0,0,1008.0514,12,0.0,0.0,0,0,2111.1028,2908.0514,1103.0514,290.8051,0.028164
856,12,8720,12,327.4378,0.0,0.0,0,1211.8836,10,0.0,0.0,0,0,2537.7672,3491.8836,1325.8836,290.9903,0.028952
857,13,8733,13,389.2303,0.0,0.0,0,1317.6942,12,0.0,0.0,0,0,2758.8885,3787.6942,1441.1942,291.3611,0.030527
858,12,8745,12,397.6131,0.0,0.0,0,1213.3197,13,0.0,0.0,0,0,2540.6393,3493.3197,1327.3197,291.11,0.02946
859,13,8758,13,396.7691,0.0,0.0,0,1319.6464,12,0.0,0.0,0,0,2762.7928,3789.6464,1443.1464,291.5113,0.031163
860,12,8770,12,412.3768,0.0,0.0,0,1218.3833,13,0.0,0.0,0,0,2550.7666,3498.3833,1332.3833,291.5319,0.031247
861,4,8774,4,273.2095,0.0,0.0,0,404.2339,12,0.0,0.0,0,0,846.4678,1164.2339,442.2339,291.0585,0.02924
862,15,8789,15,273.4118,0.0,0.0,0,1515.2732,4,0.0,0.0,0,0,3173.0464,4365.2732,1657.7732,291.0182,0.029071
863,7,8796,7,354.0904,0.0,0.0,0,709.5011,15,0.0,0.0,0,0,1485.5022,2039.5011,776.0011,291.3573,0.030508
864,11,8807,11,282.2787,0.0,0.0,0,1114.9095,7,0.0,0.0,0,0,2334.3191,3204.9095,1219.4095,291.3554,0.030499
865,9,8816,9,324.265,0.0,0.0,0,912.0209,11,0.0,0.0,0,0,1909.5418,2622.0209,997.5209,291.3357,0.030417
866,10,8826,10,300.2255,0.0,0.0,0,1011.8935,9,0.0,0.0,0,0,2118.7869,2911.8935,1106.8935,291.1893,0.029795
867,5,8831,5,240.5636,0.0,0.0,0,504.682,10,0.0,0.0,0,0,1056.864,1454.682,552.182,290.9364,0.028721
868,14,8845,14,273.1409,0.0,0.0,0,1413.0808,5,0.0,0.0,0,0,2959.1615,4073.0808,1546.0808,290.9343,0.028714
869,10,8855,10,377.4097,0.0,0.0,0,1013.4895,14,0.0,0.0,0,0,2121.979,2913.4895,1108.4895,291.349,0.030471
870,9,8864,9,307.0959,0.0,0.0,0,912.2889,10,0.0,0.0,0,0,1910.0777,2622.2889,997.7889,291.3654,0.030543
871,10,8874,10,309.395,0.0,0.0,0,1016.1778,9,0.0,0.0,0,0,2127.3556,2916.1778,1111.1778,291.6178,0.031614
872,12,8886,12,356.5298,0.0,0.0,0,1216.2411,10,0.0,0.0,0,0,2546.4821,3496.2411,1330.2411,291.3534,0.030493
873,9,8895,9,339.3978,0.0,0.0,0,910.7786,12,0.0,0.0,0,0,1907.0572,2620.7786,996.2786,291.1976,0.029832
874,13,8908,13,342.6738,0.0,0.0,0,1317.6074,9,0.0,0.0,0,0,2758.7149,3787.6074,1441.1074,291.3544,0.030498
875,19,8927,19,496.9824,0.0,0.0,0,1922.3749,13,0.0,0.0,0,0,4025.2499,5532.3749,2102.8749,291.1776,0.029746
876,12,8939,12,503.2967,0.0,0.0,0,1216.9821,19,0.0,0.0,0,0,2547.9643,3496.9821,1330.9821,291.4152,0.030755
877,9,8948,9,338.1061,0.0,0.0,0,909.338,12,0.0,0.0,0,0,1904.176,2619.338,994.838,291.0376,0.029153
878,9,8957,9,272.6224,0.0,0.0,0,907.6659,9,0.0,0.0,0,0,1900.8319,2617.6659,993.1659,290.8518,0.028363
879,17,8974,17,380.6929,0.0,0.0,0,1717.1041,9,0.0,0.0,0,0,3595.7082,4947.1041,1878.6041,291.0061,0.029019
880,10,8984,10,436.6489,0.0,0.0,0,1016.3744,17,0.0,0.0,0,0,2127.7489,2916.3744,1111.3744,291.6374,0.031695
881,8,8992,8,294.8467,0.0,0.0,0,808.396,10,0.0,0.0,0,0,1692.792,2328.396,884.396,291.0495,0.029203
882,13,9005,13,323.111,0.0,0.0,0,1317.9276,8,0.0,0.0,0,0,2759.3552,3787.9276,1441.4276,291.379,0.0306
883,10,9015,10,371.4705,0.0,0.0,0,1011.6008,13,0.0,0.0,0,0,2118.2016,2911.6008,1106.6008,291.1601,0.029673
884,15,9030,15,379.8251,0.0,0.0,0,1516.0236,10,0.0,0.0,0,0,3174.5471,4366.0236,1658.5236,291.0682,0.029281
885,18,9048,18,512.4579,0.0,0.0,0,1823.7223,15,0.0,0.0,0,0,3818.4446,5243.7223,1994.7223,291.3179,0.030342
886,17,9065,17,546.6596,0.0,0.0,0,1715.402,18,0.0,0.0,0,0,3592.304,4945.402,1876.902,290.906,0.028592
887,15,9080,15,479.7537,0.0,0.0,0,1511.1824,17,0.0,0.0,0,0,3164.8649,4361.1824,1653.6824,290.7455,0.027911
888,6,9086,6,330.8118,0.0,0.0,0,608.8021,15,0.0,0.0,0,0,1274.6041,1748.8021,665.8021,291.467,0.030976
889,11,9097,11,261.2815,0.0,0.0,0,1112.4679,6,0.0,0.0,0,0,2329.4357,3202.4679,1216.9679,291.1334,0.029559
890,9,9106,9,314.2433,0.0,0.0,0,909.9454,11,0.0,0.0,0,0,1905.3907,2619.9454,995.4454,291.105,0.029438
891,12,9118,12,316.0733,0.0,0.0,0,1211.1083,9,0.0,0.0,0,0,2536.2167,3491.1083,1325.1083,290.9257,0.028675
892,10,9128,10,329.0367,0.0,0.0,0,1006.2923,12,0.0,0.0,0,0,2107.5846,2906.2923,1101.2923,290.6292,0.027419
893,9,9137,9,280.8749,0.0,0.0,0,908.3573,10,0.0,0.0,0,0,1902.2147,2618.3573,993.8573,290.9286,0.028687
894,8,9145,8,260.9056,0.0,0.0,0,808.7629,9,0.0,0.0,0,0,1693.5258,2328.7629,884.7629,291.0954,0.029399
895,8,9153,8,240.4859,0.0,0.0,0,805.1827,8,0.0,0.0,0,0,1686.3654,2325.1827,881.1827,290.6478,0.027496
896,7,9160,7,228.6663,0.0,0.0,0,709.5276,8,0.0,0.0,0,0,1485.5553,2039.5276,776.0276,291.3611,0.030524
897,7,9167,7,221.3732,0.0,0.0,0,707.5716,7,0.0,0.0,0,0,1481.6433,2037.5716,774.0716,291.0817,0.029338
898,9,9176,9,251.4336,0.0,0.0,0,913.6164,7,0.0,0.0,0,0,1912.7328,2623.6164,999.1164,291.5129,0.03117
899,5,9181,5,230.5003,0.0,0.0,0,504.4106,9,0.0,0.0,0,0,1056.3212,1454.4106,551.9106,290.8821,0.028488
900,11,9192,11,232.506,0.0,0.0,0,1110.7621,5,0.0,0.0,0,0,2326.0241,3200.7621,1215.2621,290.9784,0.028902
901,10,9202,10,321.28,0.0,0.0,0,1009.9663,11,0.0,0.0,0,0,2114.9327,2909.9663,1104.9663,290.9966,0.028978
902,13,9215,13,336.3749,0.0,0.0,0,1307.947,10,0.0,0.0,0,0,2739.3939,3777.947,1431.447,290.6113,0.027341
903,11,9226,11,355.1678,0.0,0.0,0,1110.197,13,0.0,0.0,0,0,2324.8939,3200.197,1214.697,290.927,0.028681
904,9,9235,9,311.6414,0.0,0.0,0,911.638,11,0.0,0.0,0,0,1908.776,2621.638,997.138,291.2931,0.030238
905,4,9239,4,213.8638,0.0,0.0,0,404.1552,9,0.0,0.0,0,0,846.3104,1164.1552,442.1552,291.0388,0.029155
906,10,9249,10,213.5225,0.0,0.0,0,1014.5784,4,0.0,0.0,0,0,2124.1569,2914.5784,1109.5784,291.4578,0.030935
907,5,9254,5,250.1806,0.0,0.0,0,505.5901,10,0.0,0.0,0,0,1058.6802,1455.5901,553.0901,291.118,0.029495
908,8,9262,8,196.0992,0.0,0.0,0,808.5298,5,0.0,0.0,0,0,1693.0595,2328.5298,884.5298,291.0662,0.029273
909,6,9268,6,220.8916,0.0,0.0,0,607.5908,8,0.0,0.0,0,0,1272.1816,1747.5908,664.5908,291.2651,0.030117
910,12,9280,12,268.4584,0.0,0.0,0,1211.888,6,0.0,0.0,0,0,2537.776,3491.888,1325.888,290.9907,0.028954
911,14,9294,14,391.6212,0.0,0.0,0,1413.2334,12,0.0,0.0,0,0,2959.4669,4073.2334,1546.2334,290.9452,0.028759
912,7,9301,7,338.751,0.0,0.0,0,711.4729,14,0.0,0.0,0,0,1489.4458,2041.4729,777.9729,291.639,0.031702
913,10,9311,10,267.2076,0.0,0.0,0,1010.9118,7,0.0,0.0,0,0,2116.8237,2910.9118,1105.9118,291.0912,0.029378
914,10,9321,10,313.1591,0.0,0.0,0,1012.6469,10,0.0,0.0,0,0,2120.2938,2912.6469,1107.6469,291.2647,0.030114
915,8,9329,8,277.9045,0.0,0.0,0,804.8098,10,0.0,0.0,0,0,1685.6196,2324.8098,880.8098,290.6012,0.027298
916,10,9339,10,265.1834,0.0,0.0,0,1010.8812,8,0.0,0.0,0,0,2116.7624,2910.8812,1105.8812,291.0881,0.029366
917,9,9348,9,296.841,0.0,0.0,0,910.4805,10,0.0,0.0,0,0,1906.4611,2620.4805,995.9805,291.1645,0.029689
918,16,9364,16,387.2176,0.0,0.0,0,1622.6945,9,0.0,0.0,0,0,3397.389,4662.6945,1774.6945,291.4184,0.030768
919,8,9372,8,389.33,0.0,0.0,0,804.6116,16,0.0,0.0,0,0,1685.2231,2324.6116,880.6116,290.5764,0.027192
920,8,9380,8,243.8611,0.0,0.0,0,812.0956,8,0.0,0.0,0,0,1700.1912,2332.0956,888.0956,291.512,0.031166
921,10,9390,10,283.9263,0.0,0.0,0,1010.9952,8,0.0,0.0,0,0,2116.9904,2910.9952,1105.9952,291.0995,0.029415
922,7,9397,7,268.9805,0.0,0.0,0,708.0821,10,0.0,0.0,0,0,1482.6641,2038.0821,774.5821,291.1546,0.029648
923,12,9409,12,279.1132,0.0,0.0,0,1209.3493,7,0.0,0.0,0,0,2532.6986,3489.3493,1323.3493,290.7791,0.028056
924,9,9418,9,320.5115,0.0,0.0,0,910.1693,12,0.0,0.0,0,0,1905.8387,2620.1693,995.6693,291.1299,0.029546
925,13,9431,13,354.4386,0.0,0.0,0,1323.9551,9,0.0,0.0,0,0,2771.4101,3793.9551,1447.4551,291.8427,0.032567
926,15,9446,15,454.3074,0.0,0.0,0,1516.3291,13,0.0,0.0,0,0,3175.1582,4366.3291,1658.8291,291.0886,0.029368
927,11,9457,11,414.2773,0.0,0.0,0,1114.6657,15,0.0,0.0,0,0,2333.8314,3204.6657,1219.1657,291.3332,0.030406
928,13,9470,13,378.2705,0.0,0.0,0,1315.9553,11,0.0,0.0,0,0,2755.4106,3785.9553,1439.4553,291.2273,0.029958
929,8,9478,8,336.1874,0.0,0.0,0,808.3459,13,0.0,0.0,0,0,1692.6919,2328.3459,884.3459,291.0432,0.029176
930,10,9488,10,270.8274,0.0,0.0,0,1009.1807,8,0.0,0.0,0,0,2113.3613,2909.1807,1104.1807,290.9181,0.028644
931,10,9498,10,311.149,0.0,0.0,0,1013.8684,10,0.0,0.0,0,0,2122.7368,2913.8684,1108.8684,291.3868,0.030632
932,10,9508,10,322.8858,0.0,0.0,0,1013.7874,10,0.0,0.0,0,0,2122.5748,2913.7874,1108.7874,291.3787,0.030599
933,15,9523,15,374.6741,0.0,0.0,0,1511.0505,10,0.0,0.0,0,0,3164.6009,4361.0505,1653.5505,290.7367,0.027873
934,6,9529,6,321.5747,0.0,0.0,0,604.3184,15,0.0,0.0,0,0,1265.6367,1744.3184,661.3184,290.7197,0.027802
935,6,9535,6,178.6849,0.0,0.0,0,605.8225,6,0.0,0.0,0,0,1268.645,1745.8225,662.8225,290.9704,0.028866
936,12,9547,12,269.5619,0.0,0.0,0,1214.5422,6,0.0,0.0,0,0,2543.0845,3494.5422,1328.5422,291.2119,0.029893
937,4,9551,4,261.5582,0.0,0.0,0,402.9749,12,0.0,0.0,0,0,843.9499,1162.9749,440.9749,290.7437,0.027905
938,19,9570,19,337.6658,0.0,0.0,0,1925.6832,4,0.0,0.0,0,0,4031.8665,5535.6832,2106.1832,291.3517,0.030485
939,10,9580,10,468.6068,0.0,0.0,0,1007.7215,19,0.0,0.0,0,0,2110.443,2907.7215,1102.7215,290.7721,0.028022
940,8,9588,8,272.4379,0.0,0.0,0,808.088,10,0.0,0.0,0,0,1692.1759,2328.088,884.088,291.011,0.029036
941,7,9595,7,226.9818,0.0,0.0,0,705.1963,8,0.0,0.0,0,0,1476.8926,2035.1963,771.6963,290.7423,0.0279
942,5,9600,5,178.0188,0.0,0.0,0,503.0628,7,0.0,0.0,0,0,1053.6255,1453.0628,550.5628,290.6126,0.027348
943,11,9611,11,229.5696,0.0,0.0,0,1111.1882,5,0.0,0.0,0,0,2326.8765,3201.1882,1215.6882,291.0171,0.029064
944,2,9613,2,216.8139,0.0,0.0,0,203.8199,11,0.0,0.0,0,0,426.6399,583.8199,222.8199,291.91,0.032854
945,4,9617,4,95.4231,0.0,0.0,0,405.2469,2,0.0,0.0,0,0,848.4937,1165.2469,443.2469,291.3117,0.030315
946,10,9627,10,206.6839,0.0,0.0,0,1009.881,4,0.0,0.0,0,0,2114.7621,2909.881,1104.881,290.9881,0.028942
947,8,9635,8,279.2716,0.0,0.0,0,808.7741,10,0.0,0.0,0,0,1693.5483,2328.7741,884.7741,291.0968,0.029404
948,12,9647,12,303.3123,0.0,0.0,0,1213.3735,8,0.0,0.0,0,0,2540.7471,3493.3735,1327.3735,291.1145,0.029477
949,10,9657,10,339.5732,0.0,0.0,0,1008.6589,12,0.0,0.0,0,0,2112.3179,2908.6589,1103.6589,290.8659,0.028421
950,12,9669,12,319.0546,0.0,0.0,0,1207.1833,10,0.0,0.0,0,0,2528.3666,3487.1833,1321.1833,290.5986,0.027289
951,12,9681,12,350.3219,0.0,0.0,0,1210.3175,12,0.0,0.0,0,0,2534.6351,3490.3175,1324.3175,290.8598,0.028398
952,12,9693,12,357.8574,0.0,0.0,0,1209.9119,12,0.0,0.0,0,0,2533.8239,3489.9119,1323.9119,290.826,0.028253
953,7,9700,7,299.7028,0.0,0.0,0,710.3578,12,0.0,0.0,0,0,1487.2156,2040.3578,776.8578,291.4797,0.031029
954,10,9710,10,273.7572,0.0,0.0,0,1015.2028,7,0.0,0.0,0,0,2125.4056,2915.2028,1110.2028,291.5203,0.0312
955,9,9719,9,303.4546,0.0,0.0,0,908.302,10,0.0,0.0,0,0,1902.104,2618.302,993.802,290.9224,0.028663
956,9,9728,9,271.9027,0.0,0.0,0,908.6678,9,0.0,0.0,0,0,1902.8355,2618.6678,994.1678,290.9631,0.028836
957,6,9734,6,233.1767,0.0,0.0,0,606.2254,9,0.0,0.0,0,0,1269.4509,1746.2254,663.2254,291.0376,0.029149
958,10,9744,10,246.6691,0.0,0.0,0,1014.2973,6,0.0,0.0,0,0,2123.5946,2914.2973,1109.2973,291.4297,0.030819
959,8,9752,8,295.2801,0.0,0.0,0,811.1633,10,0.0,0.0,0,0,1698.3266,2331.1633,887.1633,291.3954,0.03067
960,16,9768,16,370.4268,0.0,0.0,0,1620.6767,8,0.0,0.0,0,0,3393.3534,4660.6767,1772.6767,291.2923,0.030233
961,13,9781,13,460.6699,0.0,0.0,0,1313.7052,16,0.0,0.0,0,0,2750.9104,3783.7052,1437.2052,291.0542,0.029221
962,5,9786,5,287.189,0.0,0.0,0,504.085,13,0.0,0.0,0,0,1055.6701,1454.085,551.585,290.817,0.028217
963,8,9794,8,196.337,0.0,0.0,0,810.6199,5,0.0,0.0,0,0,1697.2397,2330.6199,886.6199,291.3275,0.030382
964,1,9795,1,155.6176,0.0,0.0,0,101.0478,8,0.0,0.0,0,0,211.5957,291.0478,110.5478,291.0478,0.0292
965,7,9802,7,109.533,0.0,0.0,0,705.6078,1,0.0,0.0,0,0,1477.7156,2035.6078,772.1078,290.8011,0.028148
966,8,9810,8,223.6558,0.0,0.0,0,807.9611,7,0.0,0.0,0,0,1691.9221,2327.9611,883.9611,290.9951,0.028972
967,15,9825,15,344.1469,0.0,0.0,0,1517.2315,8,0.0,0.0,0,0,3176.9629,4367.2315,1659.7315,291.1488,0.029625
968,6,9831,6,343.7776,0.0,0.0,0,607.3435,15,0.0,0.0,0,0,1271.687,1747.3435,664.3435,291.2239,0.029941
969,12,9843,12,270.2551,0.0,0.0,0,1213.1285,6,0.0,0.0,0,0,2540.257,3493.1285,1327.1285,291.094,0.029391
970,11,9854,11,354.491,0.0,0.0,0,1110.6615,12,0.0,0.0,0,0,2325.8231,3200.6615,1215.1615,290.9692,0.028861
971,11,9865,11,333.5651,0.0,0.0,0,1110.3201,11,0.0,0.0,0,0,2325.1402,3200.3201,1214.8201,290.9382,0.02873
972,12,9877,12,343.6576,0.0,0.0,0,1209.8639,11,0.0,0.0,0,0,2533.7279,3489.8639,1323.8639,290.822,0.028236
973,8,9885,8,302.7752,0.0,0.0,0,806.2687,12,0.0,0.0,0,0,1688.5374,2326.2687,882.2687,290.7836,0.028072
974,9,9894,9,247.3628,0.0,0.0,0,906.1185,8,0.0,0.0,0,0,1897.737,2616.1185,991.6185,290.6798,0.027634
975,10,9904,10,277.6698,0.0,0.0,0,1008.2712,9,0.0,0.0,0,0,2111.5424,2908.2712,1103.2712,290.8271,0.028258
976,7,9911,7,267.0119,0.0,0.0,0,710.4159,10,0.0,0.0,0,0,1487.3317,2040.4159,776.9159,291.488,0.031064
977,11,9922,11,275.8236,0.0,0.0,0,1110.4747,7,0.0,0.0,0,0,2325.4494,3200.4747,1214.9747,290.9522,0.02879
978,5,9927,5,250.9441,0.0,0.0,0,504.4462,11,0.0,0.0,0,0,1056.3924,1454.4462,551.9462,290.8892,0.028522
979,8,9935,8,198.5224,0.0,0.0,0,811.0066,5,0.0,0.0,0,0,1698.0131,2331.0066,887.0066,291.3758,0.030588
980,12,9947,12,303.0993,0.0,0.0,0,1210.3049,8,0.0,0.0,0,0,2534.6097,3490.3049,1324.3049,290.8587,0.028391
981,8,9955,8,305.4785,0.0,0.0,0,806.9835,12,0.0,0.0,0,0,1689.9669,2326.9835,882.9835,290.8729,0.028455
982,7,9962,7,224.0192,0.0,0.0,0,705.0531,8,0.0,0.0,0,0,1476.6061,2035.0531,771.5531,290.7219,0.02781
983,10,9972,10,255.0785,0.0,0.0,0,1012.8304,7,0.0,0.0,0,0,2120.6608,2912.8304,1107.8304,291.283,0.030192
984,8,9980,8,287.2241,0.0,0.0,0,809.0019,10,0.0,0.0,0,0,1694.0039,2329.0019,885.0019,291.1252,0.029524
985,5,9985,5,209.4276,0.0,0.0,0,507.0041,8,0.0,0.0,0,0,1061.5082,1457.0041,554.5041,291.4008,0.030695
986,12,9997,12,259.1536,0.0,0.0,0,1214.8966,5,0.0,0.0,0,0,2543.7931,3494.8966,1328.8966,291.2414,0.030016
987,8,10005,8,316.8512,0.0,0.0,0,806.9092,12,0.0,0.0,0,0,1689.8185,2326.9092,882.9092,290.8637,0.028414
988,9,10014,9,247.4861,0.0,0.0,0,905.007,8,0.0,0.0,0,0,1895.5139,2615.007,990.507,290.5563,0.027107
989,11,10025,11,298.0721,0.0,0.0,0,1114.1394,9,0.0,0.0,0,0,2332.7789,3204.1394,1218.6394,291.2854,0.030204
990,13,10038,13,366.9325,0.0,0.0,0,1310.9507,11,0.0,0.0,0,0,2745.4015,3780.9507,1434.4507,290.8424,0.028321
991,9,10047,9,330.5344,0.0,0.0,0,905.644,13,0.0,0.0,0,0,1896.7881,2615.644,991.144,290.6271,0.027408
992,7,10054,7,245.8306,0.0,0.0,0,710.4375,9,0.0,0.0,0,0,1487.3749,2040.4375,776.9375,291.4911,0.031077
993,9,10063,9,253.4927,0.0,0.0,0,910.7001,7,0.0,0.0,0,0,1906.9003,2620.7001,996.2001,291.1889,0.029795
994,7,10070,7,255.4232,0.0,0.0,0,708.9517,9,0.0,0.0,0,0,1484.4034,2038.9517,775.4517,291.2788,0.030178
995,10,10080,10,270.9503,0.0,0.0,0,1015.705,7,0.0,0.0,0,0,2126.41,2915.705,1110.705,291.5705,0.031413
996,2,10082,2,210.9942,0.0,0.0,0,202.2054,10,0.0,0.0,0,0,423.4107,582.2054,221.2054,291.1027,0.02942
997,11,10093,11,180.3933,0.0,0.0,0,1109.09,2,0.0,0.0,0,0,2322.68,3199.09,1213.59,290.8264,0.028256
998,12,10105,12,340.4048,0.0,0.0,0,1210.0528,11,0.0,0.0,0,0,2534.1056,3490.0528,1324.0528,290.8377,0.028301
999,8,10113,8,304.9096,0.0,0.0,0,807.071,12,0.0,0.0,0,0,1690.142,2327.071,883.071,290.8839,0.0285
