step,volume_joules,nb_entites,ratio_destruction
436,2829.7956,13,0.48819
437,3050.4154,14,0.526626
438,2804.3844,13,0.569474
439,2180.9305,10,0.59463
440,1532.8745,7,0.50799
441,1528.1161,7,0.508301
442,1514.2665,7,0.442453
443,1963.0466,9,0.536771
444,1740.4007,8,0.449897
445,2198.6253,10,0.634016
446,1302.0277,6,0.380564
447,2179.9221,10,0.674212
448,1076.0503,5,0.337115
449,2172.0816,10,0.593644
450,1533.2332,7,0.475617
451,1732.7195,8,0.406717
452,2580.7872,12,0.549211
453,2177.4615,10,0.483054
454,2395.0519,11,0.506454
455,2403.1197,11,0.448021
456,3037.0739,14,0.704494
457,1312.8937,6,0.507561
458,1312.2081,6,0.29243
459,3260.8636,15,0.583856
460,2382.0834,11,0.445091
461,3057.3584,14,0.567443
462,2396.283,11,0.618044
463,1520.0077,7,0.590194
464,1080.5605,5,0.422659
465,1509.0573,7,0.416287
466,2171.9953,10,0.460566
467,2617.3007,12,0.713475
468,1070.9824,5,0.557475
469,876.8466,4,0.179347
470,4109.2881,19,0.683052
471,1959.9812,9,0.650197
472,1078.1374,5,0.281783
473,2818.1529,13,0.487295
474,3047.4374,14,0.741491
475,1095.4723,5,0.365036
476,1957.1863,9,0.479574
477,2189.7949,10,0.633154
478,1301.0162,6,0.433673
479,1751.5853,8,0.478491
480,1964.9997,9,0.481195
481,2177.6332,10,0.563116
482,1730.8139,8,0.538654
483,1523.0628,7,0.419792
484,2148.0179,10,0.504124
485,2165.7064,10,0.630002
486,1308.3653,6,0.467846
487,1535.7293,7,0.376288
488,2620.8686,12,0.508221
489,2600.202,12,0.551735
490,2164.817,10,0.481551
491,2396.2487,11,0.557226
492,1954.4022,9,0.365964
493,3476.2565,16,0.522946
494,3252.4958,15,0.582935
495,2388.0816,11,0.653255
496,1299.0425,6,0.379469
497,2190.5252,10,0.425266
498,3036.9913,14,0.588585
499,2187.0111,10,0.53432
500,1958.5916,9,0.456352
501,2402.2045,11,0.430514
502,3266.8313,15,0.584971
503,2367.7953,11,0.614747
504,1526.2428,7,0.643207
505,869.2729,4,0.214915
506,3261.6394,15,0.582613
507,2409.2247,11,0.508369
508,2394.0339,11,0.446843
509,3044.1541,14,0.489139
510,3270.287,15,0.63228
511,1949.5549,9,0.50576
512,1956.8477,9,0.506318
513,1962.4568,9,0.458216
514,2373.4732,11,0.528908
515,2167.6838,10,0.44077
516,2823.0105,13,0.596165
517,1971.9713,9,0.538845
518,1726.3516,8,0.448619
519,2185.0314,10,0.632381
520,1304.5407,6,0.608669
521,852.0368,4,0.267803
522,2393.2715,11,0.446904
523,3040.0297,14,0.642453
524,1735.5976,8,0.47717
525,1948.8811,9,0.43449
526,2601.2138,12,0.486658
527,2808.6463,13,0.595686
528,1959.6854,9,0.435422
529,2610.5301,12,0.435468
530,3472.3729,16,0.62109
531,2177.1342,10,0.377268
532,3685.4175,17,0.612799
533,2391.6538,11,0.464578
534,2836.3075,13,0.527279
535,2614.6085,12,0.578516
536,1956.1744,9,0.435144
537,2606.9763,12,0.754407
538,873.725,4,0.370453
539,1528.084,7,0.547401
540,1290.0723,6,0.466753
541,1504.6654,7,0.54237
542,1303.3769,6,0.380351
543,2187.8792,10,0.484287
544,2394.1449,11,0.694501
545,1075.4803,5,0.25299
546,3261.9239,15,0.631519
547,1952.5074,9,0.434626
548,2608.6184,12,0.636995
549,1532.3114,7,0.509475
550,1507.664,7,0.371851
551,2623.6355,12,0.530083
552,2385.2504,11,0.505988
553,2392.1446,11,0.692211
554,1098.4216,5,0.285598
555,2816.5785,13,0.596754
556,1952.485,9,0.535987
557,1732.2916,8,0.577537
558,1297.8877,6,0.550365
559,1091.1181,5,0.269124
560,3042.9353,14,0.672603
561,1520.7128,7,0.417757
562,2179.5395,10,0.392026
563,3463.8084,16,0.538978
564,3042.2071,14,0.589404
565,2179.7387,10,0.484881
566,2363.3061,11,0.444111
567,3031.6766,14,0.642453
568,1725.7024,8,0.323415
569,3721.4186,17,0.616381
570,2364.1401,11,0.582032
571,1748.5622,8,0.579759
572,1298.3265,6,0.380555
573,2166.6665,10,0.460268
574,2610.661,12,0.468163
575,3048.0797,14,0.507755
576,3024.4255,14,0.588297
577,2173.5297,10,0.50596
578,2186.1114,10,0.442622
579,2828.3065,13,0.81725
580,646.716,3,0.234334
581,2166.1037,10,0.561202
582,1739.6082,8,0.539692
583,1526.4755,7,0.357044
584,2819.6306,13,0.548452
585,2375.66,11,0.505162
586,2388.7392,11,0.65228
587,1311.9023,6,0.507781
588,1307.6949,6,0.407847
589,1942.4534,9,0.434287
590,2586.6602,12,0.466054
591,3043.0541,14,0.457987
592,3702.391,17,0.713652
593,1530.3684,7,0.340515
594,3044.4291,14,0.615199
595,1954.9626,9,0.506552
596,1955.3897,9,0.569423
597,1514.8151,7,0.394298
598,2388.4113,11,0.371688
599,4164.2783,19,0.662465
600,2185.2192,10,0.392463
601,3468.9502,16,0.597991
602,2399.1236,11,0.556718
603,1968.2368,9,0.569807
604,1531.113,7,0.397334
605,2377.7105,11,0.691945
606,1087.4301,5,0.363153
607,1960.6738,9,0.536176
608,1744.9798,8,0.452534
609,2161.448,10,0.3756
610,3684.1163,17,0.612291
611,2400.8719,11,0.556636
612,1972.1725,9,0.650047
613,1094.2698,5,0.213785
614,4135.5238,19,0.599823
615,2842.2191,13,0.573689
616,2163.6806,10,0.561297
617,1734.1267,8,0.368873
618,3051.1837,14,0.525347
619,2837.0281,13,0.54862
620,2403.941,11,0.415092
621,3479.5243,16,0.597856
622,2417.5757,11,0.432111
623,3266.0639,15,0.66012
624,1712.7973,8,0.446963
625,2179.4482,10,0.442094
626,2823.3161,13,0.571922
627,2165.9703,10,0.629608
628,1313.9102,6,0.292056
629,3281.8657,15,0.525296
630,3048.7605,14,0.704633
631,1322.0615,6,0.438075
632,1744.7034,8,0.370122
633,3055.8454,14,0.673294
634,1523.9761,7,0.418187
635,2181.4602,10,0.534217
636,1949.9243,9,0.379645
637,3285.0753,15,0.608327
638,2170.0849,10,0.405946
639,3261.8103,15,0.50768
640,3234.4083,15,0.581193
641,2396.5114,11,0.465672
642,2821.2353,13,0.506329
643,2823.2776,13,0.488006
644,3041.1119,14,0.704547
645,1316.2471,6,0.608785
646,867.3046,4,0.339346
647,1728.7273,8,0.671296
648,868.9242,4,0.340136
649,1722.2132,8,0.617609
650,1104.2775,5,0.367167
651,1952.1297,9,0.605341
652,1309.967,6,0.3829
653,2161.6639,10,0.593045
654,1525.9254,7,0.374094
655,2637.4086,12,0.45323
656,3275.0046,15,0.6887
657,1518.868,7,0.473131
658,1735.0188,8,0.405671
659,2612.8878,12,0.46911
660,3029.1608,14,0.614093
661,1953.3894,9,0.456637
662,2382.5623,11,0.65338
663,1291.1763,6,0.550585
664,1077.1398,5,0.298333
665,2593.9608,12,0.550195
666,2182.7227,10,0.533622
667,1962.906,9,0.381631
668,3272.4572,15,0.658602
669,1745.4267,8,0.89251
670,214.0165,1,0.059471
671,3473.2049,16,0.732181
672,1305.1629,6,0.359664
673,2380.9498,11,0.48376
674,2610.1374,12,0.487849
675,2800.1681,13,0.623135
676,1739.4463,8,0.477088
677,1959.9549,9,0.456973
678,2392.5619,11,0.585897
679,1733.7948,8,0.539772
680,1514.5723,7,0.295784
681,3712.0087,17,0.687039
682,1733.2687,8,0.449202
683,2192.6466,10,0.508901
684,2171.848,10,0.406919
685,3239.0296,15,0.521419
686,3064.3126,14,0.508988
687,3026.7991,14,0.613608
688,1958.1639,9,0.456522
689,2397.479,11,0.617593
690,1527.4708,7,0.545253
691,1312.9537,6,0.292147
692,3274.5064,15,0.607436
693,2173.2218,10,0.534173
694,1934.6582,9,0.378369
695,3267.8913,15,0.476485
696,3677.7169,17,0.492241
697,3876.8639,18,0.566413
698,3052.957,14,0.54523
699,2622.4908,12,0.508096
