# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
80,taux_interne,49,0.03,0.0024,0.0265,0.0271,0.0276,0.0294,0.0322,0.0334,0.0343,0.0346
80,levier_entite,49,0.6768,0.2002,0.2886,0.3294,0.6559,0.7796,0.7923,0.8132,0.8777,0.8788
90,passif_total,55,322.3048,64.1231,180.9758,256.3894,273.1913,300.0725,365.194,424.8561,442.9007,446.4059
90,actif_liquide,55,92.7123,34.4393,26.1413,63.8514,77.291,83.7613,104.8469,146.7907,184.514,195.2145
90,actif_total,55,582.797,406.9899,202.117,321.1454,343.3908,373.5694,482.2315,1340.8683,1512.634,1534.0839
90,ratio_L_P,55,0.2833,0.0679,0.096,0.2,0.2707,0.2832,0.3324,0.3607,0.4165,0.4373
90,taux_interne,55,0.0283,0.0028,0.0237,0.0243,0.0262,0.0289,0.0303,0.0312,0.0343,0.0372
90,levier_entite,55,0.6908,0.2003,0.2703,0.315,0.7564,0.7874,0.7961,0.8216,0.9154,0.9269
100,passif_total,58,378.7398,63.9191,124.4711,311.2016,327.8272,386.1349,420.2456,463.7438,474.6863,474.867
100,actif_liquide,58,106.7983,34.2566,11.9913,83.7983,87.7178,94.4979,122.3042,161.2388,193.7891,194.8785
100,actif_total,58,709.1619,517.5733,131.4624,387.5526,422.4402,473.613,552.4501,1682.9929,1938.0816,1966.245
100,ratio_L_P,58,0.2772,0.0577,0.0963,0.2275,0.2474,0.2683,0.3252,0.3483,0.4089,0.4107
100,taux_interne,58,0.0261,0.0031,0.0229,0.0232,0.0244,0.0254,0.0276,0.0283,0.0358,0.0448
100,levier_entite,58,0.6888,0.2149,0.2363,0.272,0.7602,0.796,0.8064,0.8132,0.9126,0.9468
110,passif_total,68,395.783,75.2386,66.0638,352.0933,365.2431,384.7897,457.7354,479.5839,503.6782,506.0048
110,actif_liquide,68,108.2663,39.6177,11.9913,71.5742,94.0062,100.4326,118.9138,158.1365,219.4741,223.5075
110,actif_total,68,770.4459,653.5627,73.0552,427.157,454.2443,484.842,607.4864,2097.2826,2459.3095,2501.5574
110,ratio_L_P,68,0.2665,0.0612,0.1312,0.1983,0.2432,0.2605,0.2912,0.3308,0.4357,0.4417
110,taux_interne,68,0.0258,0.0051,0.0222,0.0228,0.0234,0.0255,0.0262,0.0266,0.047,0.0615
110,levier_entite,68,0.7012,0.2244,0.2005,0.2249,0.7637,0.8009,0.8085,0.8443,0.906,0.9095
120,passif_total,73,448.0216,74.4412,137.0765,380.6644,402.9023,437.0436,519.2078,530.4314,553.9326,555.2314
120,actif_liquide,73,112.6957,34.2438,11.9913,95.544,100.9448,105.8128,115.7757,163.5743,218.6204,222.862
120,actif_total,73,892.0913,811.3415,159.12,476.0179,497.7832,550.727,627.3969,2604.0641,3085.0979,3143.3757
120,ratio_L_P,73,0.2483,0.0539,0.0613,0.2,0.2186,0.2449,0.2675,0.3152,0.3947,0.4014
120,taux_interne,73,0.024,0.003,0.0212,0.0217,0.0219,0.0239,0.0249,0.0256,0.0377,0.0427
120,levier_entite,73,0.7071,0.2293,0.1715,0.2078,0.7671,0.8073,0.8191,0.8302,0.9278,0.9655
130,passif_total,83,474.2312,86.7022,102.9091,406.4903,443.9116,473.6922,534.5596,576.0728,594.2286,595.2979
130,actif_liquide,83,108.403,28.6193,11.9913,71.9211,103.6916,110.4905,116.4176,132.2068,181.8959,188.6271
130,actif_total,83,966.9077,989.8752,109.9005,483.0692,545.1365,580.5635,638.0274,3113.0575,3828.5155,3923.1726
130,ratio_L_P,83,0.2263,0.0433,0.102,0.1777,0.2,0.226,0.2498,0.2856,0.3206,0.323
130,taux_interne,83,0.0235,0.0037,0.0205,0.0208,0.0216,0.023,0.0237,0.0248,0.0371,0.0493
130,levier_entite,83,0.7219,0.2303,0.1471,0.1843,0.7751,0.8122,0.8297,0.8581,0.9287,0.9364
140,passif_total,87,524.0164,79.5992,257.8091,451.8888,465.1355,518.4345,592.1478,615.8796,630.488,632.5792
140,actif_liquide,87,123.9162,34.6623,11.9913,104.3682,111.1834,117.964,125.8731,179.2538,217.7207,231.458
