# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
101,58,164,0,41982.0244,22343.087,6362.3237,13566.6137,0.532206,0.284756,0.323153,0.007435,0,0.0
102,58,169,0,43285.5926,23080.796,6167.1838,14327.6128,0.533221,0.2672,0.331002,0.007234,0,0.0
103,63,174,0,44324.8596,23525.9917,6358.9315,14754.9363,0.530763,0.270294,0.332882,0.007015,0,0.0
104,64,178,0,45491.4061,24082.0814,6405.1571,15324.1676,0.529377,0.265972,0.336859,0.006849,0,0.0
105,64,187,0,46930.5896,24819.2643,6271.445,16159.8804,0.52885,0.252685,0.344336,0.006501,0,0.0
106,64,189,0,47742.4578,24992.8851,6711.1368,16358.4359,0.523494,0.268522,0.342639,0.006432,0,0.0
107,66,196,0,49099.0735,25666.5188,6676.5196,17086.035,0.52275,0.260126,0.347991,0.006175,0,0.0
108,66,201,0,50336.8139,26199.538,6771.6442,17695.6318,0.520485,0.258464,0.351545,0.006013,0,0.0
109,67,207,0,51530.9112,26690.1924,6927.8409,18247.8779,0.517945,0.259565,0.354115,0.00583,0,0.0
110,68,209,0,52390.3197,26913.2414,7362.1056,18454.9727,0.513706,0.27355,0.352259,0.005773,0,0.0
111,68,212,0,53556.9583,27451.0113,7463.1988,18982.7483,0.512557,0.271873,0.35444,0.005716,0,0.0
112,69,213,0,54397.4375,27725.5671,7848.1379,19168.7326,0.509685,0.283065,0.352383,0.0057,0,0.0
113,69,216,0,55614.3757,28352.4424,7865.7436,19741.1897,0.509804,0.277427,0.354966,0.005657,0,0.0
114,69,218,0,56510.379,28693.469,8172.9997,19988.9103,0.507756,0.284838,0.353721,0.005606,0,0.0
115,69,221,0,57733.7033,29335.906,8173.5312,20569.2661,0.508124,0.278619,0.356278,0.00556,0,0.0
116,70,223,0,58816.1082,29833.2459,8339.8424,20993.0199,0.507229,0.279549,0.356926,0.005542,0,0.0
117,71,235,0,61277.2103,31389.2097,7454.9539,22788.0466,0.512249,0.237501,0.371885,0.005267,0,0.0
118,72,241,0,62391.3874,31624.0674,7924.3529,23202.9671,0.506866,0.25058,0.371894,0.005134,0,0.0
119,72,246,0,63489.3453,31926.2906,8308.015,23615.0397,0.502861,0.260225,0.371953,0.005026,0,0.0
120,73,253,0,65122.6679,32705.5765,8226.7887,24555.3026,0.502215,0.251541,0.377062,0.004879,0,0.0
121,73,255,0,66168.3279,32971.1506,8657.7873,24904.39,0.498292,0.262587,0.376379,0.004842,0,0.0
122,73,257,0,67223.1291,33319.642,8999.5713,25268.9157,0.495657,0.270098,0.375896,0.004807,0,0.0
123,74,260,0,68502.9038,33895.5297,9124.8577,25852.5165,0.494804,0.269205,0.377393,0.004763,0,0.0
124,75,263,0,69829.5074,34504.5718,9226.553,26473.3827,0.494126,0.267401,0.379115,0.004726,0,0.0
125,77,267,0,71333.4645,35231.4375,9236.9018,27250.1253,0.493898,0.262178,0.38201,0.004666,0,0.0
126,80,271,0,72831.2926,35906.7185,9336.4878,27988.0863,0.493012,0.260021,0.384287,0.004618,0,0.0
127,81,274,0,74239.8872,36487.7948,9523.4995,28633.5929,0.491485,0.261005,0.38569,0.004582,0,0.0
128,81,276,0,75455.8312,36922.3658,9850.2429,29088.2225,0.489324,0.266783,0.3855,0.004562,0,0.0
129,82,289,0,78340.6466,38678.5704,8868.6016,31203.4746,0.493723,0.22929,0.398305,0.004341,0,0.0
130,83,302,0,80253.3395,39361.1898,8997.4455,32309.7042,0.490462,0.228587,0.402596,0.00414,0,0.0
131,83,310,0,81847.2465,39776.3558,9385.2378,33100.653,0.485983,0.23595,0.40442,0.004021,0,0.0
132,83,315,0,83219.0834,40074.3002,9885.3299,33674.4533,0.481552,0.246675,0.404648,0.003948,0,0.0
133,83,321,0,84960.9413,40755.2134,9994.8996,34625.8284,0.479694,0.245242,0.40755,0.003865,0,0.0
134,83,325,0,86381.853,41171.7278,10370.1355,35254.9897,0.476625,0.251875,0.40813,0.003822,0,0.0
135,84,326,0,87418.3998,41343.376,11001.7605,35493.2634,0.472937,0.266107,0.406016,0.003816,0,0.0
136,84,327,0,88443.6299,41626.3855,11502.237,35735.0075,0.470654,0.276321,0.404043,0.00381,0,0.0
137,84,346,0,91569.4815,43610.4843,10291.3161,38087.6811,0.476256,0.235983,0.415943,0.003626,0,0.0
138,86,349,0,92797.1209,43776.3234,10960.2415,38490.556,0.471742,0.250369,0.414782,0.003594,0,0.0
139,86,359,0,95026.296,44837.0785,10702.4169,39916.8005,0.471839,0.238696,0.420061,0.003487,0,0.0
140,87,368,0,97003.0848,45589.4296,10780.7102,41067.945,0.469979,0.236474,0.423367,0.003407,0,0.0
141,88,373,0,98442.3279,45894.0702,11319.8765,41668.3812,0.466203,0.246652,0.423277,0.003355,0,0.0
142,88,378,0,99976.7331,46353.4779,11685.6019,42377.6534,0.463643,0.252098,0.423875,0.003311,0,0.0
143,88,379,0,101040.2143,46502.5397,12354.5643,42623.1103,0.460238,0.265675,0.421843,0.003306,0,0.0
144,90,389,0,104049.3877,48313.2728,11384.772,44801.3429,0.46433,0.235645,0.430578,0.003262,0,0.0
145,90,400,0,106308.2991,49229.7531,11321.1754,46207.3706,0.463085,0.229966,0.434654,0.003169,0,0.0
146,90,402,0,107394.7536,49168.2026,12238.3975,46438.1535,0.457827,0.248909,0.432406,0.00315,0,0.0
147,90,404,0,108725.9786,49485.5206,12758.0521,46932.4059,0.45514,0.257814,0.431658,0.003141,0,0.0
148,93,405,0,109872.0538,49741.7464,13379.4453,47215.8621,0.452724,0.268978,0.429735,0.00314,0,0.0
149,95,408,0,111690.5338,50643.1963,13341.263,48181.0745,0.453424,0.263436,0.43138,0.00315,0,0.0
150,99,411,0,113614.2843,51565.8547,13347.0284,49196.4012,0.453868,0.258835,0.433012,0.003165,0,0.0
151,101,412,0,114915.1581,51941.5473,13901.3825,49577.2282,0.451999,0.267635,0.431425,0.003175,0,0.0
152,101,414,0,116578.775,52690.3962,14050.5811,50342.7978,0.451972,0.266663,0.431835,0.003195,0,0.0
153,103,419,0,118831.5321,53879.5572,13806.6733,51660.3015,0.453411,0.256251,0.434736,0.003191,0,0.0
154,103,420,0,120141.7319,54205.7819,14427.3503,52023.5997,0.451182,0.266159,0.433019,0.003195,0,0.0
155,104,421,0,121495.8107,54667.8865,14915.6464,52432.2778,0.449957,0.272841,0.431556,0.003206,0,0.0
156,104,422,0,122847.7059,55194.7901,15321.5498,52851.3661,0.449294,0.277591,0.430219,0.003218,0,0.0
157,104,423,0,124177.9935,55758.7317,15680.5648,53258.6971,0.449023,0.281222,0.42889,0.003228,0,0.0
158,106,433,0,128700.6068,58868.883,13518.3036,56843.4202,0.45741,0.229634,0.441672,0.003263,0,0.0
159,107,451,0,132390.2026,60729.5135,12660.8623,59534.8269,0.458716,0.20848,0.449692,0.003109,0,0.0
160,107,460,0,134638.377,61169.5165,13239.4561,60764.4043,0.454325,0.216439,0.451316,0.003031,0,0.0
161,108,466,0,136479.2952,61377.7529,14057.3511,61584.1913,0.449722,0.22903,0.451235,0.002981,0,0.0
162,108,469,0,138101.368,61562.4017,14876.8835,62202.0828,0.445777,0.241655,0.450409,0.002962,0,0.0
163,108,482,0,142217.1419,63858.3199,13567.8974,65330.9246,0.44902,0.212469,0.459374,0.002881,0,0.0
164,108,490,0,144378.8317,64249.1711,14196.6396,66473.0211,0.445004,0.220962,0.460407,0.00282,0,0.0
165,109,500,0,147221.7034,65266.3908,14205.0664,68295.2461,0.44332,0.217647,0.463894,0.002749,0,0.0
166,109,501,0,148381.6201,64920.5727,15569.6952,68436.3521,0.437524,0.239827,0.461219,0.002742,0,0.0
167,109,504,0,150313.2132,65480.1954,16000.9147,69377.1031,0.435625,0.244363,0.46155,0.002731,0,0.0
168,109,510,0,153275.2027,66926.1057,15539.0332,71355.0639,0.43664,0.232182,0.465536,0.002717,0,0.0
169,109,520,0,156617.2772,68513.8332,14943.0124,73705.4316,0.43746,0.218102,0.470609,0.00266,0,0.0
170,110,522,0,158156.3472,68505.4287,15972.5663,74228.3522,0.43315,0.233158,0.469335,0.002653,0,0.0
171,110,528,0,160720.1083,69515.4567,15954.2835,75800.3681,0.432525,0.229507,0.47163,0.002623,0,0.0
172,111,538,0,164382.9289,71334.2915,15143.7413,78459.8961,0.433952,0.212293,0.4773,0.002575,0,0.0
173,111,545,0,166951.8941,72041.9016,15458.1822,80006.8103,0.431513,0.214572,0.479221,0.002534,0,0.0
174,111,558,0,170532.5772,73531.66,14984.297,82571.6202,0.431188,0.20378,0.484199,0.00246,0,0.0
175,112,564,0,172545.2331,73620.251,15937.8294,83547.1527,0.426672,0.216487,0.484204,0.002426,0,0.0
176,114,572,0,175567.164,74692.1785,15915.1888,85529.7967,0.425434,0.213077,0.487163,0.002389,0,0.0
177,114,574,0,177262.9402,74677.0787,16967.4505,86188.4109,0.421279,0.227211,0.486218,0.002382,0,0.0
178,114,578,0,179646.7843,75424.9385,17235.5414,87556.3045,0.419851,0.228513,0.48738,0.002369,0,0.0
179,114,587,0,182624.2654,76655.6913,17016.2501,89522.3241,0.419745,0.221983,0.4902,0.002343,0,0.0
180,114,601,0,186775.2272,78693.5898,15990.3574,92661.28,0.421328,0.203198,0.496111,0.002281,0,0.0
181,116,604,0,188529.4746,78563.921,17181.935,93363.6186,0.41672,0.2187,0.49522,0.002267,0,0.0
182,116,608,0,190551.9347,78889.8642,17882.7164,94359.3541,0.414007,0.22668,0.49519,0.002255,0,0.0
183,115,601,1,190853.132,78643.3696,18846.2442,93938.5181,0.412062,0.239642,0.492203,0.002286,1,289.7698
184,115,603,1,192784.7528,79257.146,19211.7207,94890.8861,0.411117,0.242397,0.492212,0.002291,0,0.0
185,114,596,2,192983.1711,79280.5752,19803.4723,94469.1237,0.410816,0.24979,0.48952,0.002333,1,351.2035
186,114,598,2,194933.4669,80095.3488,19934.6681,95473.4501,0.410886,0.248887,0.489775,0.00234,0,0.0
187,114,590,3,195909.4236,80784.7087,19892.2622,95802.4527,0.412357,0.246238,0.489014,0.00239,1,302.4785
188,114,591,3,197511.3913,81312.6787,20298.7664,96469.9462,0.411686,0.249638,0.488427,0.002405,0,0.0
189,114,596,3,201039.3692,83441.0408,19090.7757,99077.5526,0.415048,0.228794,0.492827,0.002434,0,0.0
190,116,598,3,202887.5572,83939.1504,19561.6568,99966.75,0.413723,0.233046,0.49272,0.002442,0,0.0
191,116,592,4,203339.2372,84060.9816,20123.7242,99734.5315,0.413403,0.239394,0.490483,0.002485,1,273.7669
192,114,572,7,201525.5708,84033.654,20092.3745,97969.5424,0.416988,0.239099,0.48614,0.002606,3,993.0188
193,113,565,8,201829.4615,84171.537,20561.7604,97661.1641,0.417043,0.244284,0.48388,0.002649,1,293.9799
194,111,547,10,200874.6865,84084.3082,20902.8341,96442.5441,0.418591,0.248594,0.480113,0.002737,2,619.7732
195,109,531,12,199932.9482,84047.1323,21220.8941,95209.9218,0.420377,0.252488,0.476209,0.00282,2,557.1438
196,109,536,12,203992.9374,86744.9542,19336.4261,98456.5571,0.425235,0.222911,0.482647,0.002856,0,0.0
197,108,520,14,202787.2979,86287.8443,19993.1745,97046.2791,0.425509,0.231703,0.478562,0.00295,2,647.616
198,108,511,15,202779.7734,86248.4991,20484.2405,96587.0339,0.425331,0.237503,0.476315,0.003003,1,375.0793
199,107,504,16,202981.1956,86334.9502,20910.5195,96270.7259,0.425335,0.242202,0.474284,0.003049,1,284.9322
200,106,497,17,202787.5022,86422.7092,21157.6988,95737.0942,0.426174,0.244816,0.472105,0.003109,1,438.0636
201,104,472,20,202207.5601,87824.6075,19338.7476,95564.205,0.434329,0.220197,0.472605,0.00327,3,1174.0205
202,104,464,21,202384.7126,87708.8557,19913.4272,95282.4297,0.433377,0.22704,0.470799,0.003316,1,315.1769
203,104,466,21,204225.9805,88260.6384,20108.7808,96376.5614,0.432171,0.227834,0.471911,0.003306,0,0.0
204,105,467,21,205596.161,88459.1323,20666.7581,96995.2707,0.430257,0.233631,0.471776,0.003305,0,0.0
205,103,453,23,207046.6075,90257.7642,18941.0663,98362.777,0.43593,0.209855,0.475076,0.003368,2,655.6251
206,103,450,24,208526.7614,90923.7636,18728.9858,99389.0121,0.436029,0.205986,0.476625,0.003358,1,306.0042
207,105,457,24,211585.3384,92034.9063,18405.6333,101669.7987,0.434978,0.199985,0.480514,0.003291,0,0.0
208,106,460,24,213190.5809,91873.7127,19370.3134,102476.5548,0.430946,0.210836,0.48068,0.003266,0,0.0
209,107,464,24,215348.5374,92330.8297,19711.3139,103841.3938,0.428751,0.213486,0.482202,0.003227,0,0.0
210,108,465,24,216656.6641,92161.0689,20684.166,104351.4291,0.425378,0.224435,0.481644,0.003219,0,0.0
211,107,467,25,219913.9281,94610.8527,18625.1835,107212.8918,0.430218,0.196861,0.487522,0.003185,1,382.3689
212,107,461,26,219796.8495,93769.784,19981.257,106580.8085,0.42662,0.213088,0.484906,0.003218,1,298.7248
213,108,464,26,221818.297,94142.7942,20401.4356,107814.0672,0.424414,0.216707,0.486047,0.003192,0,0.0
214,106,450,28,220934.6996,94062.787,20442.1214,106959.7912,0.425749,0.217324,0.484124,0.003264,2,810.2646
215,106,460,28,225285.841,96342.4559,18917.8966,110555.4885,0.427645,0.196361,0.490734,0.003173,0,0.0
216,106,463,28,226796.744,95995.6686,20049.5187,111281.5567,0.423267,0.208859,0.490666,0.003147,0,0.0
217,104,450,30,223830.2191,94744.8481,20850.6289,108754.7422,0.423289,0.220071,0.485881,0.003236,2,1203.7841
218,103,442,31,223595.5177,94315.8931,21672.8687,108121.756,0.421815,0.22979,0.48356,0.003284,1,324.3333
219,102,438,32,224255.9965,95200.0403,20815.1272,108750.829,0.424515,0.218646,0.484941,0.00329,1,661.1243
220,102,431,33,224379.7643,95066.1527,21303.2046,108520.407,0.423684,0.224088,0.483646,0.003329,1,349.755
221,99,413,36,222186.2868,95452.5497,20168.5826,107060.1545,0.429606,0.211294,0.481849,0.003441,3,1415.1028
222,99,418,36,224395.3084,95882.3281,20401.8507,108606.1295,0.427292,0.21278,0.483995,0.003388,0,0.0
223,98,419,37,226333.748,97050.9001,19512.759,110260.0889,0.428796,0.201057,0.487157,0.003347,1,373.0256
224,98,420,37,227156.5443,96162.4422,21060.5297,110423.5723,0.423331,0.21901,0.486112,0.003339,0,0.0
