step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
46,30,30,1,400.9601,28.1596,3,280.0028,0,0.0,0.0,922.3768,22,7647.0711,5938.4329,936.2614,197.9478,0.036554
47,31,31,1,420.4172,32.8583,1,297.771,0,0.0,0.0,974.2525,23,8004.7093,6195.7585,989.6984,199.8632,0.036827
48,31,31,0,433.0615,34.4282,1,309.0636,0,0.0,0.0,1030.7965,24,8364.5295,6460.036,1028.697,208.3883,0.035596
49,31,31,0,443.5237,36.1225,0,337.5146,0,0.0,0.0,1030.7965,24,8673.124,6692.0658,1105.2617,215.8731,0.034941
50,32,32,1,453.7927,36.1225,3,308.6587,0,0.0,0.0,1201.7144,27,9166.3281,7066.5171,1058.0966,220.8287,0.034471
51,32,32,0,471.7738,41.1827,0,345.4956,0,0.0,0.0,1201.7144,27,9493.4084,7297.9166,1153.7774,228.0599,0.033885
52,32,32,0,479.5976,41.1827,0,372.5244,0,0.0,0.0,1201.7144,27,9821.6145,7551.7169,1228.1831,235.9912,0.033289
53,33,33,1,490.2003,41.1827,3,340.7229,0,0.0,0.0,1379.264,30,10340.9966,7951.1893,1175.5434,240.9451,0.032897
54,34,34,1,510.9352,46.2445,3,327.4591,0,0.0,0.0,1550.327,33,10870.9268,8326.5729,1164.0269,244.8992,0.032588
55,35,35,1,530.8531,51.1153,3,321.4493,0,0.0,0.0,1730.6244,36,11425.8547,8701.1947,1169.0357,248.6056,0.032292
56,36,36,1,550.7945,56.1711,1,360.8078,0,0.0,0.0,1791.6024,37,11877.1192,8992.069,1273.4478,249.7797,0.032639
57,36,36,0,564.0429,57.863,1,387.7617,0,0.0,0.0,1854.0965,38,12326.4971,9301.9155,1350.485,258.3865,0.031718
58,38,38,2,579.548,59.6055,6,332.144,0,0.0,0.0,2183.1992,44,13070.7907,9827.8058,1249.7857,258.6265,0.031712
59,40,40,2,611.7335,68.7603,1,390.8414,0,0.0,0.0,2237.1503,45,13569.7528,10133.5062,1399.0964,253.3377,0.035612
60,40,40,0,625.4974,70.2567,4,370.1903,0,0.0,0.0,2476.346,49,14240.0269,10588.965,1374.716,264.7241,0.031401
61,41,41,1,648.694,76.805,1,422.8888,0,0.0,0.0,2534.7524,50,14758.2068,10917.0078,1511.4465,266.2685,0.031734
62,41,41,0,662.7491,78.4121,2,442.5379,0,0.0,0.0,2647.0497,52,15326.2242,11308.298,1575.8765,275.8121,0.030734
63,41,41,0,676.5589,81.4786,0,495.1284,0,0.0,0.0,2647.0497,52,15788.6094,11634.3014,1712.2583,283.7634,0.030287
64,41,41,0,686.331,81.4786,0,533.3054,0,0.0,0.0,2647.0497,52,16251.3236,11991.9618,1817.3121,292.4869,0.029825
65,41,41,0,696.8374,81.4786,0,562.0225,0,0.0,0.0,2647.0497,52,16715.0798,12371.1861,1901.844,301.7362,0.029361
66,44,44,3,714.4846,81.4786,1,570.7896,0,0.0,0.0,2724.1734,53,17293.3788,12843.7166,1945.4888,291.9027,0.035971
67,44,44,0,733.3983,83.4512,2,549.7515,0,0.0,0.0,2877.0477,55,17928.0828,13348.3515,1922.6836,303.3716,0.030222
68,44,44,0,756.1924,87.2936,1,566.3938,0,0.0,0.0,2953.3838,56,18502.0077,13786.0554,1982.5685,313.3194,0.029461
69,44,44,0,770.0162,89.1807,1,581.1517,0,0.0,0.0,3031.1654,57,19082.5004,14232.7352,2038.5998,323.4713,0.028743
70,45,45,1,786.0856,91.0707,1,598.7367,0,0.0,0.0,3108.5916,58,19679.687,14694.2667,2101.8288,326.5393,0.028918
71,45,45,0,803.5581,92.9516,1,612.39,0,0.0,0.0,3187.2833,59,20276.6157,15158.135,2156.1974,336.8474,0.02819
72,45,45,0,817.774,94.84,2,600.2107,0,0.0,0.0,3346.9297,61,20959.6396,15683.075,2154.6349,348.5128,0.027434
