step,value
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
0,11.991347
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,52.463238
10,37.521942
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,116.022363
20,94.927374
20,47.250306
20,37.521942
20,33.019703
20,28.7694
20,21.073183
20,17.668492
30,206.459834
30,204.64276
30,198.25848
30,196.570947
30,196.570947
30,196.570947
30,196.570947
30,196.570947
30,196.570947
30,196.570947
30,196.570947
30,170.933124
30,108.814025
30,94.927374
30,88.259915
30,81.783653
30,69.426717
30,63.557081
30,84.234098
30,75.87207
30,51.80887
40,315.653646
40,313.483489
40,302.239825
40,299.254682
40,299.254682
40,299.254682
40,299.254682
40,296.168952
40,296.168952
40,296.168952
40,296.168952
40,260.357066
40,187.899477
40,170.933124
40,162.647873
40,154.50112
40,138.643195
40,130.94224
40,149.804398
40,139.535442
40,109.020691
40,137.18431
40,137.18431
40,124.237564
40,124.237564
40,122.999331
40,54.116219
40,58.069753
50,446.271964
50,439.617035
50,429.102753
50,424.454246
50,423.364378
50,423.364378
50,423.364378
50,415.16395
50,415.16395
50,415.16395
50,413.770705
50,371.792919
50,279.443031
50,260.357066
50,250.945026
50,241.62575
50,223.2824
50,214.266986
50,228.469658
50,216.907025
50,181.783904
50,209.881497
50,209.881497
50,195.771644
50,195.771644
50,193.585389
50,167.610876
50,172.227213
50,166.079777
50,194.437131
50,140.496706
50,182.909278
60,607.341817
60,599.544116
60,583.757643
60,576.768793
60,571.326899
60,571.326899
60,571.326899
60,557.041333
60,557.041333
60,557.834247
60,554.420623
60,498.114849
60,379.118279
60,358.713061
60,348.586644
60,338.515424
60,318.552248
60,308.667321
60,316.492657
60,304.170812
60,266.205766
60,292.069256
60,292.069256
60,277.463056
60,277.463056
60,274.130344
60,246.517056
60,251.366356
60,244.579691
60,273.76736
60,217.32144
60,262.388823
60,246.15158
60,231.235917
60,233.026933
60,164.588663
60,184.202869
60,201.077727
60,135.022765
60,190.717133
70,796.592797
70,783.519607
70,764.921274
70,756.770938
70,743.656264
70,741.578519
70,739.176307
70,723.67419
70,723.67419
70,721.853166
70,720.284989
70,647.774314
70,495.667955
70,462.31921
70,451.811293
70,441.328655
70,420.449984
70,410.059504
70,410.583333
70,397.938527
70,358.590123
70,380.725579
70,380.725579
70,366.194352
70,366.194352
70,361.730712
70,333.621557
70,338.472105
70,331.318027
70,359.732603
70,303.36659
70,347.959696
70,331.921777
70,316.294054
70,318.44271
70,246.409402
70,266.86167
70,284.725144
70,214.198496
70,274.339177
70,255.310752
70,189.398652
70,193.173941
70,116.927458
70,89.417498
80,1006.646311
80,990.361557
80,966.473298
80,953.236569
80,935.803732
80,931.90072
80,930.25214
80,914.280255
80,907.007748
80,912.527179
80,902.859801
80,808.276402
80,615.221919
80,568.246358
80,557.618692
80,546.99303
80,525.756015
80,515.148952
80,507.994489
80,495.369777
80,455.793576
80,473.231929
80,473.231929
80,459.210444
80,459.210444
80,453.677426
80,425.974862
80,430.650563
80,423.35451
80,449.91892
80,395.691034
80,438.056671
80,422.711438
80,406.857949
80,409.245431
80,336.486468
80,356.485734
80,374.57934
80,302.169202
80,364.057505
80,344.040666
80,277.107912
80,281.631683
80,283.38451
80,338.383266
80,318.673426
80,229.893481
80,283.616962
80,297.538896
90,1238.867766
90,1218.875031
90,1188.141158
90,1166.935623
90,1146.990823
90,1141.064771
90,1139.331487
90,1117.104113
90,1104.942301
90,1113.829669
90,1101.879422
90,979.893414
90,734.970262
90,674.218658
90,663.672483
90,653.110609
90,631.946007
90,621.346517
90,606.507547
90,594.164634
90,555.248356
90,567.420868
90,567.420868
90,554.226661
90,554.226661
90,547.710805
90,521.094334
90,525.466804
90,518.207305
90,542.159976
90,491.571538
90,530.457074
90,516.189588
90,500.514299
90,503.076122
90,431.860769
90,450.640192
90,468.390619
90,396.601656
90,458.040394
90,437.611035
90,371.893243
90,376.894873
90,378.925729
90,435.751443
90,417.121493
90,324.31233
90,381.941563
90,396.414142
90,264.720167
90,360.151159
90,257.530527
90,237.297432
90,330.029523
90,329.047363
100,1498.423266
100,1473.6121
100,1439.815574
100,1407.199602
100,1380.905765
100,1370.743887
100,1359.193629
100,1348.161892
100,1327.154886
100,1343.199245
100,1319.633743
100,1162.672352
100,852.761963
100,778.507661
100,768.194075
100,757.851663
100,737.084925
100,726.662979
100,704.377811
100,692.510233
100,654.915723
100,661.551461
100,661.551461
100,649.4059
100,649.4059
100,642.005764
100,616.967571
100,620.947488
100,613.861602
100,634.694165
100,588.788615
100,623.340258
100,610.41621
