# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
2,800,1,0,210.635054,448.217444,190.57504,0.0,849.427538,190.0,190.57504,0.0,448.217444,380.57504,935.476383,629.204603,0.0,1381.792278
2,850,1,0,190.0,601.572755,214.595948,0.0,1006.168703,190.0,214.595948,0.0,601.572755,404.595948,836.010516,640.593366,0.0,1050.948354
2,900,1,0,203.167219,610.658326,140.787202,2.125745,956.738491,190.0,140.787202,2.125745,610.658326,332.912946,840.463544,680.076863,29.952191,1083.084722
2,950,1,0,200.134681,350.993252,147.304391,0.010956,698.44328,190.0,147.304391,0.010956,350.993252,337.315346,775.470671,597.788562,48.309986,961.550609
3,0,1,0,200.193098,0.0,10.193098,0.0,210.386195,190.0,10.193098,0.0,0.0,200.193098,12.511308,0.0,0.0,2.125113
3,50,1,0,203.626405,25.733854,126.19375,0.0,355.554008,190.0,126.19375,0.0,25.733854,316.19375,782.277419,2.102784,0.0,639.21239
3,100,1,0,205.871968,25.733854,156.397524,0.0,388.003346,190.0,156.397524,0.0,25.733854,346.397524,854.201012,35.046396,0.0,856.798071
3,150,1,0,207.643034,82.983697,170.745122,0.0,461.371853,190.0,170.745122,0.0,82.983697,360.745122,867.752506,82.235386,0.0,876.619384
3,200,1,0,209.986541,118.638115,195.487148,0.0,524.111803,190.0,195.487148,0.0,118.638115,385.487148,908.689793,145.089947,0.0,991.039789
3,250,1,0,201.759399,347.84429,143.700321,0.396547,693.700556,190.0,143.700321,0.396547,347.84429,334.096868,899.645355,279.67194,13.565854,966.099946
3,300,1,0,217.028912,341.780415,245.888757,0.002044,804.700128,190.0,245.888757,0.002044,341.780415,435.8908,924.330185,472.984727,19.379792,1116.921048
3,350,1,0,190.0,490.22434,177.858184,15.343933,873.426457,190.0,177.858184,15.343933,490.22434,383.202117,990.052419,487.395831,32.647504,1244.645202
3,400,1,0,190.0,366.029889,204.563528,0.079079,760.672496,190.0,204.563528,0.079079,366.029889,394.642607,950.560645,490.736955,74.661927,1186.010715
3,450,1,0,204.424599,168.614574,104.791936,0.704613,478.535721,190.0,104.791936,0.704613,168.614574,295.496549,852.779453,339.671751,106.706029,960.561293
