step,volume_joules,nb_entites,ratio_destruction
502,164.0928,1,0.256965
503,487.6926,3,0.75263
504,167.4773,1,0.511684
505,166.2772,1,0.260179
506,483.7102,3,0.755258
507,159.2537,1,1.0
509,165.8331,1,0.509381
510,166.22,1,0.34543
511,321.9661,2,0.669105
512,165.0717,1,1.0
514,492.3885,3,0.608631
515,325.7249,2,1.0
517,329.4898,2,1.0
519,647.6509,4,0.803624
520,162.5846,1,0.506187
521,163.5815,1,1.0
523,163.9897,1,0.506179
524,166.7139,1,0.513747
525,161.6861,1,0.33684
526,329.579,2,0.672683
527,167.7419,1,0.347729
528,321.3704,2,1.0
530,167.4024,1,1.0
533,485.2424,3,0.754791
534,161.3752,1,1.0
537,487.2079,3,0.753503
538,165.3262,1,0.342926
539,326.0649,2,0.509464
540,319.6421,2,1.0
542,318.9605,2,1.0
544,160.4625,1,1.0
546,161.3373,1,0.505973
547,161.1137,1,0.502365
548,165.9658,1,0.342497
549,330.3012,2,1.0
552,333.0713,2,0.67598
553,166.1834,1,1.0
555,326.4087,2,0.672172
556,164.7923,1,0.511845
557,160.2943,1,1.0
559,160.6011,1,0.500852
560,166.9562,1,0.345297
561,325.7541,2,0.670408
562,166.9651,1,1.0
567,654.7892,4,0.580127
568,486.2849,3,0.752517
569,166.52,1,0.261197
570,479.714,3,0.751554
571,163.464,1,0.341035
572,324.0096,2,0.673472
573,160.0726,1,0.502039
574,163.8418,1,0.505694
575,167.131,1,1.0
579,321.512,2,1.0
582,164.4864,1,1.0
588,162.1276,1,0.503417
589,166.5493,1,0.512758
590,162.753,1,0.338506
591,328.8893,2,0.674742
592,163.3532,1,0.340792
593,324.28,2,0.503527
594,332.8633,2,0.509779
595,333.7666,2,1.0
597,161.3756,1,0.338694
598,322.266,2,0.505435
599,322.594,2,0.671924
600,161.0815,1,0.336719
601,327.3907,2,1.0
603,161.0709,1,0.501234
604,167.3517,1,0.51426
605,162.3341,1,0.204115
606,651.0731,4,0.673293
607,324.1147,2,0.673502
608,160.1585,1,0.504872
609,160.0204,1,1.0
611,163.6261,1,0.256615
612,486.4022,3,0.752186
613,167.323,1,0.514644
614,161.6094,1,0.507512
615,159.4839,1,0.335001
616,325.9193,2,0.507063
617,326.1247,2,0.40679
618,490.0676,3,1.0
620,163.3038,1,0.338129
621,332.7634,2,1.0
623,324.0053,2,0.672968
624,160.9404,1,0.252124
625,494.2003,3,1.0
627,166.7207,1,0.347133
628,318.81,2,0.502453
629,323.6564,2,1.0
632,161.4466,1,1.0
634,324.4847,2,0.673126
635,161.1301,1,0.336891
636,326.9804,2,1.0
638,165.164,1,1.0
641,166.4727,1,0.259364
642,489.5026,3,1.0
644,330.0675,2,1.0
650,165.0024,1,1.0
