# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
277,3,486.7665,0.0,506.6004,646.13,606.6004,439.5295,4,0.753357,0.0,0,3,168.5904
278,1,165.137,0.0,169.4636,325.2173,269.4636,255.7537,2,0.507774,0.0,0,1,169.4636
279,1,167.0675,0.0,169.7861,484.4533,369.7861,414.6672,3,0.344858,0.0,0,1,169.7861
280,2,327.6256,0.0,338.3236,327.6256,338.3236,189.302,2,1.0,0.0,0,2,169.2126
282,1,164.9358,0.0,169.3682,164.9358,169.3682,95.5677,1,1.0,0.0,0,1,169.3682
284,1,167.4801,0.0,169.8854,167.4801,169.8854,97.5947,1,1.0,0.0,0,1,169.8854
286,1,165.8488,0.0,169.5666,480.4057,369.5666,410.8391,3,0.345226,0.0,0,1,169.5666
287,2,320.9227,0.0,337.0506,638.8812,537.0506,501.8306,4,0.50232,0.0,0,2,168.7918
288,2,328.7338,0.0,338.5813,328.7338,338.5813,190.1525,2,1.0,0.0,0,2,169.4988
290,1,162.0088,0.0,168.8286,162.0088,168.8286,93.1802,1,1.0,0.0,0,1,168.8286
293,2,326.3893,0.0,338.1297,485.5098,438.1297,347.38,3,0.672261,0.0,0,2,169.7722
294,1,164.6982,0.0,169.3542,164.6982,169.3542,95.344,1,1.0,0.0,0,1,169.3542
296,3,492.5641,0.0,507.7001,492.5641,507.7001,284.8639,3,1.0,0.0,0,3,169.5534
298,1,165.8089,0.0,169.5711,165.8089,169.5711,96.2378,1,1.0,0.0,0,1,169.5711
300,3,495.9991,0.0,508.4188,816.2719,708.4188,607.8531,5,0.60764,0.0,0,3,169.6062
301,2,334.1833,0.0,339.6228,334.1833,339.6228,194.5605,2,1.0,0.0,0,2,169.8609
304,1,167.1154,0.0,169.8157,324.0311,269.8157,254.2154,2,0.515739,0.0,0,1,169.8157
305,1,159.6388,0.0,168.3621,316.7266,268.3621,248.3645,2,0.504027,0.0,0,1,168.3621
306,1,160.1148,0.0,168.4395,475.2991,368.4395,406.8596,3,0.336872,0.0,0,1,168.4395
307,2,322.4857,0.0,337.3329,640.3397,537.3329,503.0068,4,0.503617,0.0,0,2,169.1434
308,2,328.5697,0.0,338.5343,643.4395,538.5343,504.9053,4,0.510646,0.0,0,2,169.2777
309,2,321.7338,0.0,337.1914,321.7338,337.1914,184.5424,2,1.0,0.0,0,2,168.9224
311,4,643.7847,0.0,674.4341,643.7847,674.4341,369.3505,4,1.0,0.0,0,4,168.7077
314,1,165.6106,0.0,169.4989,323.2525,269.4989,253.7536,2,0.512326,0.0,0,1,169.4989
