step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
112,2,128,2,41.6982,0.0,0.0,0,153.4288,2,0.0,0.0,0,0,316.8575,353.4288,163.4288,176.7144,0.037715
113,1,129,1,36.4102,0.0,0.0,0,76.5525,2,0.0,0.0,0,0,158.105,176.5525,81.5525,176.5525,0.036509
114,0,129,0,12.8426,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
115,0,129,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
116,0,129,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
117,0,129,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
118,0,129,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
119,2,131,2,19.7639,0.0,0.0,0,153.2831,0,0.0,0.0,0,0,316.5662,353.2831,163.2831,176.6416,0.037171
120,0,131,0,26.2933,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
121,0,131,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
122,0,131,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
123,0,131,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
124,0,131,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
125,1,132,1,11.8972,0.0,0.0,0,77.6391,0,0.0,0.0,0,0,160.2782,177.6391,82.6391,177.6391,0.044632
126,1,133,1,27.3206,0.0,0.0,0,77.4296,1,0.0,0.0,0,0,159.8591,177.4296,82.4296,177.4296,0.043069
127,1,134,1,24.0907,0.0,0.0,0,76.075,1,0.0,0.0,0,0,157.1501,176.075,81.075,176.075,0.032924
128,3,137,3,38.3019,0.0,0.0,0,228.4973,1,0.0,0.0,0,0,471.9945,528.4973,243.4973,176.1658,0.033601
129,1,138,1,45.6509,0.0,0.0,0,76.7447,3,0.0,0.0,0,0,158.4894,176.7447,81.7447,176.7447,0.037949
130,3,141,3,43.5993,0.0,0.0,0,230.2364,1,0.0,0.0,0,0,475.4729,530.2364,245.2364,176.7455,0.037951
131,0,141,0,40.2077,0.0,0.0,0,0.0,3,0.0,0.0,0,0,0,0,0,0.0,0.0
132,1,142,1,9.165,0.0,0.0,0,76.2867,0,0.0,0.0,0,0,157.5734,176.2867,81.2867,176.2867,0.034514
133,2,144,2,34.0909,0.0,0.0,0,154.3409,1,0.0,0.0,0,0,318.6818,354.3409,164.3409,177.1705,0.041134
134,1,145,1,39.508,0.0,0.0,0,76.9923,2,0.0,0.0,0,0,158.9846,176.9923,81.9923,176.9923,0.039803
135,0,145,0,14.1021,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
136,0,145,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
137,2,147,2,19.2963,0.0,0.0,0,153.0517,0,0.0,0.0,0,0,316.1034,353.0517,163.0517,176.5258,0.036302
138,0,147,0,25.5398,0.0,0.0,0,0.0,2,0.0,0.0,0,0,0,0,0,0.0,0.0
139,0,147,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0.0,0.0
140,1,148,1,9.0015,0.0,0.0,0,76.2057,0,0.0,0.0,0,0,157.4115,176.2057,81.2057,176.2057,0.033906
141,5,153,5,61.9228,0.0,0.0,0,383.4873,1,0.0,0.0,0,0,791.9745,883.4873,408.4873,176.6975,0.037591
142,1,154,1,78.3637,0.0,0.0,0,77.5815,5,0.0,0.0,0,0,160.163,177.5815,82.5815,177.5815,0.044202
143,1,155,1,24.9024,0.0,0.0,0,76.3327,1,0.0,0.0,0,0,157.6655,176.3327,81.3327,176.3327,0.03486
144,2,157,2,31.2761,0.0,0.0,0,152.8657,1,0.0,0.0,0,0,315.7315,352.8657,162.8657,176.4329,0.035609
145,1,158,1,35.3212,0.0,0.0,0,76.7975,2,0.0,0.0,0,0,158.5949,176.7975,81.7975,176.7975,0.038344
146,1,159,1,21.9494,0.0,0.0,0,75.9504,1,0.0,0.0,0,0,156.9008,175.9504,80.9504,175.9504,0.031986
147,0,159,0,11.2238,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,0.0
148,1,160,1,8.3728,0.0,0.0,0,75.8946,0,0.0,0.0,0,0,156.7891,175.8946,80.8946,175.8946,0.031566
149,2,162,2,33.2736,0.0,0.0,0,154.4865,1,0.0,0.0,0,0,318.973,354.4865,164.4865,177.2433,0.041678
150,1,163,1,39.8694,0.0,0.0,0,76.8015,2,0.0,0.0,0,0,158.603,176.8015,81.8015,176.8015,0.038374
151,2,165,2,36.5378,0.0,0.0,0,154.834,1,0.0,0.0,0,0,319.668,354.834,164.834,177.417,0.042975
