step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
35,180,180,1,3181.4731,64.4536,0.0,2,2731.0525,0,0.0,0.0,2244.8212,103,62905.0532,57929.1795,36931.0525,321.8288,0.027561
36,183,183,3,3234.5925,65.6438,0.0,2,2765.5637,0,0.0,0.0,2301.6824,105,64015.9325,58948.6864,37535.5637,322.124,0.027564
37,185,185,2,3272.0104,67.1163,0.0,0,2822.7492,0,0.0,0.0,2301.6824,105,64857.9986,59733.567,37972.7492,322.8841,0.027485
38,186,186,1,3299.2214,67.1163,0.0,3,2817.1844,0,0.0,0.0,2384.5645,108,65567.0257,60365.2768,38157.1844,324.5445,0.027423
39,188,188,2,3342.9956,69.2581,0.0,0,2880.5891,0,0.0,0.0,2384.5645,108,66388.4918,61123.3382,38600.5891,325.1241,0.027454
40,189,189,1,3363.2339,69.2581,0.0,6,2847.7638,0,0.0,0.0,2521.2217,114,67126.4108,61757.4253,38757.7638,326.7589,0.027319
41,190,190,1,3389.7794,72.9349,0.0,5,2846.6732,0,0.0,0.0,2651.943,119,67838.6935,62340.0773,38946.6732,328.1057,0.027235
42,190,190,0,3404.0901,76.3822,0.0,12,2768.0672,0,0.0,0.0,2943.0643,131,68486.3896,62775.2581,38868.0672,330.3961,0.027141
43,192,192,2,3447.4398,83.9086,0.0,0,2904.176,0,0.0,0.0,2943.0643,131,69239.1485,63391.9083,39384.176,330.1662,0.027196
44,194,194,2,3483.3367,83.9086,0.0,16,2792.0706,0,0.0,0.0,3333.7606,147,70389.3156,64263.4844,39652.0706,331.2551,0.027175
45,197,197,3,3539.9463,94.1473,0.0,2,2937.8608,0,0.0,0.0,3382.1357,149,71399.3683,65079.3718,40367.8608,330.3521,0.027234
46,199,199,2,3574.8929,95.3767,0.0,0,3044.6631,0,0.0,0.0,3382.1357,149,72165.8965,65739.0977,40854.6631,330.3472,0.027235
47,201,201,2,3614.2874,95.3767,0.0,13,2944.9771,0,0.0,0.0,3722.4426,162,73278.8916,66611.4719,41134.9771,331.4004,0.02723
48,203,203,2,3658.1223,104.2116,0.0,4,3032.7006,0,0.0,0.0,3828.2098,166,74148.7029,67287.7925,41602.7006,331.467,0.02723
49,204,204,1,3682.0594,106.9661,0.0,3,3094.9264,0,0.0,0.0,3908.2694,169,74784.195,67780.9992,41854.9264,332.2598,0.027194
50,205,205,1,3704.3677,109.0159,0.0,4,3124.8829,0,0.0,0.0,4010.2048,173,75430.8053,68295.7176,42074.8829,333.1498,0.027138
51,207,207,2,3741.0701,111.8885,0.0,0,3211.8967,0,0.0,0.0,4010.2048,173,76175.144,68953.0426,42541.8967,333.1065,0.027147
52,208,208,1,3763.9026,111.8885,0.0,1,3245.8828,0,0.0,0.0,4039.1804,174,76740.66,69455.5968,42765.8828,333.9211,0.027119
53,212,212,4,3826.1314,112.6428,0.0,11,3168.7447,0,0.0,0.0,4339.785,185,78199.9162,70691.3865,43448.7447,333.4499,0.02716
54,213,213,1,3854.7679,120.5715,0.0,6,3196.5809,0,0.0,0.0,4505.1007,191,78903.8261,71202.1444,43666.5809,334.2824,0.027116
55,215,215,2,3889.492,124.7503,0.0,0,3313.2561,0,0.0,0.0,4505.1007,191,79640.5429,71822.1861,44163.2561,334.0567,0.027098
56,217,217,2,3926.5033,124.7503,0.0,3,3346.727,0,0.0,0.0,4586.5085,194,80466.3377,72533.1022,44576.727,334.2539,0.027117
57,219,219,2,3959.3215,126.8939,0.0,15,3220.2743,0,0.0,0.0,4982.6481,209,81602.1281,73399.2058,44830.2743,335.1562,0.027044
58,220,220,1,3986.0609,137.0026,0.0,6,3289.5886,0,0.0,0.0,5129.6427,215,82266.0998,73846.8685,45089.5886,335.6676,0.026993
59,220,220,0,3993.7985,140.8453,0.0,9,3283.26,0,0.0,0.0,5355.6759,224,82790.4108,74151.4748,45083.26,337.0522,0.02691
60,221,221,1,4013.6923,146.9458,0.0,2,3378.6,0,0.0,0.0,5412.4587,226,83332.7688,74541.7101,45368.6,337.2928,0.026869
61,221,221,0,4020.2574,148.3224,0.0,0,3452.4844,0,0.0,0.0,5412.4587,226,83603.9667,74739.0235,45442.4844,338.1856,0.026829
62,223,223,2,4049.36,148.3224,0.0,1,3498.2206,0,0.0,0.0,5438.9436,227,84305.9907,75368.8266,45868.2206,337.9768,0.026816
63,223,223,0,4055.4534,149.0637,0.0,10,3390.0297,0,0.0,0.0,5713.3213,237,84836.7025,75733.3514,45760.0297,339.6114,0.026733
64,226,226,3,4107.436,156.1558,0.0,2,3483.0395,0,0.0,0.0,5770.0333,239,85759.8407,76506.7678,46423.0395,338.5255,0.026799
65,232,232,6,4193.0954,157.5458,0.0,16,3399.6242,0,0.0,0.0,6188.7585,255,87696.8231,78108.4404,47479.6242,336.6743,0.026903
66,235,235,3,4252.2648,168.3999,0.0,4,3526.3502,0,0.0,0.0,6294.6282,259,88728.7947,78907.8163,48176.3502,335.7779,0.026991
67,237,237,2,4284.9331,171.1053,0.0,3,3617.6597,0,0.0,0.0,6361.9793,262,89526.6845,79547.0455,48647.6597,335.6415,0.026984
68,237,237,0,4291.4973,172.8241,0.0,6,3603.1136,0,0.0,0.0,6535.5175,268,90010.6239,79871.9927,48633.1136,337.0126,0.02689
