step,volume_joules,nb_entites,ratio_destruction
517,331.043,1,0.000965
518,1404.0118,5,0.004086
519,1116.6351,4,0.003285
520,287.3439,1,0.000845
521,657.4816,2,0.001925
522,607.0293,2,0.001767
523,316.6907,1,0.000923
525,850.7342,3,0.002468
526,870.8465,3,0.002534
527,2157.4225,8,0.006325
528,780.0137,3,0.002306
529,489.9074,2,0.001452
530,539.5387,2,0.001597
531,497.3092,2,0.001473
532,386.2791,1,0.001138
533,510.8233,2,0.001507
534,1351.9916,5,0.003986
535,299.9796,1,0.000887
536,301.6063,1,0.000892
537,876.1165,3,0.002593
538,294.3587,1,0.000876
539,746.6434,3,0.002206
541,1106.8926,4,0.003246
542,530.8956,2,0.001566
543,673.6222,2,0.001991
544,290.0855,1,0.000859
545,851.4206,3,0.002496
546,531.5918,2,0.001566
547,267.3877,1,0.00079
548,237.9057,1,0.000701
549,972.1426,4,0.002857
551,236.5762,1,0.000692
552,337.6714,1,0.000984
553,236.7787,1,0.00069
555,1391.9857,5,0.004045
556,528.5355,2,0.001548
557,1336.0315,5,0.003924
558,1656.8126,6,0.004861
559,277.9971,1,0.000823
560,1132.8793,4,0.003352
562,805.0295,3,0.00239
563,814.5513,3,0.002436
565,572.4831,2,0.001693
566,456.1428,2,0.00135
567,577.4707,2,0.001713
569,469.4062,2,0.001379
570,606.7616,2,0.001786
572,946.2243,3,0.002771
573,548.9945,2,0.001602
574,270.0027,1,0.000787
576,247.9251,1,0.000716
577,549.8082,2,0.001592
578,1109.7477,4,0.003231
579,565.0765,2,0.001661
580,729.587,3,0.002144
581,740.9315,3,0.002177
582,807.7243,3,0.002372
583,1241.4901,5,0.003651
584,239.2782,1,0.000709
585,519.4793,2,0.001534
586,565.7321,2,0.001675
587,1318.4986,5,0.003925
588,746.1735,3,0.002247
590,570.9624,2,0.00171
591,1301.839,5,0.003902
593,250.8631,1,0.000756
595,479.3763,2,0.001434
596,722.5723,3,0.002164
597,759.3675,3,0.002271
598,583.5582,2,0.001744
599,347.5425,1,0.00104
600,601.8213,2,0.001796
602,1077.1681,4,0.00319
603,823.6009,3,0.002459
604,1053.9369,4,0.003155
606,769.7807,3,0.002291
607,759.9301,3,0.002277
609,1692.174,6,0.005016
611,576.5506,2,0.001719
612,375.4106,1,0.001113
613,552.0883,2,0.001637
614,294.9932,1,0.000873
615,1802.4245,7,0.005337
616,473.7111,2,0.001421
617,1328.5862,5,0.003995
618,254.2779,1,0.000765
619,1699.0085,6,0.005126
620,842.2828,3,0.00258
621,253.9176,1,0.000781
622,520.4837,2,0.001604
623,547.1625,2,0.001691
624,1078.6585,4,0.003312
625,256.6149,1,0.000795
626,785.9807,3,0.002421
627,242.2732,1,0.000748
628,244.554,1,0.000755
629,561.5869,2,0.001734
630,766.4479,3,0.002363
631,499.9224,2,0.00154
632,289.1691,1,0.000889
633,549.5403,2,0.001691
634,557.253,2,0.001716
635,783.4031,3,0.002417
636,650.6647,3,0.002021
637,493.2224,2,0.001535
639,1073.7971,4,0.003334
642,232.2882,1,0.000709
644,792.284,3,0.002399
645,571.6469,2,0.001719
646,541.7921,2,0.001633
647,517.6841,2,0.001562
648,575.118,2,0.001723
650,1368.4402,5,0.004089
651,261.3686,1,0.000788
652,207.1426,1,0.00062
653,584.0739,2,0.001747
654,851.3545,3,0.002549
655,283.4228,1,0.000851
656,247.0645,1,0.000741
657,742.1734,3,0.002224
659,252.6331,1,0.000749
660,453.8293,2,0.00134
661,801.4952,3,0.002375
662,524.0347,2,0.001557
663,374.2838,1,0.001116
664,583.8741,2,0.001731
666,279.703,1,0.000829
667,794.0953,3,0.00235
668,1064.0324,4,0.003153
669,542.3666,2,0.00162
670,637.6878,2,0.00189
671,318.573,1,0.000944
672,800.1716,3,0.002347
673,1048.4809,4,0.003092
674,891.4755,3,0.002642
676,282.5478,1,0.000839
677,537.187,2,0.001594
678,502.1603,2,0.001491
679,558.6936,2,0.001657
680,497.3028,2,0.001476
681,510.1502,2,0.001508
682,867.6418,3,0.002568
683,504.0881,2,0.001504
684,303.6942,1,0.000904
685,488.7095,2,0.001455
686,1113.3387,4,0.003295
687,1329.4179,5,0.003972
690,315.7191,1,0.000935
691,498.4192,2,0.001467
692,246.6179,1,0.000721
693,265.0045,1,0.000773
694,858.8493,3,0.002498
695,517.3562,2,0.00151
696,988.7976,3,0.002875
697,528.4633,2,0.001542
698,214.2314,1,0.000624
699,1143.8193,4,0.003334
700,834.2279,3,0.002434
701,777.1223,3,0.002262
702,311.6791,1,0.000914
703,565.2888,2,0.001645
704,454.9829,2,0.001322
705,727.3298,3,0.002119
706,1386.4354,5,0.004058
707,1150.965,4,0.003394
708,1107.6081,4,0.003296
709,297.3958,1,0.00089
710,1139.9307,4,0.00341
711,801.6478,3,0.002423
712,820.1793,3,0.00249
713,855.538,3,0.002593
714,650.9955,2,0.001989
716,278.738,1,0.00085
717,463.5669,2,0.001408
718,267.827,1,0.000814
719,1570.7039,6,0.004721
720,758.0508,3,0.0023
721,223.3505,1,0.000681
722,466.6591,2,0.001412
723,231.8099,1,0.000703
724,233.1014,1,0.000702
725,248.7638,1,0.000751
726,428.1373,2,0.001292
727,821.5032,3,0.002474
728,767.5866,3,0.002312
729,249.0819,1,0.000755
730,302.6151,1,0.000905
731,731.8301,3,0.00218
732,467.4268,2,0.001396
