# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
3,950,0,0,124.408001,0.0,90.431572,0.0,214.839572,190.0,90.431572,0.0,0.0,280.431572,0.0,0.0,0.0,0.0
4,0,1,0,109.821033,0.0,100.321033,0.0,210.142066,190.0,100.321033,0.0,0.0,290.321033,12.264713,0.0,0.0,2.122647
4,50,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,15.244892,0.0,0.0,11.282763
4,100,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,150,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,200,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,250,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,300,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,350,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,400,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,450,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,500,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,550,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,600,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,650,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,700,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,750,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,800,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,850,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,900,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
4,950,0,0,123.815265,0.0,90.28893,0.0,214.104195,190.0,90.28893,0.0,0.0,280.28893,0.0,0.0,0.0,0.0
5,0,1,0,111.190971,0.0,101.690971,0.0,212.881943,190.0,101.690971,0.0,0.0,291.690971,15.032265,0.0,0.0,2.150323
5,50,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,18.491708,0.0,0.0,11.465924
5,100,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,150,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,200,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,250,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,300,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,350,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,400,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,450,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,500,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,550,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,600,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,650,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,700,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,750,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,800,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,850,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,900,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
5,950,0,0,128.385852,0.0,91.521874,0.0,219.907727,190.0,91.521874,0.0,0.0,281.521874,0.0,0.0,0.0,0.0
6,0,1,0,111.018391,0.0,101.518391,0.0,212.536782,190.0,101.518391,0.0,0.0,291.518391,14.683619,0.0,0.0,2.146836
6,50,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,18.08838,0.0,0.0,11.442907
6,100,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,150,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,200,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,250,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,300,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,350,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,400,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,450,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,500,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,550,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,600,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,650,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,700,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,750,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,800,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,850,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,900,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
6,950,0,0,127.815704,0.0,91.366552,0.0,219.182256,190.0,91.366552,0.0,0.0,281.366552,0.0,0.0,0.0,0.0
7,0,1,0,111.653185,0.0,102.153185,0.0,213.806371,190.0,102.153185,0.0,0.0,292.153185,15.966031,0.0,0.0,2.15966
7,50,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,19.782611,0.0,0.0,11.529676
7,100,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,150,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,200,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,250,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,300,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,350,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,400,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,450,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,500,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,550,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,600,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,650,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,700,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,750,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,800,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,850,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,900,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
7,950,0,0,130.121438,0.0,91.937867,0.0,222.059305,190.0,91.937867,0.0,0.0,281.937867,0.0,0.0,0.0,0.0
8,0,1,0,109.483221,0.0,99.983221,0.0,209.466442,190.0,99.983221,0.0,0.0,289.983221,11.582265,0.0,0.0,2.115823
8,50,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,14.221096,0.0,0.0,11.235365
8,100,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,150,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,200,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,250,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,300,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,350,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,400,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,450,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,500,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,550,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,600,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,650,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,700,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,750,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,800,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,850,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,900,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
8,950,0,0,122.467274,0.0,89.984899,0.0,212.452173,190.0,89.984899,0.0,0.0,279.984899,0.0,0.0,0.0,0.0
9,0,1,0,110.361387,0.0,100.861387,0.0,211.222774,190.0,100.861387,0.0,0.0,290.861387,13.356337,0.0,0.0,2.133563
9,50,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,16.605098,0.0,0.0,11.355804
9,100,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,150,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,200,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,250,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,300,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,350,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,400,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,450,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,500,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,550,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,600,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,650,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,700,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,750,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,800,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,850,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,900,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
9,950,0,0,125.69682,0.0,90.775248,0.0,216.472068,190.0,90.775248,0.0,0.0,280.775248,0.0,0.0,0.0,0.0
10,0,1,0,109.286863,0.0,99.786863,0.0,209.073726,190.0,99.786863,0.0,0.0,289.786863,11.185582,0.0,0.0,2.111856
10,50,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,13.802732,0.0,0.0,11.209582
10,100,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,150,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,200,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,250,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,300,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,350,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,400,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,450,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,500,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,550,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,600,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,650,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,700,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,750,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,800,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
10,850,0,0,121.858699,0.0,89.808177,0.0,211.666875,190.0,89.808177,0.0,0.0,279.808177,0.0,0.0,0.0,0.0
