step,volume_joules,nb_entites,ratio_destruction
765,832.897,1,0.002616
769,750.1409,1,0.002312
770,763.6362,1,0.002376
776,1507.1959,2,0.004567
778,757.3875,1,0.002336
779,782.4621,1,0.00244
784,861.3518,1,0.002624
785,825.49,1,0.002544
787,797.9188,1,0.002455
789,865.3797,1,0.002662
790,945.8534,1,0.00294
792,1816.4275,2,0.005694
794,990.4822,1,0.003162
797,1695.745,2,0.005352
798,2938.2876,3,0.009483
800,888.3768,1,0.00295
801,797.0698,1,0.002663
802,3337.6502,4,0.011271
804,868.3624,1,0.003082
810,957.2595,1,0.003343
811,823.083,1,0.002898
812,885.4383,1,0.003152
813,950.442,1,0.003423
817,1701.1306,2,0.006051
848,1464.6598,2,0.004396
856,756.2212,1,0.002214
859,826.0944,1,0.00239
865,1638.059,2,0.004592
868,770.871,1,0.002182
870,750.6135,1,0.002115
871,727.3881,1,0.002067
872,715.9106,1,0.002049
874,837.0693,1,0.002393
875,757.553,1,0.002187
879,1729.171,2,0.004911
882,793.8532,1,0.002254
883,835.4337,1,0.002396
885,943.5792,1,0.002718
886,887.55,1,0.002573
888,2370.8414,3,0.006883
891,832.9964,1,0.002462
892,798.0508,1,0.002374
893,1455.7838,2,0.004357
894,754.0495,1,0.002303
895,769.1767,1,0.002371
896,2506.9682,3,0.007757
898,1753.9818,2,0.005596
900,1011.2043,1,0.003281
902,1690.0365,2,0.005501
903,794.525,1,0.002638
905,1754.0575,2,0.005845
908,773.044,1,0.002598
915,825.6806,1,0.002691
922,1566.5885,2,0.004916
925,823.4888,1,0.002592
928,789.1522,1,0.002457
930,2148.8502,3,0.006695
934,734.1456,1,0.002302
940,718.229,1,0.002188
942,663.4178,1,0.002026
943,673.1334,1,0.002071
944,1374.8564,2,0.004267
957,845.7286,1,0.002453
962,726.3094,1,0.002062
963,900.8724,1,0.002576
964,798.0994,1,0.002302
967,1481.045,2,0.004207
973,716.7387,1,0.001989
979,1685.8023,2,0.004546
984,850.8564,1,0.002278
985,949.2934,1,0.002564
986,1010.1536,1,0.002751
989,866.6899,1,0.002348
993,724.8991,1,0.001927
1002,814.5736,1,0.002061
1004,1048.6523,1,0.002662
1005,768.0157,1,0.001952
1010,741.1848,1,0.001827
1014,787.4693,1,0.001904
1017,784.2136,1,0.00187
1018,761.2785,1,0.001822
1026,696.3279,1,0.001593
1027,1644.0455,2,0.003762
1028,861.5011,1,0.001995
1031,2248.1276,3,0.005174
1036,736.2599,1,0.001711
1037,724.866,1,0.001688
1038,830.1866,1,0.001941
1040,827.0253,1,0.001935
1044,1148.2316,1,0.002634
1045,734.6582,1,0.001696
1049,1020.3225,1,0.002324
1050,812.7019,1,0.001866
1053,626.7531,1,0.001434
1056,1167.8139,1,0.002665
1059,779.6569,1,0.001766
1060,837.5964,1,0.001905
1061,1857.9665,2,0.004239
1065,698.7889,1,0.001595
1066,765.9821,1,0.001755
1069,1783.7016,2,0.004085
1070,643.6197,1,0.001494
1071,733.9248,1,0.001709
1072,917.8477,1,0.002143
1073,1924.0836,2,0.00452
1074,1602.7617,2,0.003835
1075,724.8442,1,0.001755
1076,884.2586,1,0.002159
1082,1519.3496,2,0.003627
1083,3231.3645,4,0.007791
1084,932.5078,1,0.002332
1085,1516.5852,2,0.003813
1086,870.254,1,0.002224
1087,907.635,1,0.00233
1089,1337.3093,1,0.003457
1090,693.8609,1,0.001801
1091,2141.4899,2,0.00557
1092,2001.7168,2,0.005311
1095,1693.4481,2,0.004538
1096,836.3515,1,0.002291
1098,1886.4512,2,0.005194
1106,1127.7356,1,0.003041
1116,815.3954,1,0.002108
1121,1607.4123,2,0.004091
1123,1421.778,2,0.003684
1127,867.9386,1,0.002224
1130,1884.4422,2,0.004833
1132,1045.6736,1,0.002735
1133,751.2341,1,0.001985
1136,815.896,1,0.002131
1137,818.3046,1,0.002146
1139,958.87,1,0.002516
1141,783.4944,1,0.002056
1142,895.8358,1,0.002366
1144,1973.5367,2,0.005206
1146,871.7427,1,0.002348
1153,1063.8532,1,0.002779
1154,2672.3049,3,0.007011
1155,898.3029,1,0.002438
1156,1787.2073,2,0.004902
1161,933.2317,1,0.002583
1163,1022.0699,1,0.00285
1164,1078.961,1,0.00302
1167,1846.6553,2,0.005166
1170,990.3583,1,0.00282
1171,1210.3275,1,0.003487
1174,1004.529,1,0.002876
1175,863.8213,1,0.002493
1177,1949.6358,2,0.00567
1182,2016.4018,2,0.005873
1183,2984.445,3,0.008914
1184,873.6138,1,0.00273
1187,945.3759,1,0.002953
1195,816.7807,1,0.002454
1201,807.1855,1,0.002389
1206,905.934,1,0.00263
1212,938.1246,1,0.002672
1215,1807.1966,2,0.005156
1221,790.1911,1,0.002231
1224,1003.7839,1,0.00282
1226,804.4084,1,0.002265
1227,845.2257,1,0.002396
1235,1000.8553,1,0.00273
1237,985.847,1,0.002687
1238,716.3755,1,0.001968
1245,853.1205,1,0.002274
1250,739.5002,1,0.001927
1253,2144.8467,2,0.005543
1256,1007.7613,1,0.002638
1257,888.644,1,0.002349
1258,1372.7786,1,0.003639
1260,868.3947,1,0.002316
1261,1008.6174,1,0.002718
1262,1530.563,2,0.004139
1263,842.3595,1,0.002328
1264,1838.6933,2,0.005128
1267,879.6594,1,0.002467
1269,843.5532,1,0.002378
1270,836.4484,1,0.002379
1272,1278.4212,1,0.003631
1273,884.9037,1,0.002542
1288,1848.3144,2,0.004864
1289,1003.3364,1,0.002691
1291,762.5148,1,0.002048
1298,911.2168,1,0.002374
1300,964.1451,1,0.002522
1303,791.2055,1,0.002064
1306,839.6714,1,0.00216
1307,1670.3063,2,0.00434
1308,1910.1401,2,0.005043
1310,761.9976,1,0.002042
1311,1754.8974,2,0.004741
1313,1773.1725,2,0.004876
1316,1609.7452,2,0.004444
1318,1722.4313,2,0.00483
1319,812.943,1,0.002329
1322,841.2279,1,0.002407
1325,1049.9332,1,0.00296
1326,712.7342,1,0.002021
1327,852.3517,1,0.002427
1329,1608.594,2,0.004575
1332,931.4435,1,0.002667
1336,827.2125,1,0.002329
1337,1531.6568,2,0.00435
1339,1679.3848,2,0.00484
1340,796.2916,1,0.002351
1341,1541.2728,2,0.004553
1342,1683.5265,2,0.005079
1345,812.4096,1,0.002478
1347,920.7903,1,0.002802
1351,740.7473,1,0.002232
1362,1740.5324,2,0.004944
1363,889.4904,1,0.002573
1364,806.977,1,0.002357
1365,820.8011,1,0.002424
1367,1606.1016,2,0.004741
1368,2214.4061,2,0.00668
1370,1520.4536,2,0.004692
1371,795.3739,1,0.002512
1374,2147.2061,2,0.006759
1375,801.8805,1,0.002587
1376,2822.1846,3,0.009147
1379,984.9323,1,0.003313
1383,838.1346,1,0.002781
1384,778.7254,1,0.0026
1387,839.6591,1,0.002782
1389,778.5597,1,0.002592
1396,1003.5561,1,0.003257
1400,851.7457,1,0.002759
1401,798.8616,1,0.002615
1414,785.4132,1,0.002406
1421,766.2699,1,0.002301
1422,834.8237,1,0.002534
1424,1747.1588,2,0.005334
1433,913.3512,1,0.002691
1437,803.2002,1,0.00236
1440,1064.3221,1,0.003091
1444,670.126,1,0.001926
1446,826.5722,1,0.002379
1448,1599.578,2,0.004612
1450,872.3099,1,0.00254
1453,760.8142,1,0.002201
1454,712.1497,1,0.002077
1456,797.7219,1,0.002326
1457,813.6529,1,0.002391
1461,846.9024,1,0.002453
1464,730.2711,1,0.002112
1469,794.2467,1,0.00225
1475,964.5755,1,0.002696
1481,805.7257,1,0.002182
1482,908.8107,1,0.00247
1487,729.8577,1,0.001954
1494,848.552,1,0.002198
1496,708.6689,1,0.001832
1497,834.755,1,0.002162
1500,769.7773,1,0.001979
1501,728.5631,1,0.001881
1503,1410.5845,2,0.003635
1504,697.2659,1,0.001819
1505,872.2252,1,0.002287
1507,700.0574,1,0.001845
1512,2662.7042,4,0.006908
1516,692.6299,1,0.00183
1517,636.5882,1,0.00169
1518,630.0735,1,0.001675
1519,1553.6477,2,0.004149
1530,762.6888,1,0.001961
1535,734.5758,1,0.001848
1537,935.352,1,0.00236
1547,868.3828,1,0.002078
1559,834.3374,1,0.001864
1561,770.319,1,0.001723
1570,1116.1018,1,0.002387
1571,747.28,1,0.001603
1573,755.4609,1,0.00162
1574,831.6807,1,0.001796
1575,1416.753,2,0.003058
1576,1240.74,1,0.002708
1578,927.8699,1,0.002025
1580,706.8976,1,0.001548
1581,944.7802,1,0.002074
1582,731.3505,1,0.001614
1584,718.0655,1,0.001574
1586,783.5047,1,0.001718
1589,859.7012,1,0.001872
1594,1085.3107,1,0.002311
1598,652.3705,1,0.001369
1599,601.0865,1,0.001266
1602,721.2316,1,0.001514
1605,614.5379,1,0.001277
1606,638.9058,1,0.001332
1618,709.7703,1,0.001386
1620,719.4951,1,0.001397
1624,943.0618,1,0.001793
1625,1452.3123,2,0.002772
1627,1757.6653,2,0.003357
1629,751.226,1,0.001439
1631,1286.3254,2,0.002452
1633,566.2993,1,0.001089
1635,937.6885,1,0.001793
1638,1337.2604,2,0.002527
1639,754.6974,1,0.001444
1640,802.7486,1,0.001544
1642,613.1427,1,0.001175
1643,1569.9839,2,0.003014
1644,1547.4008,2,0.003009
1645,1390.0801,2,0.002737
1649,3353.5005,4,0.006543
1650,796.6096,1,0.001608
1651,1686.5753,2,0.003424
1653,1520.5132,2,0.003106
1654,732.2034,1,0.001513
1656,724.1675,1,0.001493
1665,1262.21,1,0.002484
1668,952.0135,1,0.00186
1671,728.5176,1,0.001413
1674,986.4312,1,0.001903
1676,696.4429,1,0.001345
1677,2121.0435,2,0.004093
1679,1289.9767,1,0.002529
1682,1186.7967,1,0.002311
1692,805.1228,1,0.001495
1696,714.273,1,0.001302
1700,769.2845,1,0.001386
1701,687.2605,1,0.001244
1705,819.026,1,0.001454
1708,782.4851,1,0.001379
1709,688.7049,1,0.001212
1714,769.5865,1,0.001327
1717,808.8706,1,0.001386
1718,904.0644,1,0.001548
1720,1822.0234,2,0.003126
1721,1026.6885,1,0.001786
1722,1556.2005,2,0.002709
1726,731.7426,1,0.001264
1728,658.1638,1,0.001135
1729,1856.0763,2,0.003196
1731,811.2822,1,0.001408
1732,1133.0164,1,0.001972
1733,2030.332,2,0.003541
1736,2997.5056,3,0.005242
1738,1409.261,2,0.00251
1741,739.626,1,0.001315
1744,799.9839,1,0.001412
1750,913.3019,1,0.001571
1752,626.2818,1,0.00108
1754,1368.4428,1,0.00235
1755,716.2228,1,0.001237
1761,1427.6427,1,0.002405
1762,870.2838,1,0.00147
1763,1369.8813,2,0.002319
1766,982.8509,1,0.001662
1769,876.3452,1,0.001475
1772,825.0478,1,0.001375
1776,725.1151,1,0.001198
1777,783.257,1,0.001294
1778,972.555,1,0.00161
1781,1268.3074,1,0.002076
1782,710.9476,1,0.001171
1783,951.5912,1,0.001569
1784,871.7519,1,0.001445
1787,976.189,1,0.001612
1789,1552.7216,2,0.00256
1791,2499.7138,2,0.004154
1793,1370.4633,1,0.002307
1794,1431.3014,2,0.002413
1795,1258.0161,1,0.002147
1796,771.3317,1,0.001326
1798,1219.4047,1,0.002087
1799,2988.4599,3,0.005136
1800,2495.5842,3,0.004409
1801,2315.604,3,0.004186
1802,2398.8747,3,0.004432
1803,1758.6648,2,0.003317
1806,2063.7273,2,0.003918
1807,830.6289,1,0.001598
1808,1943.5898,2,0.00375
1809,2263.2184,2,0.004441
1811,764.8248,1,0.00152
1812,2762.4648,3,0.00552
1814,1596.809,2,0.003272
1815,1461.9246,2,0.003049
1817,1387.2089,1,0.002918
1818,952.4741,1,0.002016
1819,1888.4243,2,0.004015
1824,678.4725,1,0.001438
1825,1264.1331,1,0.002698
1826,708.8435,1,0.001528
1832,816.1823,1,0.001724
1834,838.4312,1,0.001764
1835,1256.0416,1,0.002664
1840,2068.818,2,0.004333
1841,993.7122,1,0.002124
1845,832.037,1,0.001757
1847,812.4977,1,0.00171
1853,1444.8247,2,0.002956
1854,852.0225,1,0.001772
1857,2629.344,2,0.005411
1858,1133.1645,1,0.002379
1864,834.9036,1,0.001709
1874,1154.4807,1,0.002261
1876,975.5023,1,0.001899
1877,733.6113,1,0.001433
1878,729.2495,1,0.001428
1881,976.1281,1,0.001903
1884,855.6414,1,0.001653
1886,1577.0484,1,0.003042
1890,1299.6311,1,0.002478
1892,2160.6149,2,0.004128
1893,986.4634,1,0.001911
1895,2145.1071,2,0.004145
1896,1289.7452,1,0.002539
1897,904.9825,1,0.001789
1898,1025.0296,1,0.002034
1901,791.551,1,0.001567
1905,842.0114,1,0.001644
1906,1864.1932,2,0.003643
1907,745.7121,1,0.001476
1910,1670.4394,2,0.003272
1914,749.5929,1,0.00146
1915,1778.6566,2,0.003476
1916,1488.9386,1,0.002968
1917,729.3347,1,0.001466
1922,833.3025,1,0.001636
1923,1296.0478,1,0.002563
1926,2241.9486,2,0.004399
1927,921.3884,1,0.001844
1928,681.1788,1,0.00137
1932,1900.3155,2,0.003763
1936,1778.4456,2,0.003505
1937,2607.8449,3,0.005204
1939,1312.648,1,0.002677
1941,1878.4758,2,0.003853
1943,768.2507,1,0.001594
1945,831.4548,1,0.001723
1946,1706.7088,2,0.003549
1949,2555.0664,3,0.005301
1950,2051.6177,2,0.004373
1951,1026.4085,1,0.002228
1955,1339.8174,1,0.002882
1956,1013.6972,1,0.002201
1959,5096.5016,4,0.011049
1962,871.7036,1,0.001968
1966,1104.5689,1,0.002461
1967,865.5356,1,0.001945
1969,1353.1542,1,0.003028
1970,932.0226,1,0.002106
1971,2158.1636,2,0.004889
1972,785.99,1,0.001812
1973,1009.1215,1,0.002334
1974,5755.2293,5,0.013375
1975,876.7158,1,0.00217
1976,2385.5804,2,0.005934
1978,1867.6764,2,0.004737
1979,1121.316,1,0.00292
1981,1943.4062,1,0.00508
1984,982.4531,1,0.002573
1985,2410.1445,2,0.00637
1986,3358.2323,3,0.009113
1988,828.7409,1,0.002327
1990,1224.031,1,0.003436
1992,941.6927,1,0.002671
1993,2108.8832,2,0.005997
1996,1768.1371,1,0.005097
1997,876.4495,1,0.002568
