step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
217,123,134,0,3944.9114,2120.4887,2,2119.1795,1,1440.1082,0.0,142404.9801,1050,283369.4362,127414.8577,14169.5799,1035.8932,0.015941
218,122,134,0,3922.0153,2100.0556,1,2674.8367,1,1506.7671,0.0,141223.7261,1035,282730.1017,127393.2692,14728.0879,1044.2071,0.015907
219,122,134,0,3901.973,2076.7074,1,2909.5772,0,0.0,0.0,141563.4211,1036,284063.3854,128106.876,15008.0699,1050.0564,0.015928
220,121,135,1,3908.4794,2080.4867,13,1019.0647,2,3276.1508,0.0,142490.4218,1013,284842.2943,129640.9668,13320.8872,1071.4129,0.015769
221,119,135,0,3915.5296,2068.8362,12,989.9246,2,3225.4475,0.0,141790.491,991,284052.9064,129491.6379,13370.7589,1088.165,0.015588
222,119,135,0,3886.3985,2040.0854,17,876.2507,0,0.0,0.0,144421.4224,1008,287647.0428,130420.8872,13404.7147,1095.9738,0.015476
223,119,135,0,3904.9416,2070.153,12,939.5664,0,0.0,0.0,146935.5746,1020,291123.3081,131278.0881,13509.627,1103.1772,0.015392
224,119,135,0,3921.0349,2098.7031,12,924.4458,0,0.0,0.0,149472.4646,1032,294618.8405,132125.7621,13620.5953,1110.3005,0.015325
225,117,135,0,3935.8988,2127.8032,12,938.2044,2,3423.1611,0.0,148609.5231,1010,293566.317,131846.0235,13700.752,1126.8891,0.015161
226,117,136,1,3905.3111,2098.9314,7,1517.2985,1,1615.5411,0.0,148519.1371,999,293856.546,131708.4898,14218.9005,1125.7136,0.015261
227,119,138,2,3901.3818,2087.3041,8,1499.8411,0,0.0,0.0,150556.4461,1010,296835.5802,132633.1701,14245.9456,1114.5645,0.015393
228,121,141,3,3946.1158,2111.1436,11,1134.0209,1,1660.0379,3.1881,151630.8268,1005,298375.0313,133362.349,13995.0251,1102.1682,0.015624
229,121,141,0,3975.7097,2114.3233,6,1697.6082,0,0.0,0.0,152953.7624,1011,300658.9301,133727.7459,14590.5915,1105.188,0.01551
230,121,141,0,3985.6682,2129.7635,5,1859.4808,0,0.0,0.0,154543.3523,1016,303200.0233,134514.3616,14755.479,1111.6889,0.015306
231,121,141,0,4005.4824,2148.276,1,2560.0724,0,0.0,0.0,154891.5229,1017,304500.0851,134744.4175,15477.3143,1113.5902,0.015325
