# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
163,428,950,0,180288.6691,146231.1556,88043.4493,27334.0642,0.811095,0.602084,0.151613,0.001115,0,0.0
164,431,968,0,181877.5644,147426.7702,88454.5147,27886.2796,0.810582,0.59999,0.153324,0.001095,0,0.0
165,432,997,0,183441.6217,148309.2176,88370.8466,28841.5574,0.808482,0.595855,0.157225,0.001064,0,0.0
166,433,1008,0,184296.1424,148665.4404,88778.7584,29121.9436,0.806666,0.597171,0.158017,0.001053,0,0.0
167,435,1009,0,185117.2502,149200.6015,89408.0181,29158.6306,0.805979,0.599247,0.157514,0.001052,0,0.0
168,437,1018,0,186215.9935,149991.4521,89789.311,29465.2304,0.80547,0.59863,0.158231,0.001043,0,0.0
169,442,1039,0,188334.5347,151557.3056,90586.3085,30170.9206,0.804724,0.597703,0.160199,0.001023,0,0.0
170,444,1047,0,189350.3741,152179.5143,91139.1271,30391.7328,0.803693,0.598892,0.160505,0.001014,0,0.0
171,444,1066,0,190269.027,152637.4286,91058.4889,30933.1096,0.802219,0.596567,0.162576,0.000997,0,0.0
172,449,1080,0,192150.8332,153988.7047,92066.0571,31406.0714,0.801395,0.597875,0.163445,0.000984,0,0.0
173,452,1099,0,193776.8377,155030.8003,92610.9676,32015.0699,0.800048,0.597371,0.165216,0.000967,0,0.0
174,454,1102,0,194685.1738,155582.9121,93246.0689,32116.1929,0.799151,0.599334,0.164965,0.000965,0,0.0
175,456,1103,0,195540.1981,156227.313,93798.8992,32153.9858,0.798952,0.6004,0.164437,0.000964,0,0.0
176,456,1115,0,196267.7355,156691.1657,93734.1278,32482.442,0.798354,0.598209,0.165501,0.000953,0,0.0
177,457,1122,0,197039.6206,157216.6139,93976.3112,32676.6955,0.797893,0.597751,0.165838,0.000947,0,0.0
178,461,1133,0,198585.4001,158423.3285,94728.6603,33023.4113,0.797759,0.597946,0.166293,0.000937,0,0.0
179,465,1133,0,199795.7282,159436.1563,95686.1606,33023.4113,0.797996,0.600153,0.165286,0.000937,0,0.0
180,466,1155,0,201144.7705,160319.45,95589.3806,33775.94,0.797035,0.596243,0.167919,0.00092,0,0.0
181,468,1180,0,202720.2762,161232.9206,95832.4926,34574.8631,0.795347,0.594373,0.170555,0.000901,0,0.0
182,472,1193,0,204337.0131,162261.8893,96749.8392,35005.2846,0.79409,0.596257,0.171312,0.000891,0,0.0
183,473,1206,0,205335.4292,162761.9225,97020.1443,35423.3624,0.792664,0.596086,0.172515,0.000882,0,0.0
184,475,1210,0,206263.191,163346.2794,97600.3232,35566.5884,0.791931,0.597506,0.172433,0.00088,0,0.0
185,477,1210,0,207058.6857,163954.3744,98167.7229,35566.5884,0.791826,0.59875,0.171771,0.00088,0,0.0
186,479,1229,0,208545.9225,164990.6356,98311.2629,36254.0241,0.791148,0.59586,0.173842,0.000868,0,0.0
187,482,1248,0,210254.0166,166081.2822,98785.6211,36967.1132,0.789908,0.594803,0.175821,0.000857,0,0.0
188,486,1248,0,211470.1999,166947.1203,99895.9663,36967.1132,0.789459,0.598369,0.17481,0.000857,0,0.0
189,488,1265,0,212840.7107,167870.0029,100178.493,37512.2149,0.788712,0.596762,0.176245,0.000845,0,0.0
190,490,1283,0,214195.26,168709.0239,100533.3985,38052.8376,0.787641,0.595898,0.177655,0.000833,0,0.0
191,495,1283,0,215638.7204,169842.0021,101793.8806,38052.8376,0.787623,0.599345,0.176466,0.000833,0,0.0
192,497,1288,0,216644.547,170617.2556,102248.0638,38209.2276,0.787545,0.599283,0.176368,0.00083,0,0.0
193,500,1278,0,217476.199,171678.6999,102792.8105,38004.6887,0.789414,0.598751,0.174753,0.000836,1,230.8545
194,502,1279,0,218361.0176,172373.5794,103319.754,38047.6843,0.789397,0.599394,0.174242,0.000836,0,0.0
195,505,1296,0,220039.436,173617.9866,103698.2522,38673.1972,0.789031,0.597278,0.175756,0.000825,0,0.0
196,508,1367,0,223440.7803,175594.3855,103336.0846,41030.3101,0.785865,0.588493,0.183629,0.000785,0,0.0
197,516,1384,0,225974.1013,177075.3691,105430.6912,41508.041,0.783609,0.5954,0.183685,0.000776,0,0.0
198,516,1384,0,226433.4179,177048.6045,105916.7723,41508.041,0.781901,0.598236,0.183312,0.000776,0,0.0
199,519,1390,0,227690.2493,177949.9762,106672.4948,41677.7784,0.781544,0.599452,0.183046,0.000772,0,0.0
200,521,1421,0,229635.5196,179176.8599,106707.8245,42740.8352,0.780266,0.595545,0.186125,0.000756,0,0.0
201,522,1445,0,231071.0879,179839.2133,106872.223,43539.6517,0.778285,0.594265,0.188425,0.000744,0,0.0
202,524,1446,0,231927.0324,180270.3364,107647.8224,43568.8737,0.777272,0.597147,0.187856,0.000743,0,0.0
203,524,1452,0,232512.2321,180571.3306,107761.6106,43739.2909,0.77661,0.596781,0.188116,0.00074,0,0.0
204,526,1486,0,234411.3584,181761.1325,107763.2887,44826.9372,0.775394,0.592884,0.191232,0.000723,0,0.0
205,526,1486,0,234772.5473,181762.3147,108123.2954,44826.9372,0.774206,0.594861,0.190938,0.000723,0,0.0
206,527,1499,0,235714.5452,182328.8456,108311.5342,45204.1654,0.773515,0.594045,0.191775,0.000717,0,0.0
207,530,1539,0,238000.28,183737.5378,108439.3232,46523.419,0.772006,0.590186,0.195476,0.000698,0,0.0
208,532,1555,0,239326.7459,184308.5555,108983.9153,47114.2752,0.770113,0.591312,0.196862,0.000693,0,0.0
209,534,1567,0,240476.6112,184864.018,109553.6518,47518.9414,0.76874,0.592617,0.197603,0.000688,0,0.0
210,536,1626,0,243200.14,186292.4074,109262.5705,49485.1621,0.766005,0.586511,0.203475,0.000664,0,0.0
211,537,1658,0,244645.9375,186598.971,109646.7026,50430.2638,0.762731,0.587606,0.206136,0.000651,0,0.0
212,538,1657,0,245069.004,186772.2499,110123.7677,50392.9864,0.762121,0.589615,0.205628,0.000651,1,257.5431
213,540,1673,0,246331.6039,187317.8212,110691.9895,50921.7933,0.76043,0.590931,0.206721,0.000645,0,0.0
214,542,1683,0,247412.1366,187858.1912,111275.1763,51258.7691,0.759293,0.592336,0.20718,0.000642,0,0.0
215,544,1684,0,248274.1838,188667.8723,111569.4033,51396.9082,0.759917,0.591353,0.207017,0.000641,1,262.9749
216,546,1701,0,249574.452,189347.3144,112009.3,51957.8376,0.758681,0.591555,0.208186,0.000635,0,0.0
217,546,1699,0,249803.54,189595.7339,112011.3777,51936.4285,0.758979,0.590791,0.207909,0.000636,1,272.4363
218,549,1713,0,251217.9676,190430.8498,112667.2269,52429.8908,0.75803,0.591644,0.208703,0.000631,0,0.0
219,550,1722,0,251992.0139,190785.444,113012.2375,52694.3325,0.757109,0.592353,0.209111,0.000628,0,0.0
220,550,1731,0,252538.1175,191346.6972,112694.7841,52996.6363,0.757694,0.588956,0.209856,0.000625,1,263.8885
221,553,1735,0,253560.1962,191897.7937,113599.3679,53133.0347,0.756814,0.591978,0.209548,0.000624,0,0.0
222,554,1765,0,254994.5086,192633.2441,113548.9807,54072.2838,0.755441,0.589457,0.212053,0.000613,0,0.0
223,556,1766,0,255705.7418,192954.6889,114287.5492,54103.5038,0.754597,0.592303,0.211585,0.000613,0,0.0
224,558,1784,0,256910.4593,193705.0877,114612.0411,54613.3304,0.753979,0.591683,0.212577,0.000607,0,0.0
225,558,1780,0,257100.8143,193964.5225,114625.3372,54530.9546,0.75443,0.59096,0.2121,0.000608,1,206.5863
226,559,1821,0,258977.4439,194903.2798,114333.9351,55950.229,0.752588,0.586619,0.216043,0.000596,0,0.0
227,561,1861,0,261065.9521,195764.8374,114485.8282,57405.2864,0.749867,0.584813,0.219888,0.000584,0,0.0
228,562,1885,0,262327.5359,195979.8016,114877.5141,58250.2202,0.747081,0.58617,0.222051,0.000577,0,0.0
229,566,1926,0,264745.5243,197157.5628,115530.3316,59597.6299,0.744706,0.58598,0.225113,0.000566,0,0.0
230,567,1939,0,265634.7296,197211.4531,116122.5585,60030.718,0.742416,0.588823,0.22599,0.000562,0,0.0
231,569,1943,0,266463.6158,197538.1028,116860.0723,60175.4408,0.741332,0.591582,0.22583,0.000561,0,0.0
