# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
309,1,242.66,518.3363,242.7634,342410.2233,223359.3708,148267.698,675,0.000709,0.0,0,1,242.7634
310,3,728.7551,1791.3578,729.6097,343736.5164,224397.6424,149005.3708,679,0.00212,0.0,0,3,245.1846
311,1,243.838,552.9026,244.0728,342467.8907,224164.4125,148550.4512,677,0.000712,0.0,0,1,244.0728
312,3,772.0027,2003.5034,772.9435,342630.8839,224059.3749,149218.624,678,0.002253,0.0,0,3,247.9119
313,2,450.8827,1178.7982,451.3777,341496.9944,224384.3258,148531.5538,677,0.00132,0.0,0,2,226.3844
316,1,259.8148,686.0102,259.8171,343603.5669,224871.9451,150560.244,682,0.000756,0.0,0,1,259.8171
319,2,492.3471,1326.4769,493.1718,349708.2191,228343.1831,150451.4885,689,0.001408,0.0,0,2,263.1873
320,1,273.5957,751.4997,274.2867,348091.562,226912.051,151212.4402,687,0.000786,0.0,0,1,274.2867
321,2,591.2309,1548.0876,592.2327,348995.8094,227998.5598,150668.5158,688,0.001694,0.0,0,2,309.9871
322,5,1366.7832,3390.5122,1317.8547,350826.6093,230457.9147,147807.1109,687,0.003896,0.4,2,3,268.4706
324,2,562.727,1382.5702,563.2279,351091.2274,229186.2211,148536.5537,686,0.001603,0.0,0,2,316.036
326,1,225.8887,561.1351,225.905,352583.798,228845.2549,149389.8288,687,0.000641,0.0,0,1,225.905
329,2,492.5941,1356.8569,493.0453,355565.8486,229194.0859,151103.852,691,0.001385,0.0,0,2,250.7284
331,2,495.3346,1279.8522,495.8173,356234.2727,229356.3551,153617.7654,697,0.00139,0.0,0,2,258.6611
332,2,502.5351,1284.959,503.0906,355845.4488,229786.5626,154146.2194,699,0.001412,0.0,0,2,258.8644
334,2,505.6946,1428.6267,506.0776,362793.0653,234546.7667,150026.575,700,0.001394,0.0,0,2,259.4595
336,4,1167.3038,2792.937,1167.8188,365665.0485,234476.5868,151090.1865,702,0.003192,0.0,0,4,313.0819
337,2,500.5352,1359.7526,501.081,362215.9466,231602.1256,152156.064,698,0.001382,0.0,0,2,257.121
340,1,246.1025,713.4647,246.4475,366887.1085,233920.351,150145.3408,698,0.000671,0.0,0,1,246.4475
341,3,720.0074,2065.6684,721.2598,367275.7166,232664.1942,152225.448,700,0.00196,0.0,0,3,245.8048
342,2,581.7036,1458.4506,556.3902,365492.2598,231527.9223,152569.6653,698,0.001592,0.5,1,1,320.4259
343,4,1124.5414,2916.4562,1112.8196,365890.6873,232280.393,153395.484,702,0.003073,0.25,1,3,294.7136
344,3,783.2583,1947.3172,784.0374,363598.747,231922.7346,152407.2554,699,0.002154,0.0,0,3,268.8016
345,2,483.1065,1314.1353,483.8179,362560.5351,231592.1529,153072.7325,700,0.001332,0.0,0,2,263.8909
346,1,298.7729,788.5798,299.004,361716.7138,231075.5187,154036.7132,701,0.000826,0.0,0,1,299.004
348,4,1081.7389,2913.0514,1057.0364,369283.7185,237936.0225,150991.3889,710,0.002929,0.25,1,3,278.0003
350,1,325.4609,718.5245,325.7925,369638.82,235451.5316,153832.8643,711,0.00088,0.0,0,1,325.7925
351,3,839.5667,2076.205,803.7028,371773.2543,236500.1203,153244.7176,712,0.002258,0.3333,1,2,274.2709
352,2,513.0082,1305.4663,513.1993,369779.7278,234420.7288,154894.4389,711,0.001387,0.0,0,2,257.1058
353,3,812.3765,2049.5628,796.3789,370513.8135,235174.3962,155045.7872,713,0.002193,0.3333,1,2,262.5707
