# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
616,3,1546.0817,8704.3469,1551.6919,395065.4774,172500.6434,18375.0458,218,0.003913,0.0,0,3,507.7941
626,1,362.3818,2341.5638,363.6949,404904.5375,174952.076,17821.6102,224,0.000895,0.0,0,1,363.6949
628,1,473.9776,2776.4556,474.1143,406291.701,175535.8685,17604.4332,225,0.001167,0.0,0,1,474.1143
631,1,368.5963,2429.9913,369.5558,409112.7032,176506.3019,17251.2122,226,0.000901,0.0,0,1,369.5558
635,1,442.5841,2467.6685,444.2201,416473.7349,177724.9299,17185.1221,226,0.001063,0.0,0,1,444.2201
639,1,610.9198,3345.3483,615.3851,423628.7117,178415.1656,17701.2007,228,0.001442,0.0,0,1,615.3851
640,1,461.1607,2812.6194,463.119,421871.3831,178213.4587,17715.7292,228,0.001093,0.0,0,1,463.119
641,2,960.4249,5813.4497,966.9852,423641.9901,180116.5863,15758.3264,227,0.002267,0.0,0,2,515.1092
642,1,563.6789,3085.3267,567.9483,418547.601,178542.3185,16780.7606,225,0.001347,0.0,0,1,567.9483
645,1,408.9006,2638.4887,410.7418,419971.1438,177555.9893,18411.1818,225,0.000974,0.0,0,1,410.7418
649,2,845.4991,5314.8053,850.3051,425829.8133,179841.6563,17248.4951,227,0.001986,0.0,0,2,449.6647
651,1,525.702,3030.3954,526.1485,421920.311,178339.0404,18680.2792,226,0.001246,0.0,0,1,526.1485
652,2,878.5797,5275.5121,883.0038,420004.4739,178154.4602,18697.6679,225,0.002092,0.0,0,2,515.4447
653,2,820.3008,5107.1749,823.1171,415199.5953,177443.8572,18857.2678,223,0.001976,0.0,0,2,438.8834
657,2,1022.0027,5967.5043,1026.8171,421015.0646,180177.0776,16660.1816,223,0.002427,0.0,0,2,577.1608
658,2,787.578,4986.7964,788.9178,414969.9885,178339.3369,17824.0919,222,0.001898,0.0,0,2,416.9415
662,1,540.2663,3129.4191,543.821,417703.9605,179473.2639,17172.1209,221,0.001293,0.0,0,1,543.821
664,1,520.469,2988.3873,524.0909,418109.495,179388.3796,17354.7364,221,0.001245,0.0,0,1,524.0909
666,2,827.7671,5263.8654,830.5363,419038.8524,179344.7155,17525.3392,221,0.001975,0.0,0,2,440.9791
670,1,496.9539,2860.0475,498.1824,420518.7652,179007.4962,18306.8812,220,0.001182,0.0,0,1,498.1824
674,2,1229.9998,6570.7235,1236.2548,426260.132,181125.5635,16919.2231,221,0.002886,0.0,0,2,648.1316
675,1,624.0552,3390.2013,628.1203,420901.102,180173.923,16932.1279,219,0.001483,0.0,0,1,628.1203
676,1,384.8744,2507.3715,388.4927,417634.417,178683.2186,18090.6249,218,0.000922,0.0,0,1,388.4927
682,1,618.2944,3292.6431,619.2056,428760.0489,181260.0855,16964.9595,221,0.001442,0.0,0,1,619.2056
685,2,1152.087,6039.4677,1156.6177,430752.8927,180558.1839,18092.2367,223,0.002675,0.0,0,2,635.5962
686,1,429.1256,2735.1965,432.703,425408.8079,179643.147,18173.557,221,0.001009,0.0,0,1,432.703
687,1,454.7428,2737.8432,455.8608,425033.5253,180126.3984,17569.9197,220,0.00107,0.0,0,1,455.8608
693,1,560.9375,3162.2713,561.12,432429.2309,180953.6159,18196.5093,223,0.001297,0.0,0,1,561.12
695,2,1056.4604,5935.2835,1063.695,434142.3758,182025.7633,17183.9826,223,0.002433,0.0,0,2,590.6324
696,1,517.271,2917.886,520.3835,427944.0036,180170.0992,18279.432,221,0.001209,0.0,0,1,520.3835
698,1,472.6428,2874.4774,475.8255,429072.6669,180379.6851,18128.5671,220,0.001102,0.0,0,1,475.8255
700,1,405.7267,2556.3875,407.8632,432786.2772,182590.5462,16036.3657,221,0.000937,0.0,0,1,407.8632
701,1,469.2461,2849.2078,473.4403,430580.8315,180977.4886,17566.1723,221,0.00109,0.0,0,1,473.4403
702,2,1168.4598,6274.2397,1173.5315,429346.719,180738.346,17632.7908,220,0.002721,0.0,0,2,621.7478
704,1,614.8369,3327.6675,617.976,425933.76,180200.4859,17549.7526,218,0.001444,0.0,0,1,617.976
707,1,561.5678,2744.7869,565.0931,426260.4578,179386.3025,18520.4287,217,0.001317,0.0,0,1,565.0931
715,1,477.0166,2754.0289,479.0011,436196.9273,180678.2303,18624.3583,220,0.001094,0.0,0,1,479.0011
717,1,581.539,3135.0896,582.8205,438067.7509,181388.9714,17902.7422,219,0.001328,0.0,0,1,582.8205
721,2,826.8277,5135.3587,832.2824,441365.1685,181642.0944,17934.1428,219,0.001873,0.0,0,2,483.9572
724,2,821.0147,5170.5346,822.7155,441299.7553,181611.7911,17797.3906,219,0.00186,0.0,0,2,438.3051
726,1,425.7538,2605.7964,426.9153,437963.7028,180499.7379,18478.2404,217,0.000972,0.0,0,1,426.9153
732,1,544.6803,3027.847,545.4948,448399.4674,182721.9217,17151.0208,223,0.001215,0.0,0,1,545.4948
733,2,894.1187,5495.4747,894.6333,445517.0977,181279.7131,18305.4728,222,0.002007,0.0,0,2,508.4002
734,1,514.2399,2957.7115,517.6964,442095.3277,181475.7475,17472.9856,222,0.001163,0.0,0,1,517.6964
735,1,558.6977,3106.0686,563.0863,439879.8006,180591.4469,18095.9432,221,0.00127,0.0,0,1,563.0863
741,4,2137.7691,12316.2064,2149.8379,448717.6006,181269.619,18416.5359,222,0.004764,0.0,0,4,576.8597
742,3,1526.2333,8937.4898,1533.4192,438105.4841,180907.9569,16855.7714,219,0.003484,0.0,0,3,552.3753
743,1,549.0371,2855.5721,550.8083,428895.1947,178883.0105,17578.3661,217,0.00128,0.0,0,1,550.8083
744,1,362.7325,2396.3243,364.2802,426881.5034,178187.2162,17940.6998,216,0.00085,0.0,0,1,364.2802
745,1,463.1523,2796.7899,464.0056,426767.7427,178675.5304,17292.0294,215,0.001085,0.0,0,1,464.0056
746,2,767.0916,4993.9039,770.964,424398.3474,177640.2993,18058.3376,214,0.001807,0.0,0,2,386.163
748,1,370.6199,2452.0887,374.0664,424035.8027,178782.0381,16515.1416,213,0.000874,0.0,0,1,374.0664
752,1,470.2268,2793.7157,470.9235,427723.8255,178362.328,17279.9668,213,0.001099,0.0,0,1,470.9235
753,4,1728.7696,10849.0171,1734.8167,426738.2837,178308.2592,17034.6347,212,0.004051,0.0,0,4,405.3365
756,1,413.3853,2799.6131,417.2508,421704.6746,177978.61,16113.5815,209,0.00098,0.0,0,1,417.2508
757,2,808.2817,5252.4838,812.3697,420358.3121,177357.6108,16504.325,209,0.001923,0.0,0,2,419.004
759,3,1454.5132,8545.9501,1460.93,419398.3475,177589.8739,15785.833,207,0.003468,0.0,0,3,513.6857
762,1,496.5095,3149.3913,500.98,415046.4602,176055.8775,16381.6459,206,0.001196,0.0,0,1,500.98
765,1,378.7456,2525.5828,380.2683,418044.0482,175712.2754,16777.7809,205,0.000906,0.0,0,1,380.2683
771,1,466.8929,3039.6478,468.5525,425188.6219,175126.8557,18017.4397,205,0.001098,0.0,0,1,468.5525
772,1,462.843,2856.3903,465.5966,423504.8683,175092.8219,17736.8173,204,0.001093,0.0,0,1,465.5966
777,1,418.7521,2805.2386,421.0001,428958.3506,175782.234,17538.6911,209,0.000976,0.0,0,1,421.0001
778,1,452.0541,2856.5289,454.267,427341.8547,175474.478,17623.1144,208,0.001058,0.0,0,1,454.267
780,1,571.8395,3158.149,574.7187,427835.0442,175508.5723,17532.8008,208,0.001337,0.0,0,1,574.7187
781,1,407.5056,2683.0735,409.8899,425433.8223,174863.9243,17784.3121,207,0.000958,0.0,0,1,409.8899
786,1,369.534,2509.5987,372.9724,430934.5464,175254.8666,17968.8022,210,0.000858,0.0,0,1,372.9724
791,1,468.0288,2851.5211,469.2816,440109.0964,177227.5808,16590.9464,209,0.001063,0.0,0,1,469.2816
792,2,1129.8535,6430.665,1133.1787,437474.7801,175934.0922,17595.0751,208,0.002583,0.0,0,2,726.7391
793,2,904.4528,5796.2615,908.6215,433812.6699,176562.6815,15986.4091,206,0.002085,0.0,0,2,481.9524
795,3,1449.0091,8846.491,1457.4653,429781.6563,174832.2229,17102.3986,204,0.003372,0.0,0,3,472.3755
796,2,1085.7328,6105.7895,1091.6426,420656.1634,173156.8184,17451.4555,202,0.002581,0.0,0,2,572.0949
797,1,390.7459,2669.0649,391.1726,414752.7222,172075.3901,17569.4456,201,0.000942,0.0,0,1,391.1726
798,1,415.5632,2661.8971,418.9191,412812.3505,171623.337,17759.0238,201,0.001007,0.0,0,1,418.9191
799,1,488.181,3019.4364,490.4764,411508.5209,171666.7655,17411.429,200,0.001186,0.0,0,1,490.4764
805,1,463.51,2787.8685,464.8094,417651.4235,171791.7744,17514.7514,202,0.00111,0.0,0,1,464.8094
807,1,410.6475,2754.8951,411.4851,419640.5081,172740.5015,16366.303,202,0.000979,0.0,0,1,411.4851
808,2,998.6983,6232.8805,1004.4142,419694.1175,173342.466,15500.8644,202,0.00238,0.0,0,2,552.678
813,1,687.5502,3695.7013,689.0555,419576.4126,171245.7522,17353.3718,201,0.001639,0.0,0,1,689.0555
814,2,1013.5526,6077.9443,1019.1139,416198.602,170409.1515,17625.7368,200,0.002435,0.0,0,2,548.2274
815,2,1018.2324,6077.9056,1023.9426,410719.9013,169797.6282,17320.2065,198,0.002479,0.0,0,2,590.2224
816,1,512.9278,3257.388,517.0625,405900.917,169577.6769,16599.0586,196,0.001264,0.0,0,1,517.0625
817,3,1603.3658,9425.6395,1611.8806,403808.8665,169227.6535,16512.5816,195,0.003971,0.0,0,3,583.1454
822,1,590.0456,3484.8487,592.0459,401674.5778,168487.3662,16046.6935,195,0.001469,0.0,0,1,592.0459
823,4,2045.9437,12344.6538,2056.4574,398189.6459,167166.6225,16871.3399,194,0.005138,0.0,0,4,523.224
826,1,403.5959,2786.629,404.3582,388231.9754,165649.5717,16586.5934,193,0.00104,0.0,0,1,404.3582
829,2,970.062,6235.3875,974.8296,390420.7706,165937.431,16174.1793,192,0.002485,0.0,0,2,540.1277
833,2,1017.5457,6109.9178,1020.205,391003.9527,166234.3332,15268.4692,192,0.002602,0.0,0,2,590.8551
834,1,384.0463,2531.7132,384.5962,384432.3419,164305.9255,16273.0463,190,0.000999,0.0,0,1,384.5962
840,2,1186.1788,6946.9629,1189.0124,391293.1,164907.9721,15818.3244,189,0.003031,0.0,0,2,651.3144
842,1,451.231,2819.3187,453.2109,385680.0627,163382.9924,16288.8664,187,0.00117,0.0,0,1,453.2109
844,3,1418.7597,8946.6355,1422.0167,385539.5253,163323.8689,16007.3898,186,0.00368,0.0,0,3,470.4993
845,1,513.375,3255.5181,516.706,376522.5059,161904.8292,16046.3874,184,0.001363,0.0,0,1,516.706
850,1,719.1039,3804.899,723.9754,380200.4605,162145.1665,15597.1247,187,0.001891,0.0,0,1,723.9754
858,1,510.269,3157.104,512.4592,387829.0558,161830.839,16110.7789,191,0.001316,0.0,0,1,512.4592
861,1,468.2015,3110.8663,472.4957,390153.4844,162406.5393,15544.5124,193,0.0012,0.0,0,1,472.4957
