# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
120,passif_total,73,557.9482,202.9023,264.0521,326.7925,400.0029,488.5898,746.7138,869.6433,889.86,895.4575
120,actif_liquide,73,65.3782,25.7579,11.9913,41.867,47.5005,58.6766,75.7,103.3753,127.2006,129.5517
120,actif_total,73,766.5791,513.6351,271.0435,364.7324,443.0797,545.1353,831.04,1806.0103,2006.6996,2035.8664
120,ratio_L_P,73,0.1183,0.0202,0.0454,0.0943,0.1188,0.1217,0.1268,0.1341,0.1429,0.1447
120,taux_interne,73,0.0222,0.0039,0.0167,0.017,0.0183,0.0226,0.025,0.0277,0.0299,0.0308
120,levier_entite,73,0.8299,0.1598,0.4359,0.4779,0.8948,0.8978,0.9009,0.9038,0.9527,0.9742
130,passif_total,83,577.2573,246.2333,163.9292,294.5579,417.7794,516.0315,737.1933,964.221,995.2881,995.4635
130,actif_liquide,83,67.9034,29.7168,11.9913,33.3246,48.3947,63.2833,81.5017,112.0314,139.1515,142.2657
130,actif_total,83,796.4645,596.3527,182.3778,320.161,460.9801,574.8989,819.2122,2082.4268,2330.2606,2376.5626
130,ratio_L_P,83,0.1199,0.0193,0.0417,0.1149,0.117,0.1201,0.1251,0.1361,0.1617,0.1675
130,taux_interne,83,0.0226,0.0058,0.0158,0.0161,0.0184,0.022,0.0245,0.0291,0.0388,0.0391
130,levier_entite,83,0.8357,0.1573,0.4048,0.466,0.8958,0.8993,0.9021,0.9044,0.9527,0.9763
140,passif_total,87,641.9148,237.7241,261.7483,406.8917,460.9802,580.7026,765.9461,1040.2503,1058.4709,1076.2659
140,actif_liquide,87,73.0683,29.7319,11.9913,47.5301,52.2855,62.2914,85.8318,117.1488,152.9108,160.4304
140,actif_total,87,893.9812,666.2821,268.7397,452.5958,506.105,645.4927,849.1198,2386.3294,2695.6589,2753.8025
140,ratio_L_P,87,0.1144,0.0187,0.0458,0.104,0.1142,0.1162,0.1206,0.1289,0.1446,0.1491
140,taux_interne,87,0.0207,0.0036,0.0152,0.0155,0.0181,0.0207,0.0233,0.0248,0.0276,0.0309
140,levier_entite,87,0.8369,0.1659,0.3795,0.4425,0.8976,0.9013,0.9035,0.9064,0.9557,0.974
150,passif_total,99,649.8384,290.7066,14.7054,393.3295,486.7389,564.979,808.4779,1142.0083,1177.1918,1186.021
150,actif_liquide,99,72.0211,33.4908,7.9631,49.111,55.5714,63.5608,87.2639,121.6144,165.0317,168.7748
150,actif_total,99,907.8318,759.1794,17.6685,437.934,538.5292,626.5279,895.072,2692.2948,3076.9545,3160.6898
150,ratio_L_P,99,0.1195,0.0633,0.05,0.0947,0.1121,0.114,0.1178,0.1261,0.5415,0.5415
150,taux_interne,99,0.0232,0.0163,0.0145,0.0148,0.0176,0.021,0.0227,0.0252,0.1304,0.1304
150,levier_entite,99,0.8447,0.1627,0.3614,0.4335,0.8991,0.9028,0.9054,0.9099,0.9674,0.968
160,passif_total,107,687.7162,269.0007,327.3851,358.4358,509.9815,600.6569,849.396,1162.3653,1193.3414,1197.4883
160,actif_liquide,107,78.0847,32.6292,23.5608,44.4384,57.2447,67.0904,94.4481,127.0212,170.1801,178.0743
160,actif_total,107,979.3506,837.1833,357.1107,398.264,565.7388,663.7802,939.4285,2770.0572,3522.9297,3629.5043
160,ratio_L_P,107,0.1139,0.0133,0.05,0.1076,0.1114,0.1131,0.1202,0.1251,0.1426,0.1487
160,taux_interne,107,0.0201,0.0038,0.0144,0.0147,0.0172,0.0204,0.0221,0.0264,0.0275,0.0276
160,levier_entite,107,0.8426,0.17,0.3242,0.4302,0.9001,0.9034,0.9056,0.908,0.9362,0.9573
170,passif_total,110,758.3176,262.393,250.0199,521.93,566.5607,637.6136,905.6928,1253.6639,1302.1788,1312.7589
170,actif_liquide,110,85.4779,36.8046,11.9913,58.4105,61.539,71.1756,96.0953,132.3512,201.8072,204.0895
170,actif_total,110,1087.9868,935.6915,257.0112,576.7121,623.9946,700.9154,1000.416,2945.3484,4021.2014,4150.3251
170,ratio_L_P,110,0.1115,0.0155,0.048,0.1036,0.109,0.1108,0.1135,0.12,0.154,0.1578
