step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
142,88,88,0,2191.409,322.2363,1,1691.7679,0,0.0,0.0,16333.7203,172,79897.9094,57277.4466,6726.7425,650.8801,0.020597
143,88,88,0,2207.6804,324.7863,1,1734.1759,0,0.0,0.0,16493.8282,173,80950.2602,58034.9814,6861.4507,659.4884,0.02042
144,90,90,2,2227.8468,327.219,2,1715.2083,0,0.0,0.0,16841.539,175,82211.7323,58956.0009,6864.1924,655.0667,0.020697
145,90,90,0,2260.9693,332.4567,2,1711.6012,0,0.0,0.0,17172.9932,177,83451.5325,59828.9363,6899.603,664.766,0.020372
146,90,90,0,2281.7547,337.4263,2,1710.2161,0,0.0,0.0,17520.5575,179,84709.6456,60699.1379,6939.9502,674.4349,0.020166
147,90,90,0,2300.3416,342.6207,1,1769.5013,0,0.0,0.0,17694.3104,180,85793.9516,61437.4094,7112.2317,682.6379,0.020017
148,93,93,3,2321.9183,345.2188,1,1824.5171,0,0.0,0.0,17867.1774,181,86909.7057,62230.0453,7277.483,669.1403,0.023365
149,95,95,2,2350.0127,347.7803,2,1810.1364,0,0.0,0.0,18220.0541,183,88204.3443,63167.7575,7291.5327,664.9238,0.02304
150,99,99,4,2393.1516,352.9913,4,1713.8939,0,0.0,0.0,18906.2597,187,89875.3525,64334.0018,7130.0911,649.8384,0.023225
151,101,101,2,2451.7888,363.1083,3,1723.5528,0,0.0,0.0,19393.2171,190,91365.281,65277.7319,7199.3321,646.3142,0.022412
152,101,101,0,2492.1105,370.2686,1,1837.0061,0,0.0,0.0,19560.023,191,92534.914,65986.0893,7493.8018,653.3276,0.021501
153,103,103,2,2516.6662,372.7351,4,1774.4386,0,0.0,0.0,20208.3466,195,94209.6726,67109.2297,7407.0963,651.5459,0.021505
154,103,103,0,2558.4589,382.2672,6,1685.9224,0,0.0,0.0,21025.1422,201,96053.7314,68280.0632,7263.5261,662.9132,0.020895
155,104,104,1,2594.6398,394.3053,1,1848.4161,0,0.0,0.0,21180.3114,202,97260.8758,68933.3471,7667.2174,662.8206,0.02098
156,104,104,0,2615.0977,396.5904,7,1710.8316,0,0.0,0.0,22128.5425,209,99250.2914,70224.1429,7417.606,675.2321,0.020366
157,104,104,0,2651.8013,410.5855,1,1874.2147,0,0.0,0.0,22299.1461,210,100477.2253,70874.8784,7823.2008,681.4892,0.020231
158,106,106,2,2670.1771,413.0945,2,1940.9675,0,0.0,0.0,22641.3648,212,101892.2559,71760.967,8019.9241,676.9903,0.020476
