# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
70,passif_total,45,39.3504,10.3199,8.5224,25.6823,32.6367,44.3715,47.4808,47.5722,47.5722,47.5722
70,actif_liquide,45,14.8202,2.7424,8.4659,10.925,12.9957,16.1949,16.9915,17.0147,17.0147,17.0147
70,actif_total,45,49.1705,13.0485,11.9913,31.6073,40.6324,55.5664,59.4724,59.5869,59.5869,59.5869
70,ratio_L_P,45,0.3954,0.0971,0.3577,0.3577,0.3579,0.365,0.3982,0.4257,0.7734,0.9937
70,taux_interne,45,0.0834,0.0186,0.0725,0.0725,0.0726,0.0751,0.0875,0.0987,0.149,0.1713
70,levier_entite,45,0.8006,0.0161,0.7107,0.7984,0.7984,0.7985,0.8025,0.8098,0.8321,0.8321
80,passif_total,49,41.1927,9.0608,15.4002,29.696,37.4986,45.7403,47.5439,47.7699,47.7699,47.7699
80,actif_liquide,49,15.2853,2.5138,8.114,12.132,14.3624,16.5479,17.0075,17.0647,17.0647,17.0647
80,actif_total,49,51.478,11.5739,18.5142,36.828,46.8609,57.2881,59.5514,59.8346,59.8346,59.8346
80,ratio_L_P,49,0.3795,0.0402,0.3572,0.3572,0.3577,0.3618,0.383,0.409,0.5269,0.5269
80,taux_interne,49,0.0802,0.0138,0.0723,0.0723,0.0725,0.0739,0.0817,0.0919,0.1274,0.1274
80,levier_entite,49,0.802,0.0088,0.7984,0.7984,0.7984,0.7984,0.8002,0.8065,0.8319,0.8321
90,passif_total,55,41.2974,9.9487,13.4516,24.049,40.0715,46.389,47.7155,47.8685,47.8685,47.8685
90,actif_liquide,55,15.3153,2.7356,7.8939,10.4285,15.059,16.7139,17.0509,17.0896,17.0896,17.0896
90,actif_total,55,51.6127,12.6833,16.3455,29.4774,50.1305,58.1028,59.7665,59.9582,59.9582,59.9582
90,ratio_L_P,55,0.3828,0.0527,0.357,0.357,0.3573,0.3603,0.3759,0.438,0.5868,0.5868
90,taux_interne,55,0.0809,0.0163,0.0723,0.0723,0.0724,0.0734,0.079,0.1032,0.1363,0.1363
90,levier_entite,55,0.8022,0.0091,0.7984,0.7984,0.7984,0.7984,0.7994,0.8163,0.8319,0.8321
100,passif_total,58,42.9621,8.2209,8.5224,30.3035,43.2497,46.9451,47.8347,47.9177,47.9177,47.9177
100,actif_liquide,58,15.8034,2.1225,8.4689,12.3158,15.9028,16.8555,17.0811,17.102,17.102,17.102
100,actif_total,58,53.7655,10.3322,11.9913,37.6193,54.1525,58.8006,59.9158,60.0198,60.0198,60.0198
100,ratio_L_P,58,0.3799,0.0842,0.3569,0.3569,0.3571,0.359,0.3677,0.4064,0.6962,0.9937
100,taux_interne,58,0.0784,0.0149,0.0722,0.0722,0.0723,0.073,0.076,0.0908,0.1393,0.1713
100,levier_entite,58,0.7986,0.0126,0.7107,0.7984,0.7984,0.7984,0.7987,0.8044,0.8208,0.8291
110,passif_total,68,41.2965,10.6769,8.5224,21.8733,39.2154,46.8873,47.8827,47.9422,47.9422,47.9422
110,actif_liquide,68,15.3354,2.8459,7.9323,9.7616,14.8301,16.8409,17.0932,17.1082,17.1082,17.1082
110,actif_total,68,51.632,13.5123,11.9913,26.6349,49.0455,58.7282,59.9759,60.0505,60.0505,60.0505
110,ratio_L_P,68,0.3901,0.0917,0.3569,0.3569,0.357,0.3592,0.3782,0.4463,0.8015,0.9937
110,taux_interne,68,0.0816,0.0192,0.0722,0.0722,0.0723,0.073,0.0798,0.1069,0.1565,0.1713
110,levier_entite,68,0.8005,0.0139,0.7107,0.7984,0.7984,0.7984,0.7989,0.8212,0.8318,0.8318
120,passif_total,73,42.37,9.3485,8.5224,29.5452,42.5682,47.2792,47.9142,47.9545,47.9545,47.9545
120,actif_liquide,73,15.6321,2.4666,7.8939,12.0919,15.7241,16.9404,17.1012,17.1113,17.1113,17.1113
120,actif_total,73,53.0021,11.8064,11.9913,36.6371,53.2923,59.2196,60.0154,60.0658,60.0658,60.0658
120,ratio_L_P,73,0.3829,0.0818,0.3568,0.3568,0.3569,0.3583,0.3694,0.4093,0.7008,0.9937
120,taux_interne,73,0.0796,0.0165,0.0722,0.0722,0.0722,0.0727,0.0766,0.092,0.1461,0.1713
120,levier_entite,73,0.7997,0.0125,0.7107,0.7984,0.7984,0.7984,0.7988,0.8058,0.8319,0.8321
130,passif_total,83,41.5476,10.4958,8.5224,20.6825,40.426,47.3683,47.9157,47.9605,47.9605,47.9605
130,actif_liquide,83,15.3962,2.8178,7.9323,9.4079,15.1559,16.963,17.1015,17.1129,17.1129,17.1129
130,actif_total,83,51.9439,13.3044,11.9913,25.0904,50.582,59.3313,60.0173,60.0734,60.0734,60.0734
130,ratio_L_P,83,0.3876,0.0849,0.3568,0.3568,0.3569,0.3581,0.3749,0.455,0.7585,0.9937
130,taux_interne,83,0.0812,0.0185,0.0722,0.0722,0.0722,0.0726,0.0786,0.11,0.1532,0.1713
130,levier_entite,83,0.8009,0.0136,0.7107,0.7984,0.7984,0.7984,0.7992,0.8112,0.8321,0.8321
140,passif_total,87,43.0554,8.6727,8.5224,30.6285,42.92,47.668,47.9386,47.9636,47.9636,47.9636
140,actif_liquide,87,15.8205,2.2698,7.8939,12.4118,15.8165,17.0389,17.1073,17.1136,17.1136,17.1136
140,actif_total,87,53.8759,10.9352,11.9913,38.0403,53.7365,59.7069,60.0459,60.0772,60.0772,60.0772
140,ratio_L_P,87,0.3795,0.0765,0.3568,0.3568,0.3569,0.3575,0.3685,0.4052,0.6438,0.9937
140,taux_interne,87,0.0785,0.0154,0.0722,0.0722,0.0722,0.0724,0.0763,0.0903,0.1412,0.1713
140,levier_entite,87,0.7993,0.0109,0.7107,0.7984,0.7984,0.7984,0.7987,0.8045,0.8238,0.8291
150,passif_total,99,41.4817,11.4546,8.5224,20.3848,40.1681,47.4459,47.9488,47.9651,47.9651,47.9651
150,actif_liquide,99,15.4662,2.8514,7.8939,9.3195,15.0867,16.9827,17.1099,17.114,17.114,17.114
150,actif_total,99,51.9479,14.2919,11.9913,24.7043,50.2548,59.4286,60.0587,60.0791,60.0791,60.0791
150,ratio_L_P,99,0.4053,0.1363,0.3568,0.3568,0.3568,0.3579,0.3756,0.4572,0.9937,0.9937
150,taux_interne,99,0.0829,0.0243,0.0722,0.0722,0.0722,0.0726,0.0789,0.1107,0.1713,0.1713
150,levier_entite,99,0.7967,0.0187,0.7107,0.7984,0.7984,0.7984,0.7985,0.8015,0.8252,0.8252
160,passif_total,107,42.5102,9.2415,11.2223,25.9661,43.0849,47.6234,47.9545,47.9657,47.9658,47.9658
160,actif_liquide,107,15.6402,2.5152,7.8939,11.0129,15.8597,17.0277,17.1113,17.1142,17.1142,17.1142
160,actif_total,107,53.1503,11.755,14.1545,31.979,53.9445,59.6511,60.0658,60.0799,60.08,60.08
160,ratio_L_P,107,0.3775,0.05,0.3568,0.3568,0.3568,0.3575,0.3681,0.4241,0.5868,0.7068
160,taux_interne,107,0.079,0.0141,0.0722,0.0722,0.0722,0.0725,0.0762,0.0981,0.1363,0.1493
160,levier_entite,107,0.801,0.0064,0.7928,0.7984,0.7984,0.7984,0.7987,0.8107,0.823,0.8291
170,passif_total,110,44.2703,6.843,8.5224,35.9799,44.882,47.7756,47.9604,47.9661,47.9662,47.9662
170,actif_liquide,110,16.1443,1.7765,8.4689,13.9422,16.3269,17.0661,17.1128,17.1143,17.1143,17.1143
170,actif_total,110,55.4146,8.6123,11.9913,44.9221,56.2089,59.8417,60.0733,60.0804,60.0805,60.0805
170,ratio_L_P,110,0.3717,0.0623,0.3568,0.3568,0.3568,0.3572,0.3638,0.3875,0.4681,0.9937
170,taux_interne,110,0.0764,0.0114,0.0722,0.0722,0.0722,0.0723,0.0746,0.0834,0.1139,0.1713
170,levier_entite,110,0.7987,0.0092,0.7107,0.7984,0.7984,0.7984,0.7985,0.8009,0.8142,0.8291
180,passif_total,114,45.0741,6.1633,17.1718,40.426,45.2313,47.7988,47.963,47.9663,47.9664,47.9664
180,actif_liquide,114,16.3377,1.7099,8.4659,15.1559,16.417,17.072,17.1135,17.1143,17.1143,17.1143
180,actif_total,114,56.4118,7.8725,20.6377,50.582,56.6483,59.8708,60.0765,60.0806,60.0807,60.0807
180,ratio_L_P,114,0.3656,0.0233,0.3568,0.3568,0.3568,0.3572,0.363,0.3749,0.4903,0.493
180,taux_interne,114,0.0754,0.0085,0.0722,0.0722,0.0722,0.0723,0.0743,0.0786,0.12,0.1207
180,levier_entite,114,0.7997,0.0056,0.7984,0.7984,0.7984,0.7984,0.7985,0.7992,0.8317,0.8321
190,passif_total,119,45.1707,7.0435,8.5224,42.0273,45.8882,47.8458,47.9642,47.9664,47.9665,47.9665
190,actif_liquide,119,16.4,1.7542,8.114,15.5815,16.5858,17.0839,17.1138,17.1143,17.1144,17.1144
190,actif_total,119,56.5707,8.788,11.9913,52.6088,57.474,59.9296,60.078,60.0807,60.0809,60.0809
190,ratio_L_P,119,0.3738,0.0834,0.3568,0.3568,0.3568,0.3571,0.3614,0.3708,0.9097,0.9937
190,taux_interne,119,0.0761,0.0142,0.0722,0.0722,0.0722,0.0723,0.0738,0.0771,0.1634,0.1713
190,levier_entite,119,0.7977,0.012,0.7107,0.7984,0.7984,0.7984,0.7984,0.7988,0.8146,0.8318
200,passif_total,123,45.5876,6.2249,13.4516,41.0869,46.5925,47.9064,47.9652,47.9665,47.9665,47.9665
200,actif_liquide,123,16.4747,1.7039,7.8939,15.3322,16.7658,17.0992,17.114,17.1144,17.1144,17.1144
200,actif_total,123,57.0623,7.9284,16.3455,51.4191,58.3583,60.0056,60.0793,60.0808,60.0809,60.0809
200,ratio_L_P,123,0.3651,0.0288,0.3568,0.3568,0.3568,0.3569,0.3598,0.3732,0.5072,0.5868
200,taux_interne,123,0.075,0.0092,0.0722,0.0722,0.0722,0.0722,0.0733,0.078,0.1222,0.1363
200,levier_entite,123,0.7995,0.0046,0.7984,0.7984,0.7984,0.7984,0.7984,0.7991,0.8218,0.8318
210,passif_total,132,44.6437,8.3784,8.5224,36.0584,47.1627,47.924,47.9656,47.9665,47.9666,47.9666
210,actif_liquide,132,16.2347,2.2149,7.8939,13.9642,16.9109,17.1036,17.1141,17.1144,17.1144,17.1144
210,actif_total,132,55.8784,10.587,11.9913,45.0226,59.0736,60.0276,60.0798,60.0809,60.0809,60.0809
210,ratio_L_P,132,0.3746,0.0702,0.3568,0.3568,0.3568,0.3569,0.3586,0.3873,0.6696,0.9937
210,taux_interne,132,0.0771,0.0151,0.0722,0.0722,0.0722,0.0722,0.0728,0.0833,0.1452,0.1713
210,levier_entite,132,0.7993,0.01,0.7107,0.7984,0.7984,0.7984,0.7984,0.7998,0.8318,0.8321
220,passif_total,135,45.5289,6.2954,8.5224,39.2586,47.5123,47.9422,47.9661,47.9666,47.9666,47.9666
220,actif_liquide,135,16.4715,1.642,8.4689,14.8398,16.9995,17.1082,17.1143,17.1144,17.1144,17.1144
220,actif_total,135,57.0005,7.9309,11.9913,49.0984,59.5119,60.0505,60.0803,60.0809,60.081,60.081
220,ratio_L_P,135,0.3675,0.0565,0.3568,0.3568,0.3568,0.3569,0.3578,0.3781,0.4433,0.9937
220,taux_interne,135,0.0752,0.0104,0.0722,0.0722,0.0722,0.0722,0.0725,0.0798,0.1058,0.1713
220,levier_entite,135,0.7986,0.0083,0.7107,0.7984,0.7984,0.7984,0.7984,0.7991,0.8157,0.8212
230,passif_total,141,45.3108,7.27,13.4516,38.7776,47.6234,47.9468,47.9663,47.9666,47.9666,47.9666
230,actif_liquide,141,16.4026,1.9733,7.8939,14.7116,17.0277,17.1094,17.1143,17.1144,17.1144,17.1144
230,actif_total,141,56.7134,9.2429,16.3455,48.4892,59.6511,60.0562,60.0806,60.081,60.081,60.081
230,ratio_L_P,141,0.3682,0.0404,0.3568,0.3568,0.3568,0.3568,0.3575,0.3794,0.5868,0.5868
230,taux_interne,141,0.0758,0.0121,0.0722,0.0722,0.0722,0.0722,0.0725,0.0803,0.1363,0.1363
230,levier_entite,141,0.7999,0.006,0.7984,0.7984,0.7984,0.7984,0.7984,0.7997,0.8318,0.8321
240,passif_total,144,45.8639,6.1015,8.5224,42.6737,47.7388,47.9552,47.9664,47.9666,47.9666,47.9666
240,actif_liquide,144,16.5619,1.5913,8.114,15.7518,17.0568,17.1115,17.1143,17.1144,17.1144,17.1144
240,actif_total,144,57.4258,7.6865,11.9913,53.4256,59.7956,60.0668,60.0808,60.081,60.081,60.081
240,ratio_L_P,144,0.3668,0.0559,0.3568,0.3568,0.3568,0.3568,0.3573,0.3691,0.4969,0.9937
240,taux_interne,144,0.0749,0.0106,0.0722,0.0722,0.0722,0.0722,0.0724,0.0765,0.1202,0.1713
240,levier_entite,144,0.7986,0.0083,0.7107,0.7984,0.7984,0.7984,0.7984,0.7987,0.8178,0.8318
250,passif_total,148,45.9538,6.312,8.5224,44.2955,47.7274,47.9589,47.9665,47.9666,47.9666,47.9666
250,actif_liquide,148,16.5912,1.6247,7.9323,16.1752,17.054,17.1124,17.1144,17.1144,17.1144,17.1144
250,actif_total,148,57.545,7.9306,11.9913,55.4707,59.7814,60.0713,60.0809,60.081,60.081,60.081
250,ratio_L_P,148,0.368,0.0612,0.3568,0.3568,0.3568,0.3568,0.3573,0.3652,0.6063,0.9937
250,taux_interne,148,0.075,0.0118,0.0722,0.0722,0.0722,0.0722,0.0724,0.0751,0.1358,0.1713
250,levier_entite,148,0.7984,0.0083,0.7107,0.7984,0.7984,0.7984,0.7984,0.7985,0.821,0.8321
260,passif_total,159,44.691,8.8091,8.5224,37.7375,47.5581,47.962,47.9665,47.9666,47.9666,47.9666
260,actif_liquide,159,16.2549,2.2973,7.8939,14.427,17.0111,17.1132,17.1144,17.1144,17.1144,17.1144
260,actif_total,159,55.9459,11.098,11.9913,47.1645,59.5692,60.0752,60.0809,60.081,60.081,60.081
260,ratio_L_P,159,0.3774,0.0829,0.3568,0.3568,0.3568,0.3568,0.3577,0.3824,0.8273,0.9937
260,taux_interne,159,0.0774,0.0167,0.0722,0.0722,0.0722,0.0722,0.0725,0.0814,0.1585,0.1713
260,levier_entite,159,0.7989,0.0118,0.7107,0.7984,0.7984,0.7984,0.7984,0.7988,0.8318,0.8321
270,passif_total,166,44.9378,7.646,8.5224,33.955,47.521,47.9629,47.9666,47.9666,47.9666,47.9666
270,actif_liquide,166,16.3002,2.0568,8.114,13.3703,17.0017,17.1135,17.1144,17.1144,17.1144,17.1144
270,actif_total,166,56.238,9.6975,11.9913,42.3253,59.5228,60.0764,60.0809,60.081,60.081,60.081
270,ratio_L_P,166,0.37,0.056,0.3568,0.3568,0.3568,0.3568,0.3578,0.3939,0.5269,0.9937
270,taux_interne,166,0.0762,0.0123,0.0722,0.0722,0.0722,0.0722,0.0725,0.0859,0.1274,0.1713
270,levier_entite,166,0.7995,0.0092,0.7107,0.7984,0.7984,0.7984,0.7984,0.8011,0.8318,0.8321
280,passif_total,173,45.1382,7.1785,8.5224,37.4986,47.6234,47.9636,47.9666,47.9666,47.9666,47.9666
280,actif_liquide,173,16.3614,1.9126,7.8939,14.3624,17.0277,17.1136,17.1144,17.1144,17.1144,17.1144
280,actif_total,173,56.4996,9.0859,11.9913,46.8609,59.6511,60.0772,60.0809,60.081,60.081,60.081
280,ratio_L_P,173,0.3693,0.0555,0.3568,0.3568,0.3568,0.3568,0.3575,0.383,0.5437,0.9937
280,taux_interne,173,0.0759,0.0119,0.0722,0.0722,0.0722,0.0722,0.0725,0.0817,0.1299,0.1713
280,levier_entite,173,0.7992,0.0086,0.7107,0.7984,0.7984,0.7984,0.7984,0.8002,0.8298,0.8321
290,passif_total,176,45.9978,5.2076,15.4002,41.7924,47.7626,47.9648,47.9666,47.9666,47.9666,47.9666
290,actif_liquide,176,16.586,1.4268,8.114,15.5195,17.0628,17.1139,17.1144,17.1144,17.1144,17.1144
290,actif_total,176,57.5838,6.634,18.5142,52.3119,59.8254,60.0787,60.081,60.081,60.081,60.081
290,ratio_L_P,176,0.3626,0.0186,0.3568,0.3568,0.3568,0.3568,0.3572,0.3713,0.4398,0.5269
290,taux_interne,176,0.0743,0.0066,0.0722,0.0722,0.0722,0.0722,0.0723,0.0773,0.1044,0.1274
290,levier_entite,176,0.7992,0.0037,0.7984,0.7984,0.7984,0.7984,0.7984,0.7989,0.8186,0.8318
300,passif_total,179,46.446,4.6273,17.1718,43.5585,47.8078,47.9656,47.9666,47.9666,47.9666,47.9666
300,actif_liquide,179,16.7071,1.2773,8.4659,15.9835,17.0743,17.1141,17.1144,17.1144,17.1144,17.1144
300,actif_total,179,58.1531,5.9041,20.6377,54.5419,59.8821,60.0797,60.081,60.081,60.081,60.081
300,ratio_L_P,179,0.3614,0.0174,0.3568,0.3568,0.3568,0.3568,0.3571,0.3669,0.4651,0.493
300,taux_interne,179,0.0739,0.0063,0.0722,0.0722,0.0722,0.0722,0.0723,0.0758,0.1129,0.1207
300,levier_entite,179,0.7991,0.0041,0.7984,0.7984,0.7984,0.7984,0.7984,0.7986,0.8267,0.8321
310,passif_total,181,46.8664,3.772,18.8231,45.582,47.8177,47.9659,47.9666,47.9666,47.9666,47.9666
310,actif_liquide,181,16.8203,1.0406,8.8805,16.5072,17.0768,17.1142,17.1144,17.1144,17.1144,17.1144
310,actif_total,181,58.6867,4.8122,22.7036,57.0892,59.8945,60.0802,60.081,60.081,60.081,60.081
310,ratio_L_P,181,0.3599,0.0125,0.3568,0.3568,0.3568,0.3568,0.3571,0.3621,0.4134,0.4718
310,taux_interne,181,0.0733,0.0047,0.0722,0.0722,0.0722,0.0722,0.0723,0.0741,0.0937,0.1152
310,levier_entite,181,0.7988,0.0029,0.7984,0.7984,0.7984,0.7984,0.7984,0.7984,0.8084,0.8291
320,passif_total,185,46.7515,4.7982,11.2223,46.3214,47.8813,47.9663,47.9666,47.9666,47.9666,47.9666
320,actif_liquide,185,16.7916,1.287,7.9323,16.6966,17.0928,17.1143,17.1144,17.1144,17.1144,17.1144
320,actif_total,185,58.543,6.0839,14.1545,58.018,59.9741,60.0806,60.081,60.081,60.081,60.081
320,ratio_L_P,185,0.3619,0.0301,0.3568,0.3568,0.3568,0.3568,0.357,0.3605,0.4683,0.7068
320,taux_interne,185,0.0738,0.0079,0.0722,0.0722,0.0722,0.0722,0.0723,0.0735,0.1134,0.1493
320,levier_entite,185,0.7988,0.0034,0.7928,0.7984,0.7984,0.7984,0.7984,0.7984,0.8163,0.8318
330,passif_total,189,46.7908,4.427,21.8733,46.7528,47.902,47.9664,47.9666,47.9666,47.9666,47.9666
330,actif_liquide,189,16.7943,1.2291,9.7616,16.8066,17.0981,17.1143,17.1144,17.1144,17.1144,17.1144
330,actif_total,189,58.5851,5.6558,26.6349,58.5595,60.0001,60.0808,60.081,60.081,60.081,60.081
330,ratio_L_P,189,0.3602,0.0141,0.3568,0.3568,0.3568,0.3568,0.3569,0.3595,0.4386,0.4463
330,taux_interne,189,0.0735,0.0054,0.0722,0.0722,0.0722,0.0722,0.0722,0.0731,0.104,0.1069
330,levier_entite,189,0.799,0.0032,0.7984,0.7984,0.7984,0.7984,0.7984,0.7984,0.8181,0.8212
340,passif_total,195,46.4854,5.3922,11.2223,46.8083,47.8838,47.9665,47.9666,47.9666,47.9666,47.9666
340,actif_liquide,195,16.7147,1.4671,7.9323,16.8208,17.0935,17.1144,17.1144,17.1144,17.1144,17.1144
340,actif_total,195,58.2001,6.8578,14.1545,58.6291,59.9772,60.0809,60.081,60.081,60.081,60.081
340,ratio_L_P,195,0.3625,0.0295,0.3568,0.3568,0.3568,0.3568,0.357,0.3594,0.4581,0.7068
340,taux_interne,195,0.0741,0.0082,0.0722,0.0722,0.0722,0.0722,0.0723,0.0731,0.111,0.1493
340,levier_entite,195,0.7991,0.004,0.7928,0.7984,0.7984,0.7984,0.7984,0.7984,0.8215,0.8291
350,passif_total,198,46.6638,5.1064,8.5224,46.77,47.9151,47.9665,47.9666,47.9666,47.9666,47.9666
350,actif_liquide,198,16.7858,1.2374,8.4689,16.811,17.1014,17.1144,17.1144,17.1144,17.1144,17.1144
350,actif_total,198,58.4497,6.3378,11.9913,58.581,60.0165,60.0809,60.081,60.081,60.081,60.081
350,ratio_L_P,198,0.3656,0.0641,0.3568,0.3568,0.3568,0.3568,0.3569,0.3594,0.4473,0.9937
350,taux_interne,198,0.0741,0.0104,0.0722,0.0722,0.0722,0.0722,0.0722,0.0731,0.1028,0.1713
350,levier_entite,198,0.7978,0.0089,0.7107,0.7984,0.7984,0.7984,0.7984,0.7984,0.8043,0.8146
360,passif_total,205,46.2932,5.9506,11.2223,45.1875,47.9269,47.9666,47.9666,47.9666,47.9666,47.9666
360,actif_liquide,205,16.6634,1.6137,7.8939,16.4057,17.1044,17.1144,17.1144,17.1144,17.1144,17.1144
360,actif_total,205,57.9566,7.5631,14.1545,56.5932,60.0313,60.0809,60.081,60.081,60.081,60.081
360,ratio_L_P,205,0.3639,0.034,0.3568,0.3568,0.3568,0.3568,0.3569,0.3631,0.5241,0.7068
360,taux_interne,205,0.0744,0.0095,0.0722,0.0722,0.0722,0.0722,0.0722,0.0744,0.1267,0.1493
360,levier_entite,205,0.7992,0.0043,0.7928,0.7984,0.7984,0.7984,0.7984,0.7984,0.8229,0.8318
370,passif_total,211,46.2312,5.8942,8.5224,44.3715,47.9422,47.9666,47.9666,47.9666,47.9666,47.9666
370,actif_liquide,211,16.6533,1.5593,7.8939,16.1949,17.1082,17.1144,17.1144,17.1144,17.1144,17.1144
370,actif_total,211,57.8845,7.4485,11.9913,55.5664,60.0505,60.0809,60.081,60.081,60.081,60.081
370,ratio_L_P,211,0.365,0.0486,0.3568,0.3568,0.3568,0.3568,0.3569,0.365,0.4692,0.9937
370,taux_interne,211,0.0745,0.0099,0.0722,0.0722,0.0722,0.0722,0.0722,0.0751,0.1144,0.1713
370,levier_entite,211,0.7988,0.0072,0.7107,0.7984,0.7984,0.7984,0.7984,0.7984,0.8212,0.8291
380,passif_total,218,45.9787,6.6303,8.5224,43.7636,47.9472,47.9666,47.9666,47.9666,47.9666,47.9666
380,actif_liquide,218,16.5911,1.7392,7.8939,16.0352,17.1095,17.1144,17.1144,17.1144,17.1144,17.1144
380,actif_total,218,57.5698,8.3651,11.9913,54.7989,60.0566,60.0809,60.081,60.081,60.081,60.081
380,ratio_L_P,218,0.3676,0.0559,0.3568,0.3568,0.3568,0.3568,0.3568,0.3665,0.5868,0.9937
380,taux_interne,218,0.0751,0.012,0.0722,0.0722,0.0722,0.0722,0.0722,0.0756,0.1363,0.1713
380,levier_entite,218,0.7988,0.0075,0.7107,0.7984,0.7984,0.7984,0.7984,0.7984,0.828,0.8318
