# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
0,11,0,0,131.9048,93.7464,93.1584,0.0,0.710713,0.993727,0.0,0.0,0,0.0
1,11,0,0,155.6999,123.4451,87.2548,0.0,0.79284,0.706831,0.0,0.0,0,0.0
2,11,0,0,179.8007,147.9674,86.8333,0.0,0.822952,0.586841,0.0,0.0,0,0.0
3,12,0,0,215.6474,177.9245,97.7229,0.0,0.825071,0.549238,0.0,0.0,0,0.0
4,12,0,0,241.1693,200.1123,101.057,0.0,0.829759,0.505001,0.0,0.0,0,0.0
5,12,0,0,266.0854,220.506,105.5794,0.0,0.828704,0.478805,0.0,0.0,0,0.0
6,12,0,0,290.2619,239.6332,110.6287,0.0,0.825576,0.461659,0.0,0.0,0,0.0
7,12,0,0,313.6214,257.7778,115.8435,0.0,0.82194,0.449393,0.0,0.0,0,0.0
8,12,0,0,336.1157,275.0908,121.0248,0.0,0.818441,0.439945,0.0,0.0,0,0.0
9,12,0,0,357.7152,291.6512,126.064,0.0,0.815317,0.432242,0.0,0.0,0,0.0
10,12,0,0,378.4037,307.5,130.9037,0.0,0.812624,0.425703,0.0,0.0,0,0.0
11,13,0,0,410.1669,331.182,143.9849,0.0,0.807432,0.434761,0.0,0.0,0,0.0
12,13,0,0,431.1879,348.3658,147.8221,0.0,0.807921,0.42433,0.0,0.0,0,0.0
13,14,0,0,463.3235,372.9368,160.3867,0.0,0.804917,0.430064,0.0,0.0,0,0.0
14,15,0,0,496.7108,399.2732,172.4376,0.0,0.803834,0.431879,0.0,0.0,0,0.0
15,16,0,0,531.3744,427.0204,184.354,0.0,0.803615,0.431722,0.0,0.0,0,0.0
16,16,0,0,555.3114,447.446,187.8654,0.0,0.805757,0.419862,0.0,0.0,0,0.0
17,17,0,0,590.3148,474.7649,200.5499,0.0,0.804257,0.422419,0.0,0.0,0,0.0
18,18,0,0,626.4942,503.5389,212.9553,0.0,0.803741,0.422917,0.0,0.0,0,0.0
19,18,0,0,651.8696,524.9939,216.8757,0.0,0.805366,0.413101,0.0,0.0,0,0.0
20,18,0,0,676.2503,544.8003,221.45,0.0,0.805619,0.406479,0.0,0.0,0,0.0
21,19,0,0,711.5692,571.8532,234.716,0.0,0.803651,0.410448,0.0,0.0,0,0.0
22,19,0,0,735.9923,592.0205,238.9718,0.0,0.804384,0.403655,0.0,0.0,0,0.0
23,20,0,0,771.3724,619.3019,252.0705,0.0,0.802857,0.407024,0.0,0.0,0,0.0
24,20,0,0,795.8557,639.6202,256.2355,0.0,0.803689,0.400606,0.0,0.0,0,0.0
25,20,0,0,819.2982,658.4834,260.8149,0.0,0.803716,0.396084,0.0,0.0,0,0.0
26,20,0,0,841.6647,676.1763,265.4883,0.0,0.80338,0.392632,0.0,0.0,0,0.0
27,20,0,0,862.9552,692.8652,270.09,0.0,0.802898,0.389816,0.0,0.0,0,0.0
28,20,0,0,883.1855,708.6514,274.5341,0.0,0.802381,0.387404,0.0,0.0,0,0.0
29,21,0,0,914.3707,732.1235,287.2472,0.0,0.800686,0.392348,0.0,0.0,0,0.0
30,21,0,0,934.7201,748.9837,290.7364,0.0,0.801292,0.388175,0.0,0.0,0,0.0
31,21,0,0,954.1219,764.6211,294.5009,0.0,0.801387,0.385159,0.0,0.0,0,0.0
32,23,0,0,996.5432,796.3023,315.2409,0.0,0.799065,0.395881,0.0,0.0,0,0.0
33,23,0,0,1018.3581,815.4707,317.8874,0.0,0.80077,0.389821,0.0,0.0,0,0.0
34,23,0,0,1039.3029,832.9149,321.3879,0.0,0.801417,0.385859,0.0,0.0,0,0.0
35,25,0,0,1083.2899,866.1179,342.1719,0.0,0.799526,0.395064,0.0,0.0,0,0.0
36,26,0,0,1118.6583,895.1634,353.4949,0.0,0.800212,0.394894,0.0,0.0,0,0.0
37,26,0,0,1143.3096,916.5593,356.7503,0.0,0.801672,0.389228,0.0,0.0,0,0.0
38,26,0,0,1167.0191,936.1299,360.8893,0.0,0.802155,0.385512,0.0,0.0,0,0.0
39,26,0,0,1189.7162,954.334,365.3822,0.0,0.802153,0.382866,0.0,0.0,0,0.0
40,28,0,0,1235.3643,988.4778,386.8866,0.0,0.800151,0.391396,0.0,0.0,0,0.0
41,29,0,0,1272.3188,1018.5468,398.772,0.0,0.800544,0.391511,0.0,0.0,0,0.0
42,29,0,0,1298.4864,1040.9936,402.4929,0.0,0.801698,0.386643,0.0,0.0,0,0.0
43,29,0,0,1323.6444,1061.6106,407.0338,0.0,0.802036,0.383412,0.0,0.0,0,0.0
44,29,0,0,1347.7229,1080.8384,411.8846,0.0,0.801974,0.381079,0.0,0.0,0,0.0
45,29,0,0,1370.7037,1098.928,416.7757,0.0,0.801725,0.379257,0.0,0.0,0,0.0
46,30,0,0,1404.582,1124.5492,430.0328,0.0,0.800629,0.382405,0.0,0.0,0,0.0
47,31,0,0,1439.5456,1151.9699,442.5756,0.0,0.800232,0.38419,0.0,0.0,0,0.0
48,31,0,0,1463.6539,1172.2569,446.397,0.0,0.800911,0.380801,0.0,0.0,0,0.0
49,31,0,0,1486.7407,1190.9951,450.7457,0.0,0.801078,0.378461,0.0,0.0,0,0.0
50,32,0,0,1520.7558,1217.0349,463.721,0.0,0.800283,0.381025,0.0,0.0,0,0.0
51,32,0,0,1543.8783,1236.222,467.6562,0.0,0.800725,0.378295,0.0,0.0,0,0.0
52,32,0,0,1565.9796,1254.0242,471.9554,0.0,0.800792,0.376353,0.0,0.0,0,0.0
53,33,0,0,1599.0252,1279.2281,484.7971,0.0,0.800005,0.378976,0.0,0.0,0,0.0
54,34,0,0,1633.1934,1306.1674,497.0261,0.0,0.799763,0.380523,0.0,0.0,0,0.0
55,35,0,0,1668.5321,1334.4681,509.064,0.0,0.799786,0.381473,0.0,0.0,0,0.0
56,36,0,0,1705.0458,1363.914,521.1318,0.0,0.799928,0.382085,0.0,0.0,0,0.0
57,36,0,0,1730.7291,1385.8527,524.8764,0.0,0.800733,0.378739,0.0,0.0,0,0.0
58,38,0,0,1779.3688,1423.0684,546.3005,0.0,0.79976,0.383889,0.0,0.0,0,0.0
59,40,0,0,1831.2509,1464.3293,566.9216,0.0,0.799633,0.387154,0.0,0.0,0,0.0
60,40,0,0,1862.4366,1491.8867,570.5499,0.0,0.80104,0.382435,0.0,0.0,0,0.0
61,41,0,0,1904.5373,1525.4872,584.0501,0.0,0.800975,0.382861,0.0,0.0,0,0.0
62,41,0,0,1935.6067,1551.4607,589.146,0.0,0.801537,0.379736,0.0,0.0,0,0.0
63,41,0,0,1965.4556,1575.5384,594.9172,0.0,0.801615,0.377596,0.0,0.0,0,0.0
64,41,0,0,1994.0235,1598.128,600.8954,0.0,0.801459,0.376,0.0,0.0,0,0.0
65,41,0,0,2021.295,1619.4623,606.8327,0.0,0.8012,0.374712,0.0,0.0,0,0.0
66,44,0,0,2083.2503,1665.2458,638.0045,0.0,0.79935,0.383129,0.0,0.0,0,0.0
67,44,0,0,2114.4488,1692.529,641.9198,0.0,0.800459,0.379267,0.0,0.0,0,0.0
68,44,0,0,2144.4848,1717.4254,647.0593,0.0,0.800857,0.376761,0.0,0.0,0,0.0
69,44,0,0,2173.2397,1740.5479,652.6918,0.0,0.8009,0.374992,0.0,0.0,0,0.0
70,45,0,0,2212.6725,1770.7658,666.9068,0.0,0.800284,0.376621,0.0,0.0,0,0.0
71,45,0,0,2240.9657,1793.9368,672.0288,0.0,0.80052,0.374611,0.0,0.0,0,0.0
72,45,0,0,2267.9937,1815.5366,677.4571,0.0,0.800503,0.373144,0.0,0.0,0,0.0
73,45,0,0,2293.7346,1835.8353,682.8993,0.0,0.80037,0.371983,0.0,0.0,0,0.0
74,46,0,0,2330.1912,1863.5162,696.675,0.0,0.799727,0.37385,0.0,0.0,0,0.0
75,46,0,0,2355.5698,1884.3358,701.234,0.0,0.799949,0.372139,0.0,0.0,0,0.0
76,47,0,0,2391.7512,1912.2374,714.5139,0.0,0.799513,0.373653,0.0,0.0,0,0.0
77,49,0,0,2440.887,1950.1625,735.7244,0.0,0.798957,0.377263,0.0,0.0,0,0.0
78,49,0,0,2469.2124,1974.9196,739.2928,0.0,0.799818,0.374341,0.0,0.0,0,0.0
79,49,0,0,2496.42,1997.4967,743.9233,0.0,0.800144,0.372428,0.0,0.0,0,0.0
80,49,0,0,2522.4236,2018.4433,748.9803,0.0,0.8002,0.371068,0.0,0.0,0,0.0
81,49,0,0,2547.2051,2038.0739,754.1312,0.0,0.800122,0.370022,0.0,0.0,0,0.0
82,49,0,0,2570.774,2056.5745,759.1996,0.0,0.799983,0.369157,0.0,0.0,0,0.0
83,49,0,0,2593.153,2074.0601,764.0929,0.0,0.799822,0.368404,0.0,0.0,0,0.0
84,50,0,0,2626.3637,2099.1294,777.2343,0.0,0.799253,0.370265,0.0,0.0,0,0.0
85,51,0,0,2660.6126,2126.0143,789.5982,0.0,0.799069,0.371398,0.0,0.0,0,0.0
86,52,0,0,2695.9654,2154.2877,801.6777,0.0,0.799078,0.372131,0.0,0.0,0,0.0
87,53,0,0,2732.4398,2183.706,813.7339,0.0,0.799178,0.372639,0.0,0.0,0,0.0
88,55,0,0,2782.0234,2222.6486,834.3748,0.0,0.798932,0.375397,0.0,0.0,0,0.0
89,55,0,0,2810.8898,2248.1603,837.7295,0.0,0.799804,0.372629,0.0,0.0,0,0.0
90,55,0,0,2838.7003,2271.3577,842.3426,0.0,0.80014,0.370854,0.0,0.0,0,0.0
91,56,0,0,2877.3405,2301.3814,855.9591,0.0,0.799829,0.371933,0.0,0.0,0,0.0
92,56,0,0,2904.9589,2324.237,860.7219,0.0,0.800093,0.370325,0.0,0.0,0,0.0
93,56,0,0,2931.4101,2345.48,865.9301,0.0,0.80012,0.369191,0.0,0.0,0,0.0
94,56,0,0,2956.6579,2365.4231,871.2348,0.0,0.800033,0.368321,0.0,0.0,0,0.0
95,57,0,0,2992.6936,2392.7707,884.9229,0.0,0.799537,0.369832,0.0,0.0,0,0.0
96,57,0,0,3017.7142,2413.2888,889.4255,0.0,0.799708,0.368553,0.0,0.0,0,0.0
97,57,0,0,3041.601,2432.4014,894.1996,0.0,0.799711,0.36762,0.0,0.0,0,0.0
98,57,0,0,3064.3349,2450.3499,898.9849,0.0,0.799635,0.36688,0.0,0.0,0,0.0
99,57,0,0,3085.9279,2467.2784,903.6496,0.0,0.799526,0.366254,0.0,0.0,0,0.0
100,58,0,0,3118.3967,2491.8006,916.5961,0.0,0.799065,0.367845,0.0,0.0,0,0.0
101,58,0,0,3139.9537,2509.6345,920.3192,0.0,0.799258,0.366714,0.0,0.0,0,0.0
102,58,0,0,3160.4904,2526.1793,924.3111,0.0,0.7993,0.365893,0.0,0.0,0,0.0
103,63,0,0,3239.9519,2584.276,970.6759,0.0,0.797628,0.375608,0.0,0.0,0,0.0
104,64,0,0,3281.2486,2620.8605,980.3881,0.0,0.798739,0.374071,0.0,0.0,0,0.0
105,64,0,0,3311.869,2648.4367,983.4322,0.0,0.79968,0.371326,0.0,0.0,0,0.0
106,64,0,0,3341.4516,2673.3678,988.0838,0.0,0.800062,0.369603,0.0,0.0,0,0.0
107,66,0,0,3393.8506,2713.4535,1010.397,0.0,0.799521,0.372366,0.0,0.0,0,0.0
108,66,0,0,3425.3791,2740.4296,1014.9496,0.0,0.800037,0.370361,0.0,0.0,0,0.0
109,67,0,0,3467.7278,2773.7659,1028.9618,0.0,0.79988,0.370962,0.0,0.0,0,0.0
110,68,0,0,3510.9736,2808.1635,1042.81,0.0,0.799825,0.371349,0.0,0.0,0,0.0
111,68,0,0,3543.1238,2834.9254,1048.1984,0.0,0.80012,0.369745,0.0,0.0,0,0.0
112,69,0,0,3585.9747,2868.2877,1062.687,0.0,0.799863,0.370495,0.0,0.0,0,0.0
113,69,0,0,3617.648,2894.3037,1068.3444,0.0,0.800051,0.36912,0.0,0.0,0,0.0
114,69,0,0,3647.988,2918.5535,1074.4345,0.0,0.800045,0.368139,0.0,0.0,0,0.0
115,69,0,0,3676.9544,2941.3628,1080.5916,0.0,0.799945,0.367378,0.0,0.0,0,0.0
116,70,0,0,3716.538,2971.4437,1095.0944,0.0,0.799519,0.36854,0.0,0.0,0,0.0
117,71,0,0,3756.9283,3003.0891,1108.8392,0.0,0.799347,0.369233,0.0,0.0,0,0.0
118,72,0,0,3798.1809,3035.9041,1122.2768,0.0,0.799305,0.369668,0.0,0.0,0,0.0
119,72,0,0,3828.3169,3061.1403,1127.1766,0.0,0.799605,0.368221,0.0,0.0,0,0.0
120,73,0,0,3869.1497,3093.0088,1141.1409,0.0,0.799403,0.368942,0.0,0.0,0,0.0
121,73,0,0,3898.8171,3117.5533,1146.2638,0.0,0.799615,0.367681,0.0,0.0,0,0.0
122,73,0,0,3927.1767,3140.3522,1151.8246,0.0,0.799646,0.366782,0.0,0.0,0,0.0
123,74,0,0,3966.1913,3170.2562,1165.9351,0.0,0.79932,0.367773,0.0,0.0,0,0.0
124,75,0,0,4006.041,3201.6365,1179.4045,0.0,0.799202,0.368376,0.0,0.0,0,0.0
125,77,0,0,4058.7699,3242.6651,1201.1049,0.0,0.798928,0.370407,0.0,0.0,0,0.0
126,80,0,0,4126.5525,3295.8412,1230.7113,0.0,0.798691,0.373413,0.0,0.0,0,0.0
127,81,0,0,4175.5991,3337.7083,1242.8908,0.0,0.799336,0.372379,0.0,0.0,0,0.0
128,81,0,0,4213.5649,3370.5639,1248.001,0.0,0.799932,0.370265,0.0,0.0,0,0.0
129,82,0,0,4262.1252,3409.1871,1262.9381,0.0,0.79988,0.370451,0.0,0.0,0,0.0
