step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
935,26,990,2,173.433,2.8179,0.0,1,162.9856,0,0.0,0.0,44.795,3,1396.5188,1263.7023,218.0215,48.6039,0.077916
936,27,991,1,182.7945,4.3018,0.0,0,174.4706,0,0.0,0.0,44.795,3,1471.8349,1329.8027,232.2372,49.252,0.077431
937,26,991,0,188.0609,4.3018,0.0,2,168.561,1,0.0,0.0,44.795,3,1445.7638,1305.558,225.4108,50.2138,0.075362
938,28,993,2,186.997,4.3018,0.0,1,177.1314,0,0.0,0.0,58.053,4,1544.1389,1388.3915,237.6944,49.5854,0.076699
939,24,994,1,196.524,5.5998,0.0,8,139.3537,5,0.0,0.0,0,0,1056.8495,994.7272,182.1224,41.447,0.082744
940,25,995,1,149.8766,0.0,0.0,0,146.4831,0,0.0,0.0,0,0,1125.8335,1058.7376,192.0959,42.3495,0.081545
941,24,996,1,157.9416,0.0,0.0,3,136.0057,2,0.0,0.0,0,0,1024.0271,966.4968,177.5303,40.2707,0.082933
942,25,997,1,146.6017,0.0,0.0,0,143.2242,0,0.0,0.0,0,0,1092.6378,1030.0713,187.5665,41.2029,0.081308
943,24,997,0,151.8727,0.0,0.0,1,139.0855,1,0.0,0.0,0,0,1099.4724,1035.563,183.9094,43.1485,0.078739
944,23,997,0,150.3487,0.0,0.0,1,131.6262,1,0.0,0.0,0,0,1055.1379,995.3267,174.8112,43.2751,0.076698
945,25,999,2,147.5504,0.0,0.0,1,141.3648,0,0.0,0.0,9.8512,1,1141.0832,1068.51,187.722,42.7404,0.078182
946,27,1001,2,158.1305,0.9081,0.0,0,156.493,0,0.0,0.0,9.8512,1,1221.2042,1140.652,205.701,42.2464,0.079736
947,26,1002,1,166.6186,0.9081,0.0,3,147.9888,2,0.0,0.0,9.8512,1,1145.7348,1071.7088,194.1748,41.2196,0.081112
948,23,1002,0,156.4652,0.9081,0.0,3,128.9797,3,0.0,0.0,0,0,997.0882,942.4357,169.6525,40.9755,0.080649
949,25,1004,2,143.5703,0.0,0.0,1,137.5455,0,0.0,0.0,10.7761,1,1085.3588,1018.0138,181.569,40.7206,0.081826
950,24,1005,1,153.1356,1.0561,0.0,4,128.0655,2,0.0,0.0,25.2035,2,1062.822,986.625,170.9935,41.1094,0.081681
951,24,1006,1,149.6863,2.2005,0.0,1,135.5548,1,0.0,0.0,25.2035,2,1082.0434,998.155,178.6848,41.5898,0.08285
952,25,1007,1,151.0365,2.2005,0.0,0,145.2786,0,0.0,0.0,25.2035,2,1151.8671,1060.6181,191.0455,42.4247,0.081704
953,25,1008,1,158.8628,2.2005,0.0,1,146.1891,1,0.0,0.0,25.2035,2,1151.0799,1059.0446,191.8318,42.3618,0.082772
954,23,1008,0,156.486,2.2005,0.0,2,130.5516,2,0.0,0.0,14.4274,1,1028.1309,956.8376,171.8659,41.6016,0.08139
955,26,1011,3,149.0126,1.1444,0.0,1,144.8354,0,0.0,0.0,27.1095,2,1132.133,1045.1713,189.8522,40.1989,0.085185
956,24,1011,0,157.587,2.3939,0.0,2,133.2847,2,0.0,0.0,27.1095,2,1052.5389,970.2942,175.1352,40.4289,0.082969
957,24,1012,1,149.1867,2.3939,0.0,2,132.9891,1,0.0,0.0,12.682,1,1008.4808,942.3421,173.4567,39.2643,0.083785
958,21,1012,0,143.9726,1.2496,0.0,3,116.0547,3,0.0,0.0,0,0,862.2504,816.189,151.0615,38.8661,0.083994
959,19,1012,0,127.0937,0.0,0.0,3,104.6013,2,0.0,0.0,0,0,781.831,740.4379,136.3931,38.9704,0.082834
960,24,1018,6,129.8084,0.0,0.0,1,137.3515,1,0.0,0.0,0,0,845.3156,795.0778,170.2378,33.1282,0.100145
961,22,1019,1,135.6504,0.0,0.0,4,117.9087,3,0.0,0.0,0,0,736.1601,699.1875,146.9726,31.7812,0.099782
962,23,1020,1,124.4235,0.0,0.0,0,123.1594,0,0.0,0.0,0,0,808.8509,768.4281,155.4228,33.4099,0.096118
963,25,1022,2,135.3226,0.0,0.0,0,135.9918,0,0.0,0.0,0,0,895.7232,849.0771,171.6461,33.9631,0.093833
964,23,1022,0,142.6983,0.0,0.0,2,122.3276,2,0.0,0.0,0,0,836.623,795.6302,155.9927,34.5926,0.090977
965,21,1022,0,134.1265,0.0,0.0,2,112.9311,2,0.0,0.0,0,0,786.4676,746.841,144.6266,35.5639,0.089298
966,22,1023,1,127.8993,0.0,0.0,0,122.6589,0,0.0,0.0,0,0,857.3575,810.3158,157.0417,36.8325,0.088089
967,25,1027,4,142.4858,0.0,0.0,1,142.7311,1,0.0,0.0,0,0,911.1536,857.6753,178.4783,34.307,0.095829
968,26,1028,1,147.176,0.0,0.0,0,146.4137,0,0.0,0.0,0,0,991.7055,935.8214,185.8841,35.9931,0.092347
969,24,1028,0,154.6333,0.0,0.0,3,130.8274,2,0.0,0.0,0,0,914.6187,866.9835,167.6352,36.1243,0.089233
970,22,1028,0,143.2305,0.0,0.0,2,120.8685,2,0.0,0.0,0,0,862.3745,816.7137,155.6608,37.1234,0.087143
971,25,1031,3,140.8171,0.0,0.0,1,137.4617,0,0.0,0.0,9.7501,1,969.0055,908.2541,176.0013,36.3302,0.090085
972,24,1031,0,150.0152,1.0132,0.0,1,134.4258,1,0.0,0.0,0,0,951.6514,898.997,172.6544,37.4582,0.087689
973,22,1032,1,148.6548,0.0,0.0,4,120.2695,3,0.0,0.0,0,0,827.5825,784.1204,153.462,35.6418,0.090071
974,24,1034,2,135.0071,0.0,0.0,1,128.5723,0,0.0,0.0,11.3375,1,923.4303,866.6182,165.4746,36.1091,0.090219
975,23,1034,0,143.7137,1.2434,0.0,1,126.544,1,0.0,0.0,11.3375,1,931.5545,871.4287,163.7882,37.8882,0.086807
976,24,1035,1,143.4462,1.2434,0.0,0,137.0114,0,0.0,0.0,11.3375,1,1006.1855,937.7972,177.0507,39.0749,0.085103
977,25,1036,1,150.9254,1.2434,0.0,0,145.7727,0,0.0,0.0,11.3375,1,1081.9514,1006.7902,188.8236,40.2716,0.083283
978,25,1037,1,159.1495,1.2434,0.0,1,149.1476,1,0.0,0.0,11.3375,1,1116.5892,1036.7252,193.5265,41.469,0.083755
979,24,1037,0,159.8404,1.2434,0.0,1,142.1929,1,0.0,0.0,0,0,1086.3987,1020.3004,186.0983,42.5125,0.081412
980,24,1038,1,157.7441,0.0,0.0,1,144.8364,1,0.0,0.0,0,0,1097.74,1028.71,189.03,42.8629,0.08298
981,21,1038,0,156.1261,0.0,0.0,3,127.997,3,0.0,0.0,0,0,983.6934,921.0441,167.6493,43.8592,0.081844
982,21,1039,1,142.3784,0.0,0.0,2,129.7127,1,0.0,0.0,0,0,981.5468,917.4474,169.0994,43.688,0.08308
983,22,1040,1,141.5165,0.0,0.0,0,137.6748,0,0.0,0.0,0,0,1048.6124,978.8775,179.735,44.4944,0.082285
984,22,1041,1,149.0292,0.0,0.0,2,136.2288,1,0.0,0.0,0,0,1032.0744,964.4353,177.6391,43.838,0.083058
985,24,1043,2,149.8316,0.0,0.0,1,142.3897,0,0.0,0.0,14.0638,1,1127.0516,1045.4453,187.5425,43.5602,0.084399
986,25,1044,1,159.8879,1.4681,0.0,0,152.9805,0,0.0,0.0,14.0638,1,1200.8206,1110.8813,200.8755,44.4353,0.082494
987,25,1045,1,167.9777,1.4681,0.0,2,153.1508,1,0.0,0.0,14.0638,1,1190.3462,1100.7515,200.5308,44.0301,0.083451
988,24,1045,0,164.8144,1.4681,0.0,1,146.751,1,0.0,0.0,14.0638,1,1166.6347,1079.1975,193.3733,44.9666,0.080847
989,25,1046,1,162.2452,1.4681,0.0,0,156.2742,0,0.0,0.0,14.0638,1,1239.3039,1144.552,205.6881,45.7821,0.080494
990,24,1047,1,170.1669,1.4681,0.0,2,152.3403,2,0.0,0.0,14.0638,1,1195.6047,1101.731,199.8098,45.9055,0.082621
991,24,1048,1,165.1601,1.4681,0.0,2,149.8505,1,0.0,0.0,0,0,1152.7619,1076.5752,196.1867,44.8573,0.08364
992,23,1049,1,162.1298,0.0,0.0,3,142.251,2,0.0,0.0,0,0,1079.5629,1008.9756,185.5873,43.8685,0.084405
993,22,1050,1,153.69,0.0,0.0,3,130.4492,2,0.0,0.0,0,0,966.8017,907.5,169.3017,41.25,0.08539
994,23,1052,2,143.3458,0.0,0.0,1,136.9332,1,0.0,0.0,0,0,983.1062,921.9234,176.1827,40.0836,0.088887
995,21,1052,0,143.1122,0.0,0.0,2,124.4863,2,0.0,0.0,0,0,924.6269,867.9666,161.6603,41.3317,0.086443
996,22,1053,1,136.9695,0.0,0.0,0,132.855,0,0.0,0.0,0,0,992.2135,929.525,172.6885,42.2511,0.085009
997,21,1053,0,142.4641,0.0,0.0,1,129.9401,1,0.0,0.0,0,0,1004.2429,938.8569,170.386,44.7075,0.082421
998,19,1054,1,143.983,0.0,0.0,5,113.0217,3,0.0,0.0,0,0,822.5931,771.6404,145.9527,40.6127,0.086194
999,17,1054,0,121.6384,0.0,0.0,4,93.4336,2,0.0,0.0,7.3387,1,716.6604,671.9617,122.36,39.5272,0.084168
