# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
130,passif_total,70,439.631,160.2876,261.0856,282.7786,311.0054,371.3726,531.5767,703.8365,747.0609,768.6172
130,actif_liquide,70,62.2694,27.3018,28.8665,38.3782,41.0111,50.9712,70.7704,111.0454,128.7414,130.3209
130,actif_total,70,613.3095,425.2159,286.4644,317.658,348.175,417.1555,597.3471,1418.8197,1732.5365,1767.4445
130,ratio_L_P,70,0.1391,0.0118,0.1099,0.1249,0.1343,0.1383,0.1407,0.1584,0.17,0.1767
130,taux_interne,70,0.0249,0.0041,0.018,0.0188,0.0217,0.0259,0.0284,0.0297,0.0309,0.0309
130,levier_entite,70,0.8212,0.1552,0.4076,0.4975,0.8885,0.8898,0.8906,0.902,0.9126,0.9167
140,passif_total,77,455.1247,177.2703,156.3079,296.7658,326.0897,380.7161,558.8186,770.597,787.9514,788.9795
140,actif_liquide,77,58.1935,24.9111,18.0002,39.1781,41.445,50.465,69.248,92.7131,124.3209,125.0781
140,actif_total,77,637.9035,478.6565,175.4194,332.6225,365.7643,422.286,627.2067,1549.3048,1979.142,2022.4247
140,ratio_L_P,77,0.1287,0.0207,0.05,0.1066,0.129,0.1341,0.1371,0.1397,0.159,0.1597
140,taux_interne,77,0.0247,0.0047,0.0178,0.018,0.0212,0.0256,0.0277,0.029,0.0396,0.04
140,levier_entite,77,0.8282,0.1574,0.3901,0.4994,0.89,0.8912,0.892,0.9036,0.949,0.9571
150,passif_total,84,465.7632,185.5948,158.8328,282.3457,336.63,390.5794,583.926,806.9306,842.2358,854.0199
150,actif_liquide,84,61.4205,27.9837,10.7579,37.3288,41.9922,51.5841,72.07,105.4422,142.798,145.4895
150,actif_total,84,663.7239,536.7177,164.5907,312.7591,373.9775,438.0073,654.6964,1694.0042,2263.7488,2323.6212
150,ratio_L_P,84,0.1308,0.0164,0.05,0.1211,0.1289,0.1327,0.1351,0.141,0.1677,0.1732
150,taux_interne,84,0.0245,0.0046,0.0171,0.0176,0.0207,0.0253,0.0273,0.0298,0.0364,0.0397
150,levier_entite,84,0.8295,0.1622,0.3546,0.4812,0.8915,0.8923,0.8937,0.9031,0.9389,0.965
160,passif_total,88,494.9251,195.3081,289.5355,310.6895,352.0838,411.1686,611.0615,864.5168,918.1236,919.3998
160,actif_liquide,88,63.4743,29.2884,19.8759,40.2636,43.5649,52.9356,73.6433,103.6652,154.8112,160.0293
160,actif_total,88,709.6792,598.5167,321.5237,346.9971,389.0249,460.7553,684.3931,1872.8987,2573.7175,2646.6644
160,ratio_L_P,88,0.1281,0.0188,0.05,0.1195,0.127,0.1307,0.133,0.1353,0.1705,0.1743
160,taux_interne,88,0.0236,0.0039,0.0165,0.017,0.0202,0.0247,0.0266,0.0284,0.0294,0.0294
160,levier_entite,88,0.8318,0.1631,0.3474,0.4603,0.8926,0.8932,0.8949,0.903,0.9447,0.9594
170,passif_total,93,515.4428,197.5935,319.1745,338.78,366.1219,438.0213,595.386,921.8749,947.2973,955.4597
170,actif_liquide,93,66.1595,29.6055,21.9791,42.9048,45.3223,55.2453,76.5291,108.5396,148.6959,159.4773
170,actif_total,93,750.4748,665.7404,344.8631,377.8955,408.7887,490.4403,666.9151,2044.9178,2912.49,3018.6521
