# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
557,2,806.5371,4493.7367,811.8113,649895.3638,439886.424,48954.3735,507,0.001241,0.0,0,2,406.6967
558,1,387.4127,2182.1128,389.3212,645238.3138,438550.0232,49780.5476,506,0.0006,0.0,0,1,389.3212
559,1,457.8218,2486.9892,461.3793,646108.4297,439850.208,48370.437,505,0.000709,0.0,0,1,461.3793
562,1,455.1054,2477.9588,455.3973,645550.7644,438427.9408,50265.9858,507,0.000705,0.0,0,1,455.3973
564,1,419.1108,2362.9283,419.5,644832.3838,438433.2148,50378.9802,506,0.00065,0.0,0,1,419.5
567,1,425.5036,2451.386,426.3826,646786.9964,439809.6507,49403.9423,506,0.000658,0.0,0,1,426.3826
570,1,537.5099,2713.2377,540.1056,647551.3459,439768.1859,49867.632,507,0.00083,0.0,0,1,540.1056
572,1,423.9408,2360.1583,424.5521,647719.2922,439848.8306,49806.1845,506,0.000655,0.0,0,1,424.5521
577,1,420.5288,2326.518,421.9055,655244.3472,442215.0542,48432.5931,507,0.000642,0.0,0,1,421.9055
584,1,427.6545,2472.5369,430.2319,664307.7142,443049.7911,49320.0405,508,0.000644,0.0,0,1,430.2319
589,1,409.8535,2406.7989,413.2675,667603.1635,442810.9253,50662.2848,510,0.000614,0.0,0,1,413.2675
594,2,868.7741,5017.9337,871.4498,677058.4851,446492.284,48148.2309,510,0.001283,0.0,0,2,481.5255
597,1,350.8842,2201.6181,353.0392,673995.0766,444262.8543,50480.3809,510,0.000521,0.0,0,1,353.0392
598,1,502.3553,2687.6557,502.5713,672646.6094,444050.0242,50654.9939,510,0.000747,0.0,0,1,502.5713
605,1,449.6593,2578.504,450.1964,682308.0291,446957.5355,49562.3353,514,0.000659,0.0,0,1,450.1964
610,1,427.1725,2522.22,428.5246,687878.5008,447478.1965,50292.9743,515,0.000621,0.0,0,1,428.5246
612,1,506.7793,2826.2039,509.4019,687069.575,446913.0404,51141.4478,517,0.000738,0.0,0,1,509.4019
614,1,465.433,2659.0673,469.4308,688727.3213,448487.4799,49754.9164,517,0.000676,0.0,0,1,469.4308
619,2,1014.9135,5645.1541,1021.0926,694396.4861,448754.3603,50974.9263,523,0.001462,0.0,0,2,546.028
624,1,412.7912,2262.8037,416.0078,695058.0016,449456.2385,51216.9609,524,0.000594,0.0,0,1,416.0078
626,2,1067.8436,5685.0961,1069.0782,697033.5185,450356.7677,50676.7005,523,0.001532,0.0,0,2,598.8811
627,1,462.5878,2633.9762,462.6829,694826.0798,451565.6671,48780.4892,522,0.000666,0.0,0,1,462.6829
629,1,470.7506,2641.7423,471.0751,693465.1497,449798.0203,50889.2872,522,0.000679,0.0,0,1,471.0751
633,2,866.1167,5142.5274,869.9918,699103.6119,452007.1123,49796.4273,524,0.001239,0.0,0,2,509.6324
636,2,909.3842,4998.715,913.596,698859.5755,451328.1254,50796.8282,523,0.001301,0.0,0,2,493.584
641,1,450.4181,2682.1548,452.7592,700055.1414,451616.4022,51515.4061,524,0.000643,0.0,0,1,452.7592
642,1,405.3163,2273.6887,408.2943,698323.7903,451497.6292,51543.8329,523,0.00058,0.0,0,1,408.2943
643,2,1001.2881,5622.0908,1007.7301,697093.7293,451483.536,51494.7074,522,0.001436,0.0,0,2,561.7485
644,1,487.4983,2795.5476,491.6522,691726.2148,450742.2684,51548.5009,520,0.000705,0.0,0,1,491.6522
648,2,944.7041,5423.3544,947.233,693609.2598,451412.4314,51659.2058,522,0.001362,0.0,0,2,529.519
649,1,384.3852,2422.7749,385.6075,688469.2393,450768.1164,51655.5547,521,0.000558,0.0,0,1,385.6075
650,1,353.8654,2286.1541,354.3173,687029.128,450781.8066,51557.7566,521,0.000515,0.0,0,1,354.3173
651,1,360.2475,2295.6177,360.4485,685727.2711,450770.2453,51498.0582,520,0.000525,0.0,0,1,360.4485
655,1,359.1013,2264.1374,360.5593,690079.4603,451528.2504,51590.335,521,0.00052,0.0,0,1,360.5593
660,1,373.0233,2073.2085,373.499,697609.7901,453695.6764,50572.7198,521,0.000535,0.0,0,1,373.499
666,1,515.0558,2870.1066,518.2835,707637.5897,454938.9507,50882.1267,523,0.000728,0.0,0,1,518.2835
669,2,781.1793,4888.6126,782.6648,708884.6266,454623.6787,51700.7633,523,0.001102,0.0,0,2,402.8191
670,1,370.8421,2121.4743,371.0519,704487.6691,454044.3118,51795.4629,521,0.000526,0.0,0,1,371.0519
671,1,355.8147,2329.3774,358.6061,705571.111,455519.4719,50250.9201,521,0.000504,0.0,0,1,358.6061
676,2,1148.5559,6192.989,1151.8918,710316.0971,455536.38,51394.0161,521,0.001617,0.0,0,2,593.6608
677,1,629.561,3263.5166,629.975,704231.7486,454489.0674,51574.6558,520,0.000894,0.0,0,1,629.975
679,2,976.8149,5558.6011,984.8384,703572.4778,454571.6124,51453.9148,521,0.001388,0.0,0,2,578.3755
686,1,414.3507,2629.6308,418.0964,707149.2513,455888.4562,51150.1988,523,0.000586,0.0,0,1,418.0964
691,1,438.0724,2422.4428,438.4022,716202.1507,458264.3905,49902.3687,525,0.000612,0.0,0,1,438.4022
693,1,329.8286,2257.2909,332.295,716314.5624,457433.5359,50948.7945,525,0.00046,0.0,0,1,332.295
696,1,371.193,2387.9944,371.674,720234.921,457976.6763,51070.1431,525,0.000515,0.0,0,1,371.674
705,1,498.9014,2858.3631,500.4915,735736.2736,461108.4896,50521.3667,527,0.000678,0.0,0,1,500.4915
713,2,967.0012,5655.8948,969.5032,749836.8442,464168.6599,49490.5982,529,0.00129,0.0,0,2,496.0889
716,2,957.5781,5572.9138,959.9243,746298.5827,461637.5798,52013.6486,528,0.001283,0.0,0,2,532.6612
723,1,408.6732,2611.4172,409.9477,756618.5072,464361.881,50392.2561,529,0.00054,0.0,0,1,409.9477
724,2,857.8258,5423.8256,861.5256,755763.3971,464016.3801,50637.8235,528,0.001135,0.0,0,2,442.8543
727,1,588.7856,2958.9276,589.448,752725.5169,462374.6046,52275.5895,527,0.000782,0.0,0,1,589.448
728,1,599.6576,3244.3597,600.8687,751838.1733,462884.5527,51440.5912,526,0.000798,0.0,0,1,600.8687
729,2,838.7869,5386.8567,842.1027,749000.919,461974.3052,52023.2784,526,0.00112,0.0,0,2,427.486
730,1,402.3553,2566.3892,402.5728,744922.1825,461816.6539,51597.0144,525,0.00054,0.0,0,1,402.5728
731,1,492.6324,2934.2144,495.648,743468.7797,461527.0004,51781.8234,527,0.000663,0.0,0,1,495.648
733,2,951.2278,5513.8319,957.645,742213.3436,460821.1438,52525.4923,527,0.001282,0.0,0,2,552.9203
741,1,371.2318,2499.8792,371.6837,753585.0709,464391.7079,50322.8996,529,0.000493,0.0,0,1,371.6837
742,2,1038.8571,6158.6329,1047.3717,751538.1488,463197.175,51444.5674,529,0.001382,0.0,0,2,544.8913
743,2,1201.4949,6322.2394,1210.5065,746485.3454,462632.5956,51250.6995,528,0.00161,0.0,0,2,605.2771
745,1,441.6535,2706.5239,445.3321,742948.7455,462204.8987,51002.6284,526,0.000594,0.0,0,1,445.3321
746,1,645.6349,3139.6019,647.9545,743588.1645,463228.8683,49789.8998,525,0.000868,0.0,0,1,647.9545
755,1,382.6769,2529.2799,384.1027,758009.5218,463383.7249,51505.677,527,0.000505,0.0,0,1,384.1027
758,1,382.5051,2503.1763,382.9834,761698.6474,464603.3535,50715.5253,527,0.000502,0.0,0,1,382.9834
761,1,631.8139,3379.3287,633.6114,763410.8208,464231.6952,51505.9183,528,0.000828,0.0,0,1,633.6114
762,1,477.7959,2824.3321,477.8767,760873.3028,463575.8018,51787.494,527,0.000628,0.0,0,1,477.8767
765,2,1050.098,6298.7318,1054.9086,763619.9586,464755.928,50832.0689,526,0.001375,0.0,0,2,602.9661
767,1,506.7198,3049.8369,510.0912,760329.5876,464207.1191,50747.3925,524,0.000666,0.0,0,1,510.0912
768,1,378.3447,2631.2747,381.9912,757895.1862,463225.0129,51422.9405,523,0.000499,0.0,0,1,381.9912
769,1,401.2344,2605.7456,403.262,757978.4604,463968.0404,50485.148,522,0.000529,0.0,0,1,403.262
770,2,924.9694,5885.2476,927.5055,756113.955,463035.6635,51199.7968,521,0.001223,0.0,0,2,489.7555
771,1,584.9238,3390.915,587.5923,750030.5171,461554.5007,51928.8455,520,0.00078,0.0,0,1,587.5923
772,2,947.1114,5935.1525,950.2298,747332.1441,461057.0808,51999.2116,519,0.001267,0.0,0,2,554.3342
774,1,368.035,2587.4565,370.1583,745790.3718,461554.7865,50911.1498,520,0.000493,0.0,0,1,370.1583
776,1,594.4764,3497.5262,598.1986,745627.6469,460969.6711,51506.5583,520,0.000797,0.0,0,1,598.1986
778,1,481.7241,2832.0055,482.0148,743949.4722,460303.3493,51976.6432,521,0.000648,0.0,0,1,482.0148
786,1,395.1288,2726.235,396.5699,758971.8293,463990.7243,49508.6684,525,0.000521,0.0,0,1,396.5699
789,1,395.4551,2690.222,395.7043,762082.2563,463433.181,50440.8397,524,0.000519,0.0,0,1,395.7043
790,1,378.255,2703.2246,380.8149,761571.2073,463469.5438,50251.6741,523,0.000497,0.0,0,1,380.8149
791,2,971.3666,6004.6136,974.968,759265.893,462223.1616,51356.7352,522,0.001279,0.0,0,2,604.1428
795,1,552.0714,3302.5467,553.2998,759049.3597,461610.3902,51829.5897,520,0.000727,0.0,0,1,553.2998
799,1,425.263,2806.4915,428.8224,762931.7356,462095.5114,51666.6507,522,0.000557,0.0,0,1,428.8224
802,2,1041.107,6249.5582,1048.9289,764945.5366,462257.6722,51693.0266,522,0.001361,0.0,0,2,575.369
806,1,635.173,3620.4061,639.2954,767048.1211,464301.3857,49379.0701,522,0.000828,0.0,0,1,639.2954
807,1,386.1636,2541.6104,388.7176,763551.9643,462526.8862,50736.1081,522,0.000506,0.0,0,1,388.7176
809,2,773.883,5423.4074,780.9447,764546.9062,462575.2884,50739.6514,523,0.001012,0.0,0,2,398.2683
811,2,978.4729,6185.7598,984.8049,763118.1611,462245.6991,50711.6134,521,0.001282,0.0,0,2,525.9539
813,1,519.6786,3242.2587,523.7109,760908.9818,462374.8275,49981.0046,519,0.000683,0.0,0,1,523.7109
815,1,410.0342,2857.3866,413.2106,760896.3172,461902.8517,50305.1849,518,0.000539,0.0,0,1,413.2106
817,2,1045.2044,6505.1897,1052.8168,760772.3967,461367.5266,50775.4761,517,0.001374,0.0,0,2,582.1195
818,1,401.1077,2622.2482,401.2697,754930.4301,460390.8398,50851.7941,515,0.000531,0.0,0,1,401.2697
820,1,658.3544,3590.0768,658.4658,757047.1134,461183.7076,49963.8887,515,0.00087,0.0,0,1,658.4658
823,1,491.8859,3206.8778,496.2065,758670.1257,461028.8302,50009.7794,516,0.000648,0.0,0,1,496.2065
831,2,910.6861,5686.0489,914.8355,766446.8303,460047.7403,52038.9825,518,0.001188,0.0,0,2,506.3104
835,1,455.7025,2973.0474,458.3665,771543.0814,462887.4532,48986.1775,518,0.000591,0.0,0,1,458.3665
836,1,493.0198,3100.1606,495.7139,768879.09,461233.1896,50369.5026,517,0.000641,0.0,0,1,495.7139
837,1,490.4932,3077.4893,492.7853,766328.9199,460213.5065,51063.1176,516,0.00064,0.0,0,1,492.7853
838,1,393.9431,2747.8242,394.3147,764948.1027,460242.4306,50694.0086,515,0.000515,0.0,0,1,394.3147
839,1,447.9573,2935.4008,451.1465,763806.9681,460153.9334,50528.8364,514,0.000586,0.0,0,1,451.1465
840,1,599.1578,3549.4135,604.1578,763082.0814,460423.6057,49941.7133,513,0.000785,0.0,0,1,604.1578
841,2,991.2559,6158.4036,994.5834,760498.3941,459601.5859,50292.0359,512,0.001303,0.0,0,2,542.5707
842,2,1113.02,6739.5764,1119.7911,756234.8572,459438.5281,49568.9123,510,0.001472,0.0,0,2,598.4377
843,1,573.0953,3337.3008,578.0885,749847.7496,457962.4718,50030.9719,508,0.000764,0.0,0,1,578.0885
844,1,602.1263,3579.1777,605.8161,746551.4633,456606.5426,50908.7519,507,0.000807,0.0,0,1,605.8161
846,1,484.4079,3089.0907,486.8237,747682.0389,457226.6716,49900.4206,507,0.000648,0.0,0,1,486.8237
847,1,512.3473,3301.9647,515.8958,744701.6492,455920.1179,50822.1203,506,0.000688,0.0,0,1,515.8958
849,2,1203.3625,6938.0448,1205.9252,744116.4675,455661.0605,50790.635,507,0.001617,0.0,0,2,608.8408
852,1,466.6298,3118.5341,468.8009,741504.7159,455263.492,50350.6094,507,0.000629,0.0,0,1,468.8009
853,1,514.9926,3218.4146,519.6058,741179.4763,456018.9349,49241.3653,506,0.000695,0.0,0,1,519.6058
855,3,1434.8046,9250.1656,1442.9977,740591.4162,454809.6319,50236.2554,507,0.001937,0.0,0,3,435.9235
856,1,573.7447,3460.0059,574.4423,731661.5552,453553.9708,50180.4056,505,0.000784,0.0,0,1,574.4423
861,1,651.5791,3650.6719,651.7196,736740.1809,453902.0288,50088.9193,509,0.000884,0.0,0,1,651.7196
862,1,498.1566,3043.3296,500.1575,735351.2848,454169.0495,49350.6258,508,0.000677,0.0,0,1,500.1575
863,1,540.5359,3242.1561,541.9579,734085.3784,453908.3275,49291.9885,507,0.000736,0.0,0,1,541.9579
864,1,481.9741,3113.5196,483.112,732748.7713,453713.0277,49121.3004,506,0.000658,0.0,0,1,483.112
868,2,1289.9358,7119.5126,1294.0841,735148.4261,452725.996,50340.4581,506,0.001755,0.0,0,2,670.5865
869,2,1101.0098,6652.5898,1103.654,730005.1649,452753.3211,49172.3316,504,0.001508,0.0,0,2,689.1908
872,1,456.3048,3058.2399,460.3464,726729.9342,451297.5773,50062.3932,505,0.000628,0.0,0,1,460.3464
874,1,425.0125,2877.8033,427.9603,725468.897,450527.7995,50732.0688,505,0.000586,0.0,0,1,427.9603
875,1,488.0822,3157.2091,490.4208,724738.7996,451088.2403,49909.1497,504,0.000673,0.0,0,1,490.4208
880,1,439.1961,2995.2246,439.8065,727423.7646,450515.4177,50854.3287,505,0.000604,0.0,0,1,439.8065
881,1,434.2036,3063.0633,438.1392,727302.2586,451657.0922,49433.896,505,0.000597,0.0,0,1,438.1392
882,1,451.1913,3035.0449,453.4505,726614.5809,451967.2032,48848.4478,504,0.000621,0.0,0,1,453.4505
884,2,1048.0543,6573.6647,1055.6426,725596.0556,450822.2057,49871.4976,504,0.001444,0.0,0,2,584.186
885,1,455.1853,2974.9956,457.093,721645.2616,451278.5868,48510.0279,502,0.000631,0.0,0,1,457.093
891,1,575.8081,3345.5746,578.8594,725901.1217,449715.4523,50702.2515,505,0.000793,0.0,0,1,578.8594
895,1,506.645,3214.3103,510.9453,730633.0953,451354.2256,49292.7361,508,0.000693,0.0,0,1,510.9453
900,2,887.0732,5935.7853,893.9608,734829.0093,450865.5057,50471.0252,511,0.001207,0.0,0,2,502.509
901,1,428.1274,2956.0845,431.7218,730271.7358,450654.0136,50021.0439,509,0.000586,0.0,0,1,431.7218
902,2,876.2856,5781.2234,880.7095,730050.6991,451388.1059,49095.5056,509,0.0012,0.0,0,2,485.5452
905,1,661.1777,3651.7503,663.3059,726945.6294,449637.5451,50633.4227,507,0.00091,0.0,0,1,663.3059
908,1,445.3311,2836.3495,445.7812,728424.2741,449871.2308,50345.8247,506,0.000611,0.0,0,1,445.7812
910,1,407.915,2817.0166,408.124,730212.6978,450687.0767,49495.2107,506,0.000559,0.0,0,1,408.124
913,1,430.5578,2818.831,433.4215,732196.2325,450364.4008,50115.5221,508,0.000588,0.0,0,1,433.4215
914,2,1149.8313,6937.6361,1154.7094,731275.5455,450589.6949,49692.5393,508,0.001572,0.0,0,2,592.3093
915,3,1347.6959,8806.9703,1355.3435,726671.779,450764.5415,48580.7022,506,0.001855,0.0,0,3,455.0874
922,1,493.2803,3189.3068,495.1876,729041.3566,449355.5613,50237.969,506,0.000677,0.0,0,1,495.1876
925,1,453.6326,2979.1675,455.6223,731010.7704,449372.3818,50393.9853,505,0.000621,0.0,0,1,455.6223
926,1,573.9458,3428.1537,578.6636,728733.9059,448870.9585,50639.7252,504,0.000788,0.0,0,1,578.6636
930,1,430.1482,2874.9027,431.1822,730571.0331,449110.9641,50629.7122,505,0.000589,0.0,0,1,431.1822
934,1,564.3709,3299.9019,564.5055,736637.054,451536.3703,48473.2833,504,0.000766,0.0,0,1,564.5055
938,2,1006.049,6279.0212,1008.1191,738761.5223,449881.8386,50357.5794,506,0.001362,0.0,0,2,545.3397
939,2,1015.1954,6359.9542,1020.104,733751.4165,449611.7669,49794.2358,504,0.001384,0.0,0,2,566.1589
942,1,416.0215,2744.8803,416.6732,734050.2159,450407.1609,48520.5503,503,0.000567,0.0,0,1,416.6732
943,1,553.9446,3351.3745,557.1878,732012.4273,449338.7898,49352.7902,502,0.000757,0.0,0,1,557.1878
944,1,505.9368,3180.8343,507.4269,730829.2305,449527.3747,48810.9521,503,0.000692,0.0,0,1,507.4269
945,1,526.0272,3286.4503,528.4941,728235.1332,448462.656,49560.058,502,0.000722,0.0,0,1,528.4941
946,1,543.0846,3271.6772,547.3869,725436.9708,447588.9814,50100.3104,502,0.000749,0.0,0,1,547.3869
947,2,842.5594,5681.9232,846.002,722784.6685,446989.1138,50348.5884,502,0.001166,0.0,0,2,443.141
950,1,550.3628,3262.5925,553.7096,720594.2883,446617.0714,50416.4041,501,0.000764,0.0,0,1,553.7096
953,1,546.8145,3302.3732,550.0247,724084.1816,448936.3121,48052.7754,502,0.000755,0.0,0,1,550.0247
954,2,918.4815,5864.5526,918.8894,721368.9236,447665.2577,48977.3479,502,0.001273,0.0,0,2,463.5379
955,1,416.9467,2873.3726,419.0547,716454.644,446858.8182,49052.2864,501,0.000582,0.0,0,1,419.0547
956,1,372.1045,2597.7304,374.6147,713780.3796,445716.5586,49974.5353,501,0.000521,0.0,0,1,374.6147
958,1,578.4617,3469.8695,583.2037,714242.8999,445886.3193,49788.1497,500,0.00081,0.0,0,1,583.2037
960,1,642.0024,3686.4257,646.3872,712665.7524,445170.2163,50254.5576,499,0.000901,0.0,0,1,646.3872
961,1,634.1317,3678.9334,637.0419,710569.5278,445366.3688,49578.6204,499,0.000892,0.0,0,1,637.0419
963,2,1121.1825,6759.0799,1129.4385,709712.7521,445432.8675,49214.0828,499,0.00158,0.0,0,2,605.0829
964,1,412.9359,2882.6576,414.1285,703060.9005,444141.0318,49547.0881,498,0.000587,0.0,0,1,414.1285
966,1,416.4182,2902.5358,418.6879,705026.195,445022.1733,48610.4541,499,0.000591,0.0,0,1,418.6879
968,1,547.0629,3301.5049,550.2614,705218.2815,444363.0978,49233.7923,498,0.000776,0.0,0,1,550.2614
