# Indicateurs agrégés du système à chaque pas
step,nb_entites,nb_prets,nb_masses_faillite,actif_total,passif_total,liquidite_totale,volume_prets,levier_systeme,ratio_liquidite,densite_financiere,concentration_prets,nb_faillites,volume_faillites
67,44,38,0,12893.9531,9648.3738,1609.1654,1856.4139,0.748287,0.166781,0.143976,0.02748,0,0.0
68,44,39,0,13268.2456,9930.78,1633.9154,1923.5503,0.748462,0.16453,0.144974,0.026813,0,0.0
69,44,41,0,13717.4222,10260.5323,1614.7867,2062.1033,0.747993,0.157378,0.150327,0.025589,0,0.0
70,45,42,0,14111.3003,10533.9902,1672.2213,2130.0887,0.746493,0.158745,0.150949,0.025001,0,0.0
71,45,44,0,14572.3664,10858.5772,1667.2447,2271.5444,0.745149,0.153542,0.15588,0.023925,0,0.0
72,45,44,0,14894.8304,11074.0912,1774.1948,2271.5444,0.743486,0.160211,0.152506,0.023925,0,0.0
73,45,44,0,15215.417,11313.4655,1855.4072,2271.5444,0.743553,0.164,0.149292,0.023925,0,0.0
74,46,46,0,15688.693,11674.1673,1830.7946,2413.7311,0.744113,0.156824,0.153852,0.022925,0,0.0
75,46,46,0,16016.1493,11911.3524,1921.0657,2413.7311,0.743709,0.16128,0.150706,0.022925,0,0.0
76,47,48,0,16501.4205,12276.279,1898.8195,2561.322,0.743953,0.154674,0.155218,0.02202,0,0.0
77,49,49,0,16931.0304,12580.6559,1962.3885,2632.986,0.743053,0.155985,0.155512,0.021579,0,0.0
78,49,50,0,17340.8119,12876.2005,2008.8301,2700.7812,0.742537,0.156011,0.155747,0.021139,0,0.0
79,49,51,0,17768.567,13186.4028,2043.4198,2783.7444,0.74212,0.154964,0.156667,0.020786,0,0.0
80,49,52,0,18193.1606,13493.563,2081.6374,2862.9602,0.741683,0.154269,0.157365,0.020417,0,0.0
81,49,52,0,18538.8492,13747.0994,2173.7896,2862.9602,0.741529,0.158127,0.15443,0.020417,0,0.0
82,49,52,0,18882.3909,14018.6241,2245.8065,2862.9602,0.742418,0.160202,0.151621,0.020417,0,0.0
83,49,52,0,19224.044,14301.5347,2304.5491,2862.9602,0.74394,0.16114,0.148926,0.020417,0,0.0
84,50,53,0,19663.4602,14659.9588,2303.0232,2950.4781,0.745543,0.157096,0.150049,0.020104,0,0.0
85,51,55,0,20187.9675,15061.1152,2265.1499,3116.7023,0.746044,0.150397,0.154384,0.019439,0,0.0
86,52,56,0,20637.4782,15382.1717,2315.7065,3199.6,0.745351,0.150545,0.155038,0.019116,0,0.0
87,53,57,0,21092.4769,15708.7663,2366.1201,3282.5904,0.744757,0.150624,0.155628,0.018801,0,0.0
88,55,60,0,21746.7368,16173.7085,2300.5573,3547.471,0.74373,0.142241,0.163127,0.017959,0,0.0
89,55,63,0,22380.5354,16581.8193,2273.9644,3799.7518,0.740904,0.137136,0.169779,0.017124,0,0.0
90,55,64,0,22853.0394,16855.4742,2385.6786,3886.8866,0.737559,0.141537,0.170082,0.016867,0,0.0
91,56,66,0,23413.1548,17213.8245,2428.1633,4051.167,0.73522,0.141059,0.17303,0.016349,0,0.0
92,56,67,0,23882.0991,17506.9085,2525.7141,4129.4765,0.733056,0.14427,0.172911,0.016095,0,0.0
93,56,67,0,24270.6979,17764.5858,2656.6356,4129.4765,0.731936,0.149547,0.170142,0.016095,0,0.0
94,56,67,0,24655.9462,18051.3739,2755.0958,4129.4765,0.732131,0.152625,0.167484,0.016095,0,0.0
95,57,68,0,25139.7174,18426.4335,2779.335,4218.9488,0.732961,0.150834,0.16782,0.015869,0,0.0
96,57,69,0,25622.1962,18792.237,2801.3031,4313.6561,0.733436,0.149067,0.168356,0.015662,0,0.0
97,57,69,0,26009.6836,19086.6669,2894.3606,4313.6561,0.733829,0.151643,0.165848,0.015662,0,0.0
98,57,69,0,26394.1283,19397.6342,2967.838,4313.6561,0.734922,0.153,0.163432,0.015662,0,0.0
99,57,69,0,26775.7461,19718.7418,3028.3482,4313.6561,0.73644,0.153577,0.161103,0.015662,0,0.0
100,58,71,0,27368.7452,20192.7325,2950.2631,4515.7496,0.737803,0.146105,0.164997,0.015297,0,0.0
101,58,71,0,27756.226,20482.1635,3048.3128,4515.7496,0.73793,0.148828,0.162693,0.015297,0,0.0
102,58,71,0,28140.4013,20789.7285,3124.9231,4515.7496,0.738786,0.150311,0.160472,0.015297,0,0.0
103,63,72,0,28689.6835,21225.1663,3155.5429,4623.9743,0.739819,0.14867,0.161172,0.015137,0,0.0
104,64,75,0,29396.0456,21754.9336,3040.1189,4920.9931,0.740063,0.139744,0.167403,0.014581,0,0.0
105,64,76,0,29914.2115,22095.133,3115.4209,5023.6576,0.738617,0.141,0.167935,0.014408,0,0.0
106,64,79,0,30638.9699,22586.5597,3041.5348,5330.8754,0.737184,0.134661,0.17399,0.013904,0,0.0
107,66,82,0,31332.7854,23015.1497,3071.2766,5576.359,0.734539,0.133446,0.177972,0.013462,0,0.0
108,66,83,0,31871.8832,23325.6462,3199.1215,5677.1155,0.731857,0.13715,0.178123,0.013304,0,0.0
109,67,86,0,32608.1214,23799.6752,3178.1717,5965.2745,0.72987,0.133538,0.182938,0.012829,0,0.0
110,68,87,0,33160.0398,24120.9464,3318.9787,6060.1147,0.72741,0.137597,0.182754,0.012675,0,0.0
111,68,92,0,34102.5463,24739.0309,3149.5007,6554.0147,0.725431,0.127309,0.192185,0.011975,0,0.0
