# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
210,taux_interne,132,0.0215,0.0028,0.0148,0.0174,0.0206,0.0223,0.0236,0.0243,0.0249,0.025
210,levier_entite,132,0.8473,0.1796,0.2009,0.8952,0.8961,0.8966,0.9087,0.9138,0.952,0.9834
220,passif_total,135,599.7538,217.2715,252.0457,439.9174,462.5053,515.7717,628.4156,839.7266,1249.4774,1257.9432
220,actif_liquide,135,73.3674,38.8311,11.9913,50.6465,54.4198,60.3198,72.0442,101.7792,220.3963,245.0512
220,actif_total,135,952.5029,1173.0548,259.0371,487.467,512.251,575.0511,700.5208,936.6139,5670.9942,6273.0971
220,ratio_L_P,135,0.1191,0.0184,0.0476,0.1017,0.1081,0.1227,0.1253,0.1264,0.1789,0.1948
220,taux_interne,135,0.0212,0.0029,0.0141,0.0173,0.0199,0.022,0.0233,0.0238,0.0241,0.0315
220,levier_entite,135,0.8481,0.18,0.1922,0.8959,0.8966,0.8971,0.9108,0.9154,0.926,0.973
230,passif_total,141,615.248,245.8876,332.582,448.7856,464.8231,526.9238,640.1031,850.4922,1382.5304,1392.5601
230,actif_liquide,141,70.7736,37.3699,22.169,48.8223,53.5746,60.9865,72.213,91.3987,245.2051,255.2989
230,actif_total,141,987.1196,1298.0226,349.7509,493.9977,510.5387,583.932,713.2899,948.3249,6347.2802,7084.7422
230,ratio_L_P,141,0.1142,0.0204,0.05,0.0977,0.1061,0.1217,0.124,0.1253,0.1781,0.1833
230,taux_interne,141,0.021,0.0029,0.0134,0.0171,0.0198,0.0218,0.0232,0.0236,0.0241,0.0274
230,levier_entite,141,0.8521,0.1768,0.1854,0.8966,0.897,0.8975,0.9115,0.9177,0.9519,0.9568
240,passif_total,144,636.6847,279.3823,346.8292,452.7984,471.8562,544.2408,649.6998,860.2257,1515.3145,1580.855
240,actif_liquide,144,74.9318,46.1153,11.9913,49.7127,53.738,60.4094,74.3797,103.4339,266.7146,310.2063
240,actif_total,144,1035.6718,1440.2562,353.8206,499.4087,522.5866,599.4962,705.2463,958.911,7082.6603,7965.6207
240,ratio_L_P,144,0.1151,0.0203,0.0346,0.096,0.1064,0.1211,0.1233,0.1245,0.1775,0.1962
