step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
92,56,56,0,966.5437,115.2027,1,722.7892,0,0.0,0.0,4129.4765,67,23882.0991,17506.9085,2525.7141,312.6234,0.029574
93,56,56,0,975.4289,117.0291,0,774.4845,0,0.0,0.0,4129.4765,67,24270.6979,17764.5858,2656.6356,317.2247,0.029359
94,56,56,0,982.57,117.0291,0,811.3257,0,0.0,0.0,4129.4765,67,24655.9462,18051.3739,2755.0958,322.346,0.029134
95,57,57,1,992.5938,117.0291,1,813.7285,0,0.0,0.0,4218.9488,68,25139.7174,18426.4335,2779.335,323.2708,0.0293
96,57,57,0,1007.7564,119.0523,1,815.3392,0,0.0,0.0,4313.6561,69,25622.1962,18792.237,2801.3031,329.6884,0.028834
97,57,57,0,1019.1129,121.1759,0,849.647,0,0.0,0.0,4313.6561,69,26009.6836,19086.6669,2894.3606,334.8538,0.028622
98,57,57,0,1026.9203,121.1759,0,875.0173,0,0.0,0.0,4313.6561,69,26394.1283,19397.6342,2967.838,340.3094,0.028406
99,57,57,0,1035.0547,121.1759,0,894.4866,0,0.0,0.0,4313.6561,69,26775.7461,19718.7418,3028.3482,345.9428,0.02819
100,58,58,1,1045.5967,121.1759,2,849.9094,0,0.0,0.0,4515.7496,71,27368.7452,20192.7325,2950.2631,348.1506,0.028112
101,58,58,0,1064.8653,125.4958,0,886.513,0,0.0,0.0,4515.7496,71,27756.226,20482.1635,3048.3128,353.1408,0.027921
102,58,58,0,1072.3535,125.4958,0,913.3299,0,0.0,0.0,4515.7496,71,28140.4013,20789.7285,3124.9231,358.4436,0.027727
103,63,63,5,1091.3753,125.4958,1,917.2049,0,0.0,0.0,4623.9743,72,28689.6835,21225.1663,3155.5429,336.9074,0.036969
104,64,64,1,1112.2033,127.7544,3,855.0535,0,0.0,0.0,4920.9931,75,29396.0456,21754.9336,3040.1189,339.9208,0.032373
105,64,64,0,1142.1957,133.9539,1,880.5829,0,0.0,0.0,5023.6576,76,29914.2115,22095.133,3115.4209,345.2365,0.030405
106,64,64,0,1156.2276,136.0968,3,837.4628,0,0.0,0.0,5330.8754,79,30638.9699,22586.5597,3041.5348,352.915,0.028513
107,66,66,2,1181.183,142.4976,3,841.1033,0,0.0,0.0,5576.359,82,31332.7854,23015.1497,3071.2766,348.7144,0.028845
108,66,66,0,1204.4096,147.6229,1,890.2945,0,0.0,0.0,5677.1155,83,31871.8832,23325.6462,3199.1215,353.4189,0.028497
109,67,67,1,1216.4602,149.731,3,870.7392,0,0.0,0.0,5965.2745,86,32608.1214,23799.6752,3178.1717,355.219,0.028274
110,68,68,1,1239.5734,155.7593,1,925.3714,0,0.0,0.0,6060.1147,87,33160.0398,24120.9464,3318.9787,354.7198,0.028432
111,68,68,0,1253.4841,157.7368,5,837.6128,0,0.0,0.0,6554.0147,92,34102.5463,24739.0309,3149.5007,363.8093,0.027494
112,69,69,1,1278.4693,168.0617,1,914.5685,0,0.0,0.0,6649.2966,93,34665.5672,25021.9103,3339.3602,362.6364,0.027695
113,69,69,0,1291.3353,170.0673,1,963.7528,0,0.0,0.0,6755.4797,94,35230.1643,25351.5389,3468.1457,367.4136,0.02735
114,69,69,0,1301.5894,172.2859,0,1033.282,0,0.0,0.0,6755.4797,94,35686.1629,25634.6247,3641.0584,371.5163,0.027203
115,69,69,0,1308.7667,172.2859,0,1082.1096,0,0.0,0.0,6755.4797,94,36137.2444,25958.0455,3768.7191,376.2036,0.027045
116,70,70,1,1319.027,172.2859,2,1053.0488,0,0.0,0.0,6970.6186,96,36811.0639,26462.8419,3727.6035,378.0406,0.026993
117,71,71,1,1341.0994,176.6866,1,1074.013,0,0.0,0.0,7078.1069,97,37384.6923,26865.9579,3795.6275,378.3938,0.027129
118,72,72,1,1359.0367,178.8738,3,1019.5723,0,0.0,0.0,7420.0342,100,38197.0343,27437.1288,3699.8713,381.0712,0.026894
119,72,72,0,1382.3989,185.8266,0,1094.8152,0,0.0,0.0,7420.0342,100,38665.474,27719.6301,3885.8096,384.9949,0.026761
120,73,73,1,1391.6541,185.8266,2,1076.0166,0,0.0,0.0,7658.0934,102,39378.6491,28217.9169,3867.6388,386.5468,0.026706
121,73,73,0,1411.5306,190.5782,0,1141.3409,0,0.0,0.0,7658.0934,102,39849.0088,28523.6703,4032.2451,390.7352,0.02657
122,73,73,0,1419.0064,190.5782,0,1187.4843,0,0.0,0.0,7658.0934,102,40314.2301,28866.3945,4154.7422,395.4301,0.026426
123,74,74,1,1429.4578,190.5782,2,1147.55,0,0.0,0.0,7902.6838,104,41031.3525,29408.4931,4090.1755,397.4121,0.026364
124,75,75,1,1452.4988,195.3371,2,1134.2546,0,0.0,0.0,8125.2126,106,41734.1717,29899.1216,4084.8375,398.655,0.026333
125,77,77,2,1476.4157,199.673,1,1166.3965,0,0.0,0.0,8249.4696,107,42357.4957,30314.0515,4178.9746,393.689,0.028323
126,80,80,3,1499.7899,202.0994,1,1193.5627,0,0.0,0.0,8387.0772,108,43012.8465,30762.3503,4263.4189,384.5294,0.031639
127,81,81,1,1520.6151,204.751,2,1181.1202,0,0.0,0.0,8623.5174,110,43753.1505,31274.0401,4260.593,386.0993,0.02962
128,81,81,0,1545.4031,209.3224,1,1210.5318,0,0.0,0.0,8754.3476,111,44387.1927,31689.3309,4348.5142,391.2263,0.028063
129,82,82,1,1563.5408,211.8308,4,1120.7498,0,0.0,0.0,9259.101,115,45408.5158,32381.3042,4178.1106,394.894,0.026877
130,83,83,1,1597.3196,221.4796,4,1103.9624,0,0.0,0.0,9657.6616,119,46339.5483,32929.6881,4167.1986,396.7432,0.026652
131,83,83,0,1620.875,229.1917,2,1151.671,0,0.0,0.0,9882.1344,121,47093.694,33330.3913,4296.1684,401.571,0.026315
132,83,83,0,1633.6564,233.5486,1,1225.0958,0,0.0,0.0,9987.305,122,47726.4628,33673.1959,4480.9619,405.7012,0.026103
133,83,83,0,1643.3437,235.5929,1,1273.1662,0,0.0,0.0,10105.5524,123,48367.822,34066.8636,4610.4059,410.4441,0.025888
134,83,83,0,1654.0284,237.8719,0,1345.8841,0,0.0,0.0,10105.5524,123,48887.0057,34403.1918,4793.2615,414.4963,0.025771
135,84,84,1,1664.1579,237.8719,1,1362.3248,0,0.0,0.0,10227.0392,124,49533.6562,34872.3576,4854.2595,415.1471,0.025873
136,84,84,0,1681.2388,240.1704,1,1378.9464,0,0.0,0.0,10337.859,125,50161.4342,35328.5532,4915.022,420.578,0.025616
137,84,84,0,1693.4142,242.2559,2,1339.0803,0,0.0,0.0,10622.2415,127,50959.8055,35904.7593,4852.8047,427.4376,0.025352
138,86,86,2,1712.9632,247.5532,1,1372.9614,0,0.0,0.0,10750.8165,128,51625.0855,36351.7529,4952.5162,422.6948,0.027152
139,86,86,0,1730.1607,249.9349,2,1349.4459,0,0.0,0.0,11024.3073,130,52417.431,36897.0371,4926.0866,429.0353,0.025396
140,87,87,1,1752.9469,254.9824,1,1382.5892,0,0.0,0.0,11173.0893,131,53101.3681,37339.3971,5023.8818,429.1885,0.025471
141,88,88,1,1772.1473,257.7116,3,1321.8915,0,0.0,0.0,11605.2884,134,54072.4621,37991.3559,4915.8179,431.72,0.025295
