step,volume_joules,nb_entites,ratio_destruction
987,468.9655,1,0.001109
988,394.1232,1,0.000933
990,1530.5606,3,0.003627
992,400.8316,1,0.000968
993,936.4514,2,0.002266
995,591.103,1,0.001441
996,479.6189,1,0.001178
999,445.0033,1,0.001084
1003,431.3037,1,0.001035
1009,425.4684,1,0.001003
1011,637.8637,1,0.001509
1013,697.3289,1,0.001647
1014,1490.2937,3,0.003545
1018,574.5934,1,0.001378
1029,461.9722,1,0.00107
1033,450.4873,1,0.001029
1036,463.5786,1,0.001056
1037,500.7799,1,0.001144
1041,659.8741,1,0.001489
1043,409.756,1,0.000928
1045,401.4818,1,0.000908
1046,972.4245,2,0.002203
1047,563.0863,1,0.001286
1050,465.862,1,0.001059
1052,566.7637,1,0.001286
1053,499.5172,1,0.001133
1054,439.8064,1,0.001002
1055,555.2525,1,0.001271
1056,527.6272,1,0.001215
1062,446.0575,1,0.001014
1063,635.0825,1,0.001452
1066,431.3602,1,0.000981
1068,635.1763,1,0.001446
1071,621.0628,1,0.001414
1072,537.8671,1,0.001226
1073,1542.2602,3,0.003536
1075,528.785,1,0.001237
1081,455.3382,1,0.001047
1082,1177.3762,2,0.002719
1083,464.0132,1,0.001083
1090,460.2313,1,0.001049
1091,848.5326,1,0.001947
1092,557.6877,1,0.00129
1096,469.3414,1,0.001081
1097,1371.5054,2,0.003166
1098,477.8219,1,0.001117
1099,1105.7357,2,0.002596
1102,499.2569,1,0.001183
1103,1336.623,2,0.003181
1105,606.6928,1,0.001464
1107,646.225,1,0.001558
1114,492.2263,1,0.001174
1115,451.9025,1,0.001082
1116,590.8993,1,0.00142
1120,478.8519,1,0.001145
1122,579.4223,1,0.001382
1123,524.0296,1,0.00126
1125,533.8086,1,0.001282
1133,557.9483,1,0.001307
1134,564.7223,1,0.001331
1135,623.903,1,0.00148
1136,536.1086,1,0.001273
1140,561.1915,1,0.001324
1143,549.1503,1,0.001293
1146,635.0972,1,0.00149
1148,398.9459,1,0.000941
1149,613.8635,1,0.001445
1151,1163.1378,2,0.002733
1154,539.094,1,0.001274
1159,496.364,1,0.001163
1167,1241.1294,2,0.002817
1168,516.8478,1,0.001194
1169,1155.0489,2,0.002684
