# Statistiques résumées des distributions par grandeur et par pas
step,name,n,mean,std,min,q10,q25,median,q75,q90,q99,max
80,levier_entite,49,0.8127,0.1402,0.512,0.5624,0.8837,0.8879,0.8904,0.8985,0.9185,0.9189
90,passif_total,55,433.5152,134.1434,219.5323,275.2932,308.1605,410.4328,593.1149,613.0366,627.8837,634.5059
90,actif_liquide,55,54.6673,17.655,19.6885,33.222,42.0365,54.3285,67.2506,80.3797,90.5615,94.1611
90,actif_total,55,579.1745,305.8203,241.8124,298.4402,346.4199,459.9499,668.9456,1118.5638,1210.0735,1222.7643
90,ratio_L_P,55,0.1267,0.0168,0.0685,0.092,0.1248,0.1322,0.1364,0.1401,0.1451,0.1484
90,taux_interne,55,0.025,0.0041,0.0198,0.0202,0.0205,0.0247,0.0285,0.0301,0.0336,0.0337
90,levier_entite,55,0.8207,0.1452,0.4965,0.5434,0.8887,0.8913,0.8934,0.9021,0.9439,0.9514
100,passif_total,58,507.628,158.8944,229.6206,331.6131,371.8171,476.7819,684.1469,736.8631,766.0934,771.8838
100,actif_liquide,58,65.4551,25.8137,11.8359,39.6952,47.2219,57.1863,83.8753,108.5478,120.4783,121.4006
100,actif_total,58,673.3866,362.5792,236.4565,367.0052,415.7345,531.1399,765.6085,1335.6937,1457.4633,1478.9299
100,ratio_L_P,58,0.1277,0.0208,0.05,0.1204,0.1253,0.1277,0.1345,0.1498,0.159,0.1614
100,taux_interne,58,0.023,0.0037,0.018,0.0184,0.0191,0.0229,0.0259,0.0275,0.0311,0.033
100,levier_entite,58,0.8261,0.1417,0.5019,0.5525,0.8924,0.8941,0.8958,0.9011,0.9381,0.9711
110,passif_total,68,529.2923,201.5023,126.4926,242.4695,400.3462,509.6708,745.2186,807.6063,831.6525,836.1322
110,actif_liquide,68,64.444,24.8993,10.2654,29.8407,48.0337,60.1904,82.8975,101.2478,114.1209,119.1645
110,actif_total,68,707.0819,438.3499,131.758,266.5704,442.9454,564.8612,832.1358,1558.3988,1722.7718,1748.7737
110,ratio_L_P,68,0.1225,0.0131,0.05,0.1167,0.12,0.123,0.1278,0.1316,0.1443,0.148
110,taux_interne,68,0.0234,0.0061,0.0173,0.0176,0.0183,0.0221,0.025,0.0321,0.0442,0.0445
110,levier_entite,68,0.833,0.1465,0.4744,0.5205,0.8951,0.8968,0.9013,0.9043,0.9377,0.96
120,passif_total,73,593.3606,192.4046,272.8518,350.4007,462.712,545.8683,766.4589,874.9494,911.6632,911.7808
120,actif_liquide,73,69.3361,25.1657,11.9913,42.7029,53.6969,66.2241,80.0312,102.015,135.8575,135.9961
120,actif_total,73,800.9141,491.3892,279.8432,389.4102,512.8417,607.8895,852.5031,1806.9662,2026.75,2059.963
120,ratio_L_P,73,0.1171,0.0182,0.0439,0.1025,0.116,0.1192,0.1238,0.1322,0.149,0.1492
120,taux_interne,73,0.0214,0.0036,0.0166,0.0169,0.0181,0.0214,0.0232,0.0267,0.0292,0.0303
120,levier_entite,73,0.8324,0.1569,0.4287,0.4953,0.8964,0.8988,0.9012,0.9046,0.9465,0.975
130,passif_total,83,619.0359,218.2249,145.4152,321.0625,452.0581,590.8142,774.2328,941.0628,968.5667,969.3821
130,actif_liquide,83,71.8484,27.5603,11.9913,37.709,52.9901,70.3365,85.4945,109.9776,134.7426,137.8003
130,actif_total,83,844.7309,568.0246,156.4168,355.3329,499.4431,656.2499,859.4815,2070.1609,2361.342,2406.1919
130,ratio_L_P,83,0.1162,0.0155,0.0439,0.1111,0.1146,0.1172,0.1209,0.1286,0.1396,0.1422
130,taux_interne,83,0.0212,0.0045,0.0161,0.0163,0.018,0.0206,0.0235,0.0279,0.0326,0.0415
130,levier_entite,83,0.836,0.1615,0.384,0.4578,0.8986,0.9009,0.9041,0.908,0.9378,0.975
140,passif_total,87,692.1567,221.0687,327.3845,457.8592,508.2315,658.8943,816.5476,1049.9279,1090.5676,1091.2982
140,actif_liquide,87,77.8516,29.3741,11.9913,50.4907,57.6548,71.5325,90.6285,115.4282,163.9971,165.0507
140,actif_total,87,944.2138,637.0322,334.3759,504.0142,563.7919,731.1554,904.0794,2370.9293,2730.5743,2789.8776
140,ratio_L_P,87,0.1125,0.0189,0.0366,0.1005,0.112,0.1142,0.1177,0.1253,0.1513,0.1519
140,taux_interne,87,0.0198,0.0032,0.0151,0.0154,0.0175,0.0195,0.0222,0.0234,0.0276,0.0276
140,levier_entite,87,0.8389,0.1628,0.3823,0.4483,0.8993,0.9024,0.9051,0.908,0.9557,0.9791
150,passif_total,99,703.9617,276.2771,11.6733,444.1129,543.1763,668.2246,864.3582,1135.0675,1169.3072,1193.0739
150,actif_liquide,99,77.8907,33.8167,7.9391,48.8688,59.5109,73.98,92.7391,122.9575,173.126,173.2445
150,actif_total,99,964.8774,731.4879,14.6124,493.6672,599.0833,736.9454,955.7122,2677.5755,3124.6427,3204.1085
150,ratio_L_P,99,0.116,0.0596,0.05,0.1047,0.1099,0.112,0.1154,0.1226,0.1589,0.6801
150,taux_interne,99,0.0217,0.0141,0.0145,0.0148,0.017,0.0193,0.0215,0.0237,0.0586,0.1463
150,levier_entite,99,0.8459,0.1621,0.3573,0.4272,0.902,0.9039,0.907,0.9129,0.9675,0.9676
160,passif_total,107,747.8205,278.4869,199.1108,373.6732,601.521,723.2294,908.209,1200.8371,1247.3434,1276.7456
160,actif_liquide,107,84.6842,34.5425,20.8225,42.5098,64.5864,79.0142,99.5288,131.0025,178.8516,186.6879
160,actif_total,107,1032.9691,810.4772,217.3012,402.9627,663.1673,797.7518,1003.2015,2739.4987,3559.7676,3670.4805
160,ratio_L_P,107,0.114,0.0146,0.05,0.107,0.1091,0.1117,0.1166,0.1359,0.1517,0.1519
160,taux_interne,107,0.0195,0.0045,0.014,0.0144,0.0166,0.0186,0.0204,0.0259,0.032,0.0354
160,levier_entite,107,0.8463,0.1637,0.3351,0.459,0.9017,0.905,0.9072,0.9093,0.9331,0.9604
170,passif_total,110,828.0302,261.8073,208.4795,521.3999,661.8405,778.1526,965.3977,1298.1193,1380.2233,1393.2751
170,actif_liquide,110,92.6328,36.5239,11.514,59.0944,70.1805,82.3608,103.9326,136.8341,204.7268,223.0221
170,actif_total,110,1147.8129,894.934,214.9935,575.9548,727.4546,857.0277,1065.0976,2900.6795,4045.9563,4183.546
170,ratio_L_P,110,0.1106,0.0133,0.05,0.1037,0.1073,0.109,0.1137,0.1189,0.1483,0.1601
170,taux_interne,110,0.0181,0.0031,0.0134,0.0139,0.0161,0.0179,0.0194,0.0219,0.0236,0.0346
170,levier_entite,110,0.8484,0.1673,0.3205,0.4658,0.9035,0.9061,0.9083,0.9109,0.9225,0.9697
180,passif_total,114,898.753,270.8894,535.9649,626.6576,702.4507,821.5647,1014.2004,1416.2316,1516.4759,1538.4692
180,actif_liquide,114,98.0385,36.5565,43.8868,66.23,75.7947,86.8862,108.7193,138.7266,227.6272,231.8131
180,actif_total,114,1244.4101,990.8802,593.8798,689.9447,770.263,902.6733,1117.9197,2676.4392,4556.0598,4730.4778
180,ratio_L_P,114,0.1081,0.0114,0.0644,0.1017,0.1057,0.1071,0.1096,0.1149,0.1491,0.1518
180,taux_interne,114,0.0172,0.0023,0.0127,0.0133,0.0157,0.0174,0.0189,0.02,0.0214,0.0216
180,levier_entite,114,0.8513,0.1654,0.315,0.5817,0.9049,0.9071,0.9093,0.9125,0.9369,0.9461
190,passif_total,119,956.2347,315.0084,251.5368,685.9644,754.4827,857.9353,1043.7987,1461.0416,1756.5842,1773.1381
190,actif_liquide,119,103.3355,44.8846,11.9913,72.005,79.0875,91.7054,109.6432,144.9302,268.4823,272.0707
190,actif_total,119,1318.3683,1097.4955,258.5281,746.697,826.5776,944.8453,1149.6235,2006.0461,5080.4259,5303.4869
190,ratio_L_P,119,0.1061,0.0151,0.0456,0.1004,0.1042,0.1059,0.108,0.1126,0.1516,0.1558
190,taux_interne,119,0.0168,0.0028,0.0119,0.0131,0.0155,0.0171,0.0182,0.0191,0.0289,0.0315
190,levier_entite,119,0.8564,0.16,0.3293,0.7855,0.9062,0.908,0.9104,0.914,0.9671,0.9741
200,passif_total,123,1020.225,317.7481,686.3329,755.4728,812.6285,908.8051,1082.9136,1475.321,1858.3893,1867.7385
