step,volume_joules,nb_entites,ratio_destruction
1235,1439.5483,1,0.000456
1236,1541.9557,1,0.00049
1238,1844.8712,1,0.000585
1241,1608.005,1,0.000506
1243,1687.1051,1,0.000532
1244,1739.4739,1,0.000549
1247,1475.8453,1,0.000465
1248,1550.4692,1,0.000488
1250,4051.673,2,0.001273
1251,1933.3771,1,0.000611
1254,3578.3269,2,0.001131
1256,1740.8005,1,0.000552
1257,1752.4775,1,0.000557
1260,2856.0528,2,0.000903
1261,3467.7936,2,0.001102
1262,1716.2961,1,0.000549
1264,1883.9365,1,0.000602
1270,1456.3064,1,0.000463
1271,1788.1253,1,0.000569
1275,3550.7597,2,0.001123
1276,1357.6316,1,0.000433
1277,1431.2327,1,0.000456
1280,1710.247,1,0.000543
1283,1649.4699,1,0.000522
1284,1372.6915,1,0.000436
1285,1437.8934,1,0.000456
1286,2103.4799,1,0.00067
1289,2976.0787,2,0.000946
1290,1678.3244,1,0.000535
1294,1380.8301,1,0.000439
1295,1515.9433,1,0.000483
1298,2149.3323,1,0.00068
1300,2831.8177,2,0.000896
1301,1652.1456,1,0.000525
1302,3822.093,2,0.001218
1307,1830.0834,1,0.000582
1309,1480.1134,1,0.000471
1312,1784.4544,1,0.000565
1318,1346.7945,1,0.000423
1323,3240.1028,2,0.001012
1324,1550.6725,1,0.000487
1325,3544.9225,2,0.001113
1327,6228.1798,3,0.001959
1335,2151.8748,1,0.000674
1336,1618.1141,1,0.000509
1338,1844.4143,1,0.000579
1343,1331.348,1,0.000415
1344,1547.9489,1,0.000482
1346,1974.5594,1,0.000615
1354,1457.5912,1,0.000447
1356,1942.08,1,0.000597
1362,1472.3722,1,0.000447
1363,3564.1557,2,0.001084
1364,1923.3875,1,0.000588
1366,1819.6023,1,0.000555
1367,1816.7434,1,0.000555
1369,1417.4016,1,0.000434
1371,1461.4775,1,0.000445
1372,1630.9133,1,0.000498
1374,1341.7518,1,0.000409
1377,2049.7507,1,0.000624
1378,1663.539,1,0.000508
1381,1412.2823,1,0.000429
1382,1494.8875,1,0.000455
1385,1458.9057,1,0.000444
1386,1447.4221,1,0.000441
1387,2072.654,1,0.000633
1388,1724.9247,1,0.000527
1389,2197.7791,1,0.000673
1391,1771.9754,1,0.000542
1392,1376.2908,1,0.000421
1395,1476.3365,1,0.000449
1400,1467.0606,1,0.000442
1404,1703.0365,1,0.000511
1406,1517.6072,1,0.000455
1407,2151.0534,1,0.000646
1408,2867.3427,2,0.000863
1410,1558.3216,1,0.00047
1418,2515.553,1,0.000747
1422,1516.8722,1,0.000448
1423,1502.2453,1,0.000445
1428,1351.1486,1,0.000396
1430,2149.6271,1,0.000628
1431,3350.0508,2,0.000982
1434,1779.5898,1,0.000523
1436,1707.3208,1,0.000501
1437,1554.8591,1,0.000457
1440,2128.2669,1,0.000624
1441,1528.3599,1,0.000449
1442,2720.3946,1,0.000801
1443,5248.0515,3,0.001544
1450,1427.4446,1,0.000419
1451,1572.8108,1,0.000463
1452,1647.487,1,0.000484
1453,1600.7562,1,0.00047
1458,2986.9939,2,0.000871
1465,1610.1829,1,0.000466
1466,1745.4948,1,0.000505
1472,1711.7126,1,0.000489
1474,1740.1768,1,0.000496
1475,1941.7818,1,0.000555
1482,1869.5987,1,0.000527
1487,2219.3476,1,0.00062
1490,1595.1171,1,0.000444
1492,1433.6888,1,0.000399
1494,1995.1032,1,0.000555
1498,1541.5115,1,0.000427
1502,1454.9391,1,0.000399
1503,5464.734,3,0.001497
1504,1666.049,1,0.00046
1506,1380.8021,1,0.000381
1508,1837.9837,1,0.000506
1510,1731.5356,1,0.000476
1511,1549.5518,1,0.000426
1512,1635.121,1,0.000451
1513,2794.8593,2,0.000771
1514,7983.4462,5,0.002213
1516,2867.1137,2,0.000806
1517,1364.4232,1,0.000384
1519,1524.4882,1,0.000428
1520,1453.9008,1,0.000409
1521,1678.8821,1,0.000473
1522,1677.2722,1,0.000472
1524,1747.059,1,0.000492
1525,1768.3623,1,0.000499
1526,1551.5933,1,0.000439
1527,2895.6449,2,0.00082
1528,3033.1453,2,0.000863
1530,2349.0349,1,0.000669
1531,6553.6108,3,0.001874
1532,3701.8904,2,0.001071
1533,1673.6389,1,0.000487
1537,2587.2487,1,0.000746
1539,3415.4977,2,0.000985
1541,1605.1616,1,0.000464
1542,1786.8178,1,0.000517
1546,1935.6007,1,0.000556
1547,2159.1129,1,0.000622
1548,3026.0489,2,0.000873
1549,3910.418,2,0.001134
1551,2016.279,1,0.000587
1552,1582.9068,1,0.000462
