step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
226,136,136,1,4537.9038,700.4649,1,3796.4201,0,0.0,0.0,46279.6565,316,218834.0842,156732.1895,16502.2383,1152.4426,0.015191
227,138,138,2,4570.4301,703.5444,2,3698.8472,0,0.0,0.0,46903.6568,318,220761.3013,158199.677,16347.9675,1146.3745,0.015342
228,141,141,3,4619.9864,710.0703,7,3345.1833,0,0.0,0.0,48501.2839,325,223698.1291,160266.6608,15635.1844,1136.643,0.015438
229,141,141,0,4690.7053,726.9577,3,3379.641,0,0.0,0.0,49256.7814,328,225819.3304,161483.3156,15784.2334,1145.2717,0.015277
230,141,141,0,4715.5731,734.9623,1,3552.1596,0,0.0,0.0,49563.4597,329,227493.5964,162404.1642,16230.9726,1151.8026,0.015202
231,141,141,0,4731.4359,738.1941,2,3598.4733,0,0.0,0.0,50111.8853,331,229398.0946,163594.9479,16396.2614,1160.2479,0.015101
232,141,141,0,4752.3364,743.959,2,3638.5435,0,0.0,0.0,50651.182,333,231289.5304,164795.5627,16547.7857,1168.7629,0.015023
233,141,141,0,4771.8985,749.6672,3,3574.4382,0,0.0,0.0,51497.5163,336,233482.7191,166217.6848,16472.518,1178.8488,0.014933
234,142,142,1,4797.4013,758.6168,2,3623.1845,0,0.0,0.0,52089.3372,338,235434.8818,167416.229,16639.3156,1178.9875,0.014974
235,142,142,0,4826.8137,764.8587,1,3750.4438,0,0.0,0.0,52396.0577,339,237096.7918,168431.0916,16979.6425,1186.1344,0.014889
236,142,142,0,4844.0004,768.0686,1,3842.6701,0,0.0,0.0,52693.3794,340,238739.1911,169508.6334,17247.1783,1193.7228,0.014832
237,143,143,1,4862.4329,771.1673,1,3910.748,0,0.0,0.0,53001.546,341,240393.451,170648.6007,17458.3043,1193.3469,0.014894
238,143,143,0,4889.219,774.3547,1,3960.817,0,0.0,0.0,53311.8235,342,242039.5118,171813.2099,17629.4783,1201.491,0.014804
239,143,143,0,4908.0546,777.5494,2,3876.1806,0,0.0,0.0,54012.8265,344,244068.2222,173260.7969,17509.5988,1211.614,0.014728
240,144,144,1,4932.2225,784.7726,1,3948.4563,0,0.0,0.0,54336.7821,345,245730.902,174383.747,17730.3729,1210.9982,0.014787
241,144,144,0,4958.9544,788.0971,1,3990.1661,0,0.0,0.0,54701.4271,346,247424.1688,175562.0121,17880.7297,1219.1806,0.014697
242,144,144,0,4978.1429,791.8126,1,4035.0246,0,0.0,0.0,55024.4942,347,249068.7694,176720.6717,18043.6035,1227.2269,0.014643
243,144,144,0,4994.8736,795.0947,0,4170.8374,0,0.0,0.0,55024.4942,347,250380.5248,177669.1605,18406.8702,1233.8136,0.014611
