steps,entities_total,alive_final,failures_total,mean_extraction_all,late_credit_tx,late_active_loans,late_loans_per_alive,late_financial_density,late_failures_per_step,late_alive_mean,late_credit_slope,late_loans_slope,late_failures_slope,late_alive_slope,hidden_fragility_total_final,hidden_fragility_ratio_final,mean_lifetime_failed,median_lifetime_failed,watched_count,rmst_full,survival_full,rmst_initial,survival_initial,rmst_born_later,survival_born_later,n_initial,n_born_later,late_cascades,late_secondary_share,late_secondary_per_fragile,late_mean_cascade_size,late_max_cascade_size,seed,theta,lambda_creation,n_candidats_pool,alpha_sigma_brownien,taux_amortissement
1000,2128,530,1598,9419.062533299999,47.04,4255.398,7.3641305182318915,0.37230619779207647,2.228,584.896,0.003600590402361608,1.7917789591158364,0.00017040068160272638,-0.3038443833775335,101940.39728922835,0.9056611729891688,236.5362953692115,180,162,315.5679625668794,0.0789039828413894,594.4951456310682,0.24271844660194192,298.3787515474641,0.06712897679284043,103,2025,441,0.32944344703770195,0.49129852744310576,2.526077097505669,8,42,0.35,2,3,0.005,0
1000,2072,526,1546,9462.340917,45.506,4254.676,7.037948101528168,0.3694347116416823,2.144,610.212,0.020732770931083725,2.502765051060204,0.0010182760731042924,-0.25967143868575476,111128.84903802606,0.8879508378312883,236.64100905562742,185,163,325.4570226076303,0.089746352513017,569.4752475247521,0.23762376237623742,310.5594367630459,0.08295130938443199,101,1971,433,0.29757462686567165,0.42363877822045154,2.4757505773672057,7,43,0.35,2,3,0.005,0
1000,2130,618,1512,10434.8065285,44.588,4321.556,6.6172400468534285,0.358392935669682,2.164,656.406,0.008982083928335714,1.542813627254509,7.449629798519191e-05,-0.20558583034332137,119591.31743971922,0.9050069263485574,258.4437830687831,202,152,355.1811690106964,0.09501015258541759,664.7745098039218,0.28431372549019607,335.91781663257984,0.09126493228788604,102,2028,441,0.2911275415896488,0.4106910039113429,2.453514739229025,7,44,0.35,2,3,0.005,0
1000,2073,543,1530,10049.1921922,44.884,4231.96,6.71646195734262,0.36226808876000155,2.22,635.644,0.01388683954735819,1.0275806223224893,0.0003243852975411902,-0.3313355333421334,109287.02435949758,0.8784657585959191,254.76601307189543,197,159,341.6247266542245,0.08241118387633029,595.6699029126214,0.19417475728155353,326.1137915726451,0.08396148705506844,103,1970,440,0.3,0.42857142857142855,2.522727272727273,9,45,0.35,2,3,0.005,0
